fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_001,ok,2.7250366118259612,594.4463843590531,False,False,True,False,0.25,0.75,0.75,0.0,20.0933437961899,-2.237128585136361e-05,-8.977051482752108e-07,22383010.540594395,-1.4741105885416067e-07,2.513048070795776e-05,-1.4741106189104463e-07,136308249.45173663,-1.4741105945069082e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,0.6589954797210947,179.93752222582873,False,False,True,False,0.25,0.75,0.75,0.0,7.382174346844522,-1.2881537472253513e-05,-4.24495368776917e-07,17390470.873956792,-1.4799846619533784e-07,1.5651727210297395e-05,-1.479984631584554e-07,49880074.35550702,-1.4799846523727396e-07,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,0.8804272905836552,201.86952018628608,False,False,True,False,0.25,0.75,0.75,0.0,10.51227859043334,-1.5234622651405516e-05,-5.418231348460891e-07,19401679.098511487,-1.479971762797993e-07,1.8004804900328963e-05,-1.479982581689364e-07,71029745.35304214,-1.4799810144414387e-07,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,1.0777676164813645,237.63843117305228,False,False,True,False,0.25,0.75,0.75,0.0,13.744416284005979,-1.766807679359772e-05,-6.630206136120045e-07,20729998.437196594,-1.479928418902691e-07,2.0438248043319618e-05,-1.479974761718755e-07,92869261.28418587,-1.4799747788915985e-07,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,0.9597238330559078,251.84482677525997,False,False,True,False,0.25,0.75,0.75,0.0,17.523054263911902,-2.0517708264833345e-05,-8.047659636431836e-07,21774099.62094428,-1.47996527146317e-07,2.3287869751698054e-05,-1.479969750863819e-07,118401435.25693119,-1.4799697364024654e-07,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,1.5612946981791498,328.8540187284133,False,False,True,False,0.25,0.75,0.75,0.0,19.09581692477498,-2.1705321145759626e-05,-8.637709785175276e-07,22107500.019911226,-1.479973068657168e-07,2.4475489482256307e-05,-1.479973167355827e-07,129028129.33353549,-1.4799732233935168e-07,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_post_001,ok,2.725059623291383,594.4529695036595,False,False,True,False,0.25,0.75,0.75,0.0,20.09329192919249,-2.245900653008448e-05,-9.011616160313682e-07,22297101.39861646,-1.4799561532256042e-07,2.522916612690551e-05,-1.479976128315547e-07,135767675.87502858,-1.479964538453908e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_002,ok,0.6560195270825416,178.33806483418573,False,False,True,False,0.25,0.75,0.75,0.0,7.381492352186655,-2.8096005678435176e-05,-8.953975991250686e-07,8243815.216167017,-3.2256376330779837e-07,3.413354680503744e-05,-3.225637655854614e-07,22883823.72641595,-3.225535218035821e-07,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_002,ok,0.8781342159252107,199.97858196190492,False,False,True,False,0.25,0.75,0.75,0.0,10.51137018638262,-3.2964224715215096e-05,-1.138482680469171e-06,9232788.839660577,-3.225615524578581e-07,3.9001725866683046e-05,-3.2256154866176006e-07,32587176.710900858,-3.225514533797823e-07,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_002,ok,1.0784861224880642,242.0014346191967,False,False,True,False,0.25,0.75,0.75,0.0,13.743307330461164,-3.799652476743631e-05,-1.3895689605903621e-06,9890338.457633857,-3.2255922544718934e-07,4.4034027339989734e-05,-3.225556419266791e-07,42607555.23719901,-3.2255563569022586e-07,True,True,3,100,DH,CONTROL,,,,,
