file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,hybrid_stage,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,hybrid_parent_trial_number,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_090,all6,hybrid_optuna,generic_seed,trial_20,hybrid,e61866f5553ad5be,1,True,1.7895955346421122,1,0.5546686743490862,0.00018835206414421398,2.3291753689287127,98.5862349581366,46.77754615679882,4.622108288257608e-06,6.469143488695518e-08,0.009873912476684595,3.786960174973117,6,0,7.1764777013268715,3255.080019235867,0.19243100432049198,0.807568995679508,0.5833333333333334,3255.080019235867,0.807568995679508,0.5833333333333334,1096.2187466622208,0.0,0.0,3256.47092156488,True,False,False,optuna_seeded,20.0,"[""scalar""]",[1.7895955346421122],False,,101,False,7.1764777013268715,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_091,all6,hybrid_optuna,generic_seed,trial_9,hybrid,e61866f5553ad5be,1,True,1.7901141455057954,1,2.167640897475782,5.3370327626039544e-05,0.00014309923693515131,45.63633644393066,0.2922905212920093,0.00017718847354806813,1.328944872286916e-08,0.06156997328235192,4.115716865497774,6,0,7.185812696873174,3030.8527457591285,0.19243100432049198,0.807568995679508,0.5833333333333334,3030.8527457591285,0.807568995679508,0.5833333333333334,247.96419764334527,0.0,0.0,3032.2436480881415,True,False,False,optuna_seeded,9.0,"[""scalar""]",[1.7901141455057954],False,,102,False,7.185812696873174,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_092,all6,hybrid_optuna,generic_seed,trial_76,hybrid,e61866f5553ad5be,1,True,1.7911273091038415,1,1.0201357821307258,4.9884850940587584e-05,0.00011145703495339506,48.833457812288565,0.3429821106617929,5.905390260760427e-06,0.0008537171436191431,0.014446730635321918,1.8067496502863742,6,0,7.204049641638002,3047.8950164703824,0.19243100432049198,0.807568995679508,0.5833333333333334,3047.8950164703824,0.807568995679508,0.5833333333333334,275.46751185147696,0.0,0.0,3049.2859187993954,True,False,False,optuna_seeded,76.0,"[""scalar""]",[1.7911273091038415],False,,103,False,7.204049641638002,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_093,all6,hybrid_optuna,generic_seed,trial_48,hybrid,e61866f5553ad5be,1,True,1.793504816385151,1,15.123711775061302,3.603239127496274e-05,0.002440732480332497,12.516743872279838,0.5849562464648536,6.0621324495592134e-05,4.208442770532006e-06,6.103121884186701e-06,1.4096008126825526,6,0,7.2468447727015715,3072.89493259753,0.19243100432049198,0.807568995679508,0.5833333333333334,3072.89493259753,0.807568995679508,0.5833333333333334,22.532010184251824,0.0,0.0,3074.285834926543,True,False,False,optuna_seeded,48.0,"[""scalar""]",[1.793504816385151],False,,104,False,7.2468447727015715,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_094,all6,hybrid_optuna,generic_seed,trial_70,hybrid,e61866f5553ad5be,1,True,1.7961725883469994,1,10.28386169601783,0.0001586150206887553,7.11778010761831e-05,53.05674930022515,0.0021877920766151374,8.767752948201969e-08,4.843174581116215e-06,0.012296699355835043,0.421992571334195,6,0,7.294864668014848,3476.2714832861216,0.19243100432049198,0.807568995679508,0.5833333333333334,3476.2714832861216,0.807568995679508,0.5833333333333334,325.47581986601193,0.0,0.0,3477.6623856151346,True,False,False,optuna_seeded,70.0,"[""scalar""]",[1.7961725883469994],False,,105,False,7.294864668014848,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_095,all6,hybrid_optuna,generic_seed,trial_28,hybrid,e61866f5553ad5be,1,True,1.7975169494421812,1,11.757024046605462,2.152730695442603e-05,0.7312018348053528,55.72788957694546,0.019463317398223042,0.003364263794699573,4.430841739425667e-08,1.3777071987574114e-05,2.175554632929131,6,0,7.319063167728114,3127.46358470777,0.19243100432049198,0.807568995679508,0.5833333333333334,3127.46358470777,0.807568995679508,0.5833333333333334,355.6713737463299,0.0,0.0,3128.854487036783,True,False,False,optuna_seeded,28.0,"[""scalar""]",[1.7975169494421812],False,,106,False,7.319063167728114,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_096,all6,hybrid_optuna,generic_seed,trial_73,hybrid,e61866f5553ad5be,1,True,1.7978473547411742,1,1.7790125012321112,7.023848196908143e-05,0.00021992184068318584,88.41446109897595,0.0016835819443687563,2.1179784584712043e-06,0.005042235778228884,0.008042480053188198,1.105776061769804,6,0,7.325010463109989,3133.0282099765004,0.19243100432049198,0.807568995679508,0.5833333333333334,3133.0282099765004,0.807568995679508,0.5833333333333334,878.4486736800386,0.0,0.0,3134.4191123055134,True,False,False,optuna_seeded,73.0,"[""scalar""]",[1.7978473547411742],False,,107,False,7.325010463109989,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_097,all6,hybrid_optuna,generic_seed,trial_63,hybrid,e61866f5553ad5be,1,True,2.1261714366962576,1,1.9516276225796674,0.0006521721600171276,1.2351333337081622e-05,28.740253355712372,0.0511291823640012,1.1536893382400858e-07,4.8118354814285255e-05,0.009606559319187257,2.6559612430498047,6,0,13.234843938301488,9109.192973373005,0.19243100432049198,0.807568995679508,0.5833333333333334,9109.192973373005,0.807568995679508,0.5833333333333334,105.31361486738774,0.0,0.0,9110.58387570202,True,False,False,optuna_seeded,63.0,"[""scalar""]",[2.1261714366962576],False,,108,False,13.234843938301488,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_098,all6,hybrid_optuna,generic_seed,trial_11,hybrid,e61866f5553ad5be,1,True,2.190205766555597,1,8.398289495789271,0.09146256437467155,0.5689196370496582,39.54769666072246,0.0012772372971407834,1.199666122063665e-08,0.0009639219104777114,5.117854661640048e-07,0.25501204670828126,6,0,14.387461875769597,10914.466449385049,0.19243100432049198,0.807568995679508,0.5833333333333334,10914.466449385049,0.807568995679508,0.5833333333333334,189.44459977765612,0.0,0.0,10915.857351714063,True,False,False,optuna_seeded,11.0,"[""scalar""]",[2.190205766555597],False,,109,False,14.387461875769597,0.19243100432049198
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_pre_08,all6,generic_default,generic_seed,hybrid_pre_start_08,hybrid,e61866f5553ad5be,3,True,1813783863903329.5,2,89.11661642927153,0.006129495108820626,0.004247585383362918,1.0000000011333179e-10,0.02040551993424367,3.184623884732066e-05,8.312127425896487e-06,0.0002479829310993086,1.09889152259643,6,0,14.443904761008737,10549.330977524187,0.19243100432049198,0.807568995679508,0.5833333333333334,10549.330977524187,0.807568995679508,0.5833333333333334,1.1111342707291192e-21,0.0,0.0,10550.721879853201,True,False,False,scipy_pre,,,,,,110,False,14.443904761008737,0.19243100432049198
