source_scope,legacy_configuration_status,legacy_acceptance_rule,legacy_selection_rule,legacy_top_n_requested,legacy_top_n_available,rank_in_db,db_name,study_name,condition,legacy_protocol_condition,current_na,trial_id,trial_number,objective,K_bath_value_middle,Va_l,Va_s,ca,d,eps,eps_middle,gki,gl_a,gs,gt,pk,switching_function,wo,zs,zth,wo_middle,w_a,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,w_o_middle,provenance_status,chosen_provenance_status,trace_dataset_kind,chosen_trace_source
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,214,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,19050,19049,1476383.9618005888,9.199999985145846,-65.90958436214056,,,0.7929589179546966,0.000999999998766379,2.9999999533198363,112.94150378175962,2.0959324172084072e-06,19.51279761271781,61.89746813599022,0.00946404016601459,sigmoid,2999.9999303514296,0.1947902057580233,675.166695106888,1.0,200.00000049766913,0.007504595049522716,0.005132194059757925,0.0016178927347598674,0.06666666838030243,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,215,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,13622,13621,1476383.9618701758,9.1999999960843,-65.90957311722535,,,0.7929610131512501,0.0009999999929211042,2.99999979949513,112.94163153531346,3.70647679170253e-06,19.512812632660555,61.89749040028215,0.00946403932866489,sigmoid,2999.9999608496787,0.19478899893330112,675.1648148827051,1.0,200.0000021305808,0.0075046142145613875,0.005132195863887165,0.001617893966920656,0.06666666824686743,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,216,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,17837,17836,1476383.9619651083,9.199999986109118,-65.9095857190059,,,0.792959140054889,0.0009999999993291681,2.999999966773188,112.94154592554987,1.5647113521868408e-06,19.51279921580211,61.89746245838554,0.009464042456040185,sigmoid,2999.999931717633,0.1947900639086032,675.1666086638445,1.0,200.00000024313906,0.007504598967384585,0.005132193595533987,0.0016178928697377203,0.06666666826509898,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,217,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,12397,12396,1476383.9620197068,9.199999994973641,-65.90956537754603,,,0.7929610397524123,0.0009999999948653848,2.9999998934713976,112.9417574187726,4.431402504441985e-06,19.512829576155838,61.89747123443604,0.009464046867553769,sigmoid,2999.9999441929604,0.19478852500346916,675.1646417112144,1.0,200.00000118423753,0.007504620444360997,0.005132194299045821,0.001617895379436531,0.06666666830156898,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,218,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,16895,16894,1476383.962285282,9.199999986287342,-65.90958482828033,,,0.7929589538199787,0.0009999999976383284,2.999999940426605,112.94153865941217,1.0581940852023485e-06,19.512799342578578,61.89746964895683,0.009464043494341106,sigmoid,2999.9999372653633,0.19479018455500166,675.1667002719573,1.0,200.0000007349761,0.007504598028179499,0.00513219417911518,0.001617892876270622,0.06666666830576178,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,219,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,14280,14279,1476383.9623142274,9.199999992020105,-65.90956971044312,,,0.7929608936932061,0.0009999999926589799,2.999999740883,112.94154653784359,1.2861073191429885e-06,19.512817757773295,61.89754620007728,0.009464038486685224,sigmoid,2999.9999534453405,0.19478915181403636,675.1647863789777,1.0,200.00000195167868,0.007504612416348813,0.005132200495086836,0.0016178943933137417,0.06666666835177425,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,220,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,17319,17318,1476383.9623274507,9.199999985995579,-65.90958582788019,,,0.7929588478163891,0.0009999999983642002,2.9999999809409355,112.9415461744069,1.0865126757216524e-06,19.512797998378026,61.8974634792058,0.009464044513346776,sigmoid,2999.9999383475397,0.19479019644241094,675.1667950138661,1.0,200.00000055105858,0.007504597832986479,0.0051321936722732164,0.0016178927663047771,0.06666666822040757,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,221,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,13597,13596,1476383.9623313574,9.199999996245205,-65.90957299909387,,,0.7929609896866245,0.0009999999927061075,2.9999998246838544,112.9416361871875,3.557256870897557e-06,19.512812592204067,61.89748540027467,0.009464039243898542,sigmoid,2999.9999593096973,0.19478895948655506,675.164827382866,1.0,200.0000020910853,0.007504613925274842,0.005132195450327829,0.0016178939638857267,0.06666666826792407,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,222,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,13140,13139,1476383.962366092,9.19999999435405,-65.90957800571276,,,0.792960346750126,0.0009999999922131694,2.999999838867957,112.94159764418568,2.1395808504364837e-06,19.51281076548699,61.897487153265274,0.009464039350038863,sigmoid,2999.9999518050963,0.19478937358887308,675.165335638003,1.0,200.00000141821107,0.007504607924663655,0.005132195612942677,0.0016178938178676948,0.06666666821040157,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,223,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,13255,13254,1476383.962408013,9.199999995584962,-65.90957469119108,,,0.7929606690612643,0.000999999993079097,2.9999998265661008,112.94162117082999,2.374751233981234e-06,19.512810791129198,61.89748091628271,0.009464038885958955,sigmoid,2999.9999585755204,0.19478914967639616,675.165070725497,1.0,200.00000194671966,0.007504610607031835,0.005132195082244701,0.0016178938157184503,0.06666666823611724,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,224,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,17818,17817,1476383.962546035,9.199999985810818,-65.9095865393181,,,0.7929590497383439,0.0009999999994086285,2.999999985730797,112.94153955584946,1.470359415821273e-06,19.512798268857644,61.89746118043202,0.009464042398265345,sigmoid,2999.999931044883,0.19479011462148357,675.1666868768988,1.0,200.00000012072348,0.0075045980668118845,0.005132193492714485,0.001617892792212624,0.0666666682392438,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,225,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,17752,17751,1476383.9626578246,9.199999986430445,-65.90958818143825,,,0.7929590192925674,0.000999999999349201,2.9999999924692102,112.94154307334014,1.008915924012002e-06,19.512797629763373,61.897458856212566,0.00946404271354499,sigmoid,2999.9999302858846,0.19479014693594043,675.1667354409941,1.0,200.00000013432384,0.007504598028675603,0.005132193299654126,0.001617892739112459,0.06666666826064388,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,226,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,13076,13075,1476383.9627258454,9.199999993864001,-65.90957750442931,,,0.7929602306464013,0.0009999999899845211,2.9999998364638096,112.94158091746458,2.276087788205392e-06,19.512809458386627,61.89748881429558,0.009464038474071491,sigmoid,2999.999952877345,0.1947894646739008,675.1653807954864,1.0,200.00000164276676,0.0075046061312461455,0.0051321957449037585,0.0016178937076736617,0.06666666826142573,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,227,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,14575,14574,1476383.9627357295,9.199999988075039,-65.9095685031731,,,0.7929604122565609,0.0009999999938102853,2.999999800241095,112.94149058354964,1.0670238752483012e-06,19.512812519520775,61.897542940010126,0.009464035772741766,sigmoid,2999.9999479864528,0.19478933484011035,675.1650883583992,1.0,200.00000235528194,0.00750460570796415,0.005132200214423325,0.0016178939557220215,0.06666666860761729,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,228,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,17486,17485,1476383.9628135469,9.199999985991449,-65.90958686275303,,,0.792958947645549,0.0009999999985535629,2.999999994569015,112.94154845741167,9.40192715632796e-07,19.512799114749754,61.89746118595156,0.009464044018493517,sigmoid,2999.999931943,0.19479015541797048,675.1667517357853,1.0,200.0000001258702,0.007504598385375772,0.005132193493040065,0.0016178928623076627,0.06666666822100122,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,229,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,18460,18459,1476383.9628487306,9.199999985488205,-65.90958457816939,,,0.7929589632698717,0.000999999998769642,2.9999999637672508,112.94151644951407,2.1848524801532643e-06,19.512798175276483,61.897464938210796,0.009464040591822593,sigmoid,2999.9999298816006,0.194790167769485,675.1666819974558,1.0,200.00000043695482,0.007504595816035626,0.0051321937961738145,0.001617892781895252,0.06666666837050497,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,230,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,18234,18233,1476383.9628543116,9.199999985984075,-65.90958421051673,,,0.7929590931415293,0.0009999999993595592,2.9999999574751812,112.94152891784174,2.4288517091909308e-06,19.51279926992191,61.89746547983496,0.009464041248106519,sigmoid,2999.9999305974643,0.1947900911873453,675.1665902804158,1.0,200.0000005568058,0.007504597565552573,0.005132193838006789,0.0016178928716876373,0.06666666839454721,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
legacy_single_current_optuna,legacy_top300_optuna_trial,not_thresholded_top_n_first_pass,top_n_by_objective,300,300,231,MFA_100nA.db,MFA_100nA_centered_COMBINED_20000t_2024-10-13_10-31-24,MFA,MFA,100,11990,11989,1476383.9629319354,9.199999995674148,-65.909557225044,,,0.7929609579531722,0.0009999999960363215,2.9999998338219527,112.94179152024432,2.581068964822034e-06,19.512828359748525,61.8974780639721,0.009464050447254254,sigmoid,2999.99996202424,0.19478847543893948,675.1645527201567,1.0,200.00000220311213,0.007504622508771881,0.005132194839167679,0.0016178952703366355,0.06666666824494318,,verified,verified,legacy_optuna_trace_csv,MFA_TRACES.csv
