fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,0.8811695372526309,202.5548893282889,False,False,True,False,0.25,0.75,0.75,0.0,10.511142426488432,-5.454430876739025e-06,-1.9386956272851197e-07,54217600.11502097,-5.576292499622438e-08,6.49645686223721e-06,-5.566263425287552e-08,188836596.8943597,-5.5666459097026097e-08,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,1.090548137267259,255.5928107229389,False,False,True,False,0.25,0.75,0.75,0.0,13.743031432896116,-6.316754252111423e-06,-2.383559192600389e-07,57657604.96135571,-5.566671354433581e-08,7.35870854384757e-06,-5.5666817557537464e-08,246880134.9869024,-5.5666813942201594e-08,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,0.9825744126005436,280.8664790246028,False,False,True,False,0.25,0.75,0.75,0.0,17.52142865970032,-7.326581624056416e-06,-2.8834174059491826e-07,60766188.84088514,-5.566467275977495e-08,8.368517001144937e-06,-5.566564835804933e-08,314761961.3985273,-5.566596479028527e-08,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,1.6003078972274558,364.1872057672085,False,False,True,False,0.25,0.75,0.75,0.0,19.09410560136961,-7.747805113922368e-06,-3.097879578476408e-07,61636048.52180995,-5.618126305456574e-08,8.78945201066017e-06,-5.566537503868916e-08,343015844.01611614,-5.5665378111723524e-08,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_009,ok,2.7615402232499084,619.8221890793641,False,False,True,False,0.25,0.75,0.75,0.0,20.09153038653608,-8.014622039809183e-06,-3.297067400842771e-07,60937578.59302614,-5.566684488947332e-08,9.056567066068055e-06,-5.5666847926354895e-08,360924520.33778536,-5.566609449044496e-08,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,0.6761418881489878,188.4213840560433,False,False,True,False,0.25,0.75,0.75,0.0,7.37548239494204,-1.0253764600065551e-05,-3.349919007937297e-07,22016897.65473904,-1.1970568577074534e-07,1.2494369755700063e-05,-1.1970517937070734e-07,61613728.27571127,-1.1970517937070758e-07,True,True,1,50,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,0.9046317796549276,218.63187805208537,False,False,True,False,0.25,0.75,0.75,0.0,10.503342954762616,-1.2087086545875536e-05,-4.268872579866847e-07,24604489.26093323,-1.1969987166056476e-07,1.4327690692539363e-05,-1.197051490018915e-07,87743451.6588476,-1.197051490018897e-07,True,True,2,75,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,1.1004170127696735,255.0989290550937,False,False,True,False,0.25,0.75,0.75,0.0,13.733485571079967,-1.398393389706598e-05,-5.208691968421508e-07,26366476.75528007,-1.1970463804652893e-07,1.622452771243843e-05,-1.1970464032418954e-07,114728096.8714857,-1.1970459440942998e-07,True,True,3,100,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,0.9874203035696312,261.0035018075048,False,False,True,False,0.25,0.75,0.75,0.0,17.51016404460387,-1.6206313631528246e-05,-6.313277026458932e-07,27735459.68475453,-1.19704463425826e-07,1.8446904945790266e-05,-1.1970445811128337e-07,146278295.06838858,-1.1970446371505342e-07,True,True,4,125,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,1.5744793771646806,343.7491083210461,False,False,True,False,0.25,0.75,0.75,0.0,19.0822192683937,-1.713289391602757e-05,-6.773476978912746e-07,28171970.35998004,-1.196990858674023e-07,1.9373483297613348e-05,-1.1970435941262464e-07,159411230.81922773,-1.1970436049722605e-07,True,True,5,150,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_010,ok,2.734485336934319,601.5231341319134,False,False,True,False,0.25,0.75,0.75,0.0,20.079276374786037,-1.7721030431516738e-05,-7.065270068132139e-07,28419686.977506347,-1.1970439965130882e-07,1.9961620566277816e-05,-1.1970439737364898e-07,167740507.57809648,-1.1970440044668234e-07,True,True,6,175,DH,CONTROL,,,,,
all6,1_DH_1_CONTROL,1_DH_1_CONTROL__hybrid_optuna_011,ok,0.6529941582556144,173.56842628123107,False,False,True,False,0.25,0.75,0.75,0.0,7.381307057755947,-5.789825550550631e-06,-1.9363654268891197e-07,38119390.87145568,-6.98328286834478e-08,7.0969349792449066e-06,-6.983283096111e-08,105699668.13842344,-6.983282987650857e-08,True,True,1,50,DH,CONTROL,,,,,
