fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition,pass_peak_depolarization_mV,pass_rise_slope_mV_per_s,pass_plateau_slope_mV_per_s,pass_decay_slope_mV_per_s,pass_return_slope_mV_per_s
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,0.7596616545024116,220.4354129087405,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,4.802306947314648,0.00016655379849339624,0.8026596688985476,5.98299270960584,1.0963134372280455e-08,0.0,4.7895318762791325e-09,1002667290.1163443,1.7586111073297003e-09,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,1.1625511996692368,306.4991194895863,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,7.031537688398473,0.00016660441764315692,1.1752655885699403,5.982935054666602,1.2502373115455279e-08,0.0,7.404608695714367e-10,9496163777.65942,2.024861255562315e-10,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,1.3732930280300744,383.9414992870963,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,9.440304310346605,0.00016661313554777735,1.5778802076409086,5.982903052229053,2.0348996278062097e-10,0.0,8.971420444576995e-11,105226417250.93866,2.7061094904845482e-11,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,1.605272031057514,497.4555863223559,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,12.382313422651634,0.0001665999563300602,2.0696238842246406,5.982881004144634,-1.51923463709208e-08,0.0,1.0432136494888172e-09,11869393607.646013,-5.0454743605962605e-11,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,1.7877792771478358,544.4479865035739,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,13.643941556389052,0.00016661459355304942,2.2804993497174975,5.982874565642489,1.9847021115989615e-11,0.0,1.6864465231146948e-12,8090349364408.0,1.6832417802238144e-12,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_04,ok,2.0627655794336333,602.605936466939,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,14.454765890678772,0.00016661462592537646,2.4160249749593965,5.982871054932574,-7.108965910900254e-11,0.0,5.77984041338071e-13,,5.046520583210009e-13,True,False,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,0.49747533151758433,174.72110748606923,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,5.306972816696188,7.166683676018692e-05,0.8870114853678372,5.9829809469664585,-2.005149840173917e-08,0.0,6.745786095125438e-12,786709323696.3223,1.854789551398884e-12,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,0.6718487424695455,208.7692784878326,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,7.72387756317427,7.161457776305724e-05,1.290980230185758,5.982955728193365,-5.79844985428711e-08,0.0,3.8785894737584025e-09,1991414047.6665952,2.116637426515021e-10,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,0.785737513867645,255.4086517792552,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,10.310823418326251,7.166761999144455e-05,1.7233704432090775,5.982940846499915,-5.181916517715317e-08,0.0,-1.1765537709918495e-10,87635802736.27527,-4.953488939698519e-12,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,1.1550447522965215,341.0564533157675,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,13.441815000869937,7.166708958550316e-05,2.2466946356612865,5.982929227457521,-6.7276103131043e-08,0.0,-3.334096857782748e-11,403162102789.33105,-5.655420955986437e-13,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,1.1279069315953238,347.91041850525767,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,14.776172996701987,7.165998572133958e-05,2.4697237554635487,5.982925403707189,-1.1999356632059593e-07,0.0,-4.2946587917620816e-10,34405930047.447105,-4.2373241361431975e-12,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_05,ok,1.1226627981435888,354.8980338266687,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,15.631365070958694,7.166695199600781e-05,2.6126635207045616,5.982923153741342,-1.1786006103560422e-07,0.0,-4.1250640208423835e-12,3789363023695.956,-2.213437498267686e-12,True,False,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,0.825449086597833,221.36358122276988,False,False,False,False,0.26179688656096417,0.7382031134390358,0.7382031134390358,1.0,4.459078832488686,1.9610429447425304e-05,0.7453108420863968,5.98284444649443,2.1340278459389797e-11,0.0,2.375276648059638e-14,,2.120782787913345e-14,True,False,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,1.3007127688480702,322.13007214080824,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,6.557264428179266,1.9610429930594364e-05,1.0960126195630124,5.982836612587263,1.2730691846871493e-11,0.0,7.91759026231707e-15,,-6.412486573520186e-22,True,False,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,1.5226715821105363,405.40903252555836,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,8.839622468027912,1.9610430172178894e-05,1.4774979254949439,5.982832405715051,8.77664774778233e-12,0.0,5.8680249926991515e-22,,1.4138544339431454e-15,True,False,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,1.663229962919859,485.10820443867794,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,11.645173972232541,1.9610430285865732e-05,1.9464325355261907,5.982829489173347,-2.6322025651068844e-11,0.0,-3.4021437848301893e-23,,-2.544940105122458e-15,True,False,4,125,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,1.9110814027416214,542.5688483743586,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,12.853556043186089,1.9610430200600604e-05,2.1484078563937814,5.982828635137034,5.8423891497561486e-12,0.0,4.905675264920699e-22,,-5.892226206488767e-22,True,False,5,150,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_06,ok,2.2849911444836435,637.0284742459539,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.5,13.631680715272296,1.961042789844214e-05,2.278467698290822,5.982828163637349,7.669768761571512e-12,0.0,2.6128044755632185e-13,,5.938191935177788e-14,True,False,6,175,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,1.4220046306110152,227.01188063875418,False,False,False,False,0.26274080520949494,0.7372591947905051,0.7372591947905051,0.5,2.601267709907745,-0.001446594643553567,0.4349315724477857,5.9808665884333605,-1.6990231379260606e-08,0.0014466810588373846,-6.479375044518095e-09,401468921.3134158,-3.8478042841376186e-09,True,True,1,50,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,2.2314206827560237,397.2609923389939,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,3.929002936818037,-0.0014466888302848702,0.656858257364403,5.981508023637979,-1.5337122658358707e-09,0.001446695743297255,-8.80784305048681e-10,4460800350.6612,-2.1033820621004903e-10,True,True,2,75,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,2.65215938501723,528.0112872099037,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,5.435658666608958,-0.0014466887153190555,0.9086906388251018,5.981858329295692,1.4151701186847685e-09,0.001446696967818184,3.5424086316313613e-09,1534452750.0503836,-2.6295015360140692e-09,True,True,3,100,VH,MFA,,,,,
all6,VH_6_MFA,VH_6_MFA__hybrid_pre_07,ok,2.6967989557169703,562.689397658369,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.366738541895614,-0.0014466986539076743,1.231463232304102,5.982101900121079,-3.725200828483039e-08,0.0014467038317462766,-1.211050707676467e-09,6082931536.392483,4.38998939514888e-10,True,True,4,125,VH,MFA,,,,,
