file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,mechanism_cluster_unconstrained,constrained_screen_type,comparison_kind,unconstrained_source,changed_by_constraints,changed_parameters,adjusted_parameters,n_changed_parameters,unconstrained_mean_trace_rmse_mV,unconstrained_holdout_rmse_mV,unconstrained_holdout_pass_fraction,current_na,step08_contract_id,simulation_status,failure_reason,constrained_trace_delta_rmse_mV,fit_degradation_fraction,constrained_holdout_rmse_mV,delta_holdout_rmse_mV,constrained_holdout_pass_fraction,constrained_holdout_pass_fraction_estimate,prediction_persists_under_constraints,dominant_mechanism_unconstrained,dominant_mechanism_constrained,mechanism_flux_fraction_delta_max,mechanism_changed_under_constraints,mechanism_cluster_constrained,mechanism_persists_under_constraints,mechanism_conclusion_persists,constrained_claim_status,constraint_action
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_080,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.0284818597053125,4.0284818597053125,0.6759875065079649,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0032384883843698405,0.0008038979688012643,4.031720348089682,0.0032384883843698405,0.6751836085391636,0.6751836085391636,True,gap,gap,2.5261662427444875e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0015233360754525924,0.00020426320491327243,7.459234949380363,0.0015233360754525924,0.3061820350288927,0.3061820350288927,True,leak,leak,0.00011838211861209258,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.001501436035425832,0.0002013266419081155,7.459213049340336,0.001501436035425832,0.30618497159189784,0.30618497159189784,True,gap,gap,0.00020523951103010307,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.05272619337558166,0.007070023099514285,7.510437806680493,0.05272619337558166,0.2993162751342917,0.2993162751342917,False,gap,gap,0.0001197904095285307,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0037221231221864614,0.0004990972184478168,7.4614337364270975,0.0037221231221864614,0.30588720101535816,0.30588720101535816,True,kir,kir,0.00016295672246846582,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.06957105058385006,0.009328739724895237,7.52728266388876,0.06957105058385006,0.29705755850891075,0.29705755850891075,False,kir,kir,0.0031312406281548966,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_052,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.457711613304911,7.457711613304911,0.306386298233806,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.14926774318573816,0.020015220609957272,7.6069793564906485,0.14926774318573816,0.2863710776238487,0.2863710776238487,False,kir,kir,0.0067727303267476335,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009976490631457237,0.0019814433525661744,5.044937807358806,0.009976490631457237,0.5151107294787564,0.5151107294787564,True,gap,gap,1.0415051771017758e-07,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009967005067910385,0.001979559412859361,5.0449283217952585,0.009967005067910385,0.5151126134184633,0.5151126134184633,True,gap,gap,6.404526076142503e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009960690823480675,0.0019783053328312323,5.044922007550829,0.009960690823480675,0.5151138674984913,0.5151138674984913,True,gap,gap,4.3052217346684074e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009955688840096484,0.0019773118826198924,5.044917005567445,0.009955688840096484,0.5151148609487027,0.5151148609487027,True,gap,gap,2.91554007048056e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00995408169134234,0.0019769926847843884,5.0449153984186905,0.00995408169134234,0.5151151801465382,0.5151151801465382,True,gap,gap,2.653728597978855e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,5.034961316727348,5.034961316727348,0.5170921728313226,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009953170466453262,0.001976811705263046,5.044914487193801,0.009953170466453262,0.5151153611260595,0.5151153611260595,True,gap,gap,2.2062886351204014e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.3004392159540257,0.6914606314823157,5.627366464179957,2.3004392159540257,0.0,0.0,False,gap,gap,0.11764915413915784,False,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.276604263229382,0.9848740350353666,6.603531511455314,3.276604263229382,0.0,0.0,False,gap,gap,0.1589285561959389,False,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.28477258649986,1.2879069083295087,7.611699834725791,4.28477258649986,0.0,0.0,False,gap,gap,0.20138788303366467,True,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.463535160079901,1.6422166018187818,8.790462408305832,5.463535160079901,0.0,0.0,False,gap,gap,0.25156932880308125,True,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.954182102622913,1.789694110623535,9.281109350848844,5.954182102622913,0.0,0.0,False,gap,gap,0.27281560362708607,True,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;zs,zth;zs,2,3.3269272482259318,3.3269272482259318,0.6801542227748391,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,6.2653595978406456,1.8832271133015064,9.592286846066578,6.2653595978406456,0.0,0.0,False,gap,gap,0.28643847124503163,True,M3,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.001889551191573745,0.0003945554327610128,4.790953481577929,0.001889551191573745,0.6755933031344112,0.6755933031344112,True,gap,gap,8.79105346240916e-07,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0021025800173759147,0.00043903778440608336,4.791166510403731,0.0021025800173759147,0.6755488207827661,0.6755488207827661,True,gap,gap,7.364755078009821e-07,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0024038529648515976,0.0005019463092984161,4.791467783351207,0.0024038529648515976,0.6754859122578738,0.6754859122578738,True,gap,gap,2.3273867668649473e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0028609610888186417,0.000597394632939852,4.7919248914751735,0.0028609610888186417,0.6753904639342324,0.6753904639342324,True,gap,gap,2.060248534718756e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.003085397650978182,0.0006442590234391107,4.7921493280373335,0.003085397650978182,0.6753435995437331,0.6753435995437331,True,gap,gap,2.3524788874684788e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth;P_gap_eff,zth;P_gap_eff,2,4.789063930386355,4.789063930386355,0.6759878585671723,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0032384883843698405,0.000676225757568573,4.792302418770725,0.0032384883843698405,0.6753116328096037,0.6753116328096037,True,gap,gap,2.5261662427444875e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.199489320161584e-06,8.614687767306409e-07,4.8748057402939216,4.199489320161584e-06,0.32419462777201064,0.32419462777201064,True,kir,kir,0.00010276137553008103,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.897322234264019e-06,7.994832613474463e-07,4.8748054381268355,3.897322234264019e-06,0.324194689757526,0.324194689757526,True,kir,kir,5.16654728417974e-05,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.5486172007155247e-06,7.279511116528067e-07,4.874805089421803,3.5486172007155247e-06,0.3241947612896757,0.3241947612896757,True,kir,kir,1.8829418820476285e-05,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.027726468323487297,0.005687712226108584,4.902528009128089,0.027726468323487297,0.3185077770146788,0.3185077770146788,True,kir,kir,0.001182971972303104,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.3081736583270183,0.6786273514184935,8.18297519913162,3.3081736583270183,0.0,0.0,False,kir,kir,0.016570750638889353,False,M1,False,False,claim_downgraded_by_constraint_screen,clipped_to_broad_plausibility_range
VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_028,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gl_a;zth;zs,gl_a;zth;zs,3,4.874801540804602,4.874801540804602,0.3241954892407874,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.17913001124531613,0.03674611361014507,5.053931552049918,0.17913001124531613,0.2874493756306423,0.2874493756306423,False,kir,kir,0.00607084001585112,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009976490631457237,0.0044729482086787705,2.240382515029427,0.009976490631457237,0.5126192246226439,0.5126192246226439,True,gap,gap,1.0415051771017758e-07,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009967005067910385,0.004468695367069175,2.2403730294658804,0.009967005067910385,0.5126234774642534,0.5126234774642534,True,gap,gap,6.404526076142503e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009960690823480675,0.004465864382772756,2.2403667152214504,0.009960690823480675,0.5126263084485498,0.5126263084485498,True,gap,gap,4.3052217346684074e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009955688840096484,0.004463621749221072,2.2403617132380664,0.009955688840096484,0.5126285510821015,0.5126285510821015,True,gap,gap,2.91554007048056e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00995408169134234,0.004462901185908131,2.240360106089312,0.00995408169134234,0.5126292716454145,0.5126292716454145,True,gap,gap,2.653728597978855e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,2.2304060243979698,2.2304060243979698,0.5170921728313226,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.009953170466453262,0.004462492639267246,2.240359194864423,0.009953170466453262,0.5126296801920553,0.5126296801920553,True,gap,gap,2.2062886351204014e-08,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.008511525645005706,0.001946013028416445,4.38233920342366,0.008511525645005706,0.5001283698433969,0.5001283698433969,True,leak,leak,5.181148847044348e-05,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.008511698634914121,0.0019460525795650407,4.382339376413568,0.008511698634914121,0.5001283302922483,0.5001283302922483,True,leak,leak,7.865409667934253e-05,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00851200776427622,0.0019461232566435342,4.38233968554293,0.00851200776427622,0.5001282596151698,0.5001282596151698,True,gap,gap,0.00010144549246954293,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.008512600954400535,0.0019462588792990238,4.3823402787330545,0.008512600954400535,0.5001281239925144,0.5001281239925144,True,gap,gap,0.0001547537577164526,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.008512943373777138,0.001946337167563178,4.382340621152431,0.008512943373777138,0.5001280457042502,0.5001280457042502,True,gap,gap,0.00017564321036772634,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,Mixed,M3,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth,gki;zth,2,4.373827677778654,4.373827677778654,0.5020743828718134,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.008513197945328527,0.0019463953709424934,4.382340875723982,0.008513197945328527,0.5001279875008708,0.5001279875008708,True,gap,gap,0.0001898475832211033,False,M3,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
