source_scope,db_name,condition,current_na,trial_number,candidate_id,P_gap_eff,gamma_s_eff,gki,zth,zs,sigmoid_state_at_stim_end_10_90,sigmoid_state_at_sim_end_10_90,temporal_recruitment_class,gap_fraction,kir_fraction,leak_fraction,Ko_peak_mM,Ko_final_mM,Ko_recovery_error_mM,Ko_rise_rate_mM_per_s,Ko_decay_rate_abs_mM_per_s,Ko_efficiency_score,Ko_efficiency_quadrant
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1753,CONTROL_75nA.db::trial_1753,6.635331206694615e-06,5.919338160069494e-05,94.0090268537548,84.20756257538355,2.104297644844274,closed_low,closed_low,fully_closed_at_sim_end,0.49991975711590303,0.3778902440761382,0.12218999880795874,8.62681280158446,5.103770029782421,0.027753767780886562,5.221896379206563,3.8636003884782415,1.3515622357785595,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1593,CONTROL_75nA.db::trial_1593,8.140988609621734e-06,6.468545185771671e-05,112.87996054662848,84.11992239648673,0.7764151250876522,closed_low,closed_low,fully_closed_at_sim_end,0.4998615440020905,0.3182813247558398,0.18185713124206973,8.657549489127575,5.116786555773809,0.013012285796325962,5.311182153239807,3.9130380064449124,1.3573040038180313,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1957,CONTROL_75nA.db::trial_1957,3.984770716457324e-06,6.166406399713707e-05,99.31314964158432,86.32715600213022,1.884940871194458,closed_low,closed_low,fully_closed_at_sim_end,0.4982413408627151,0.30412736798635254,0.19763129115093225,8.788543298222944,5.254270142863984,-0.05359926511342383,3.5665910440905018,3.2750337834967205,1.0890241994030634,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,91,CONTROL_75nA.db::trial_91,3.049174190764458e-06,0.0001165101012205,179.10794573710754,71.24083594335845,6.429610335296502,closed_low,closed_low,fully_closed_at_sim_end,0.46971083845134753,0.4997249780655658,0.030564183483086593,8.24230073828678,5.188633670595729,0.3187497000780084,1.372517509109247,1.9033766531501453,0.7210961145486835,slow_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1517,CONTROL_75nA.db::trial_1517,1.164819737077084e-05,5.386916820351282e-05,116.779515519936,80.2519878548124,1.8461218273499007,closed_low,closed_low,fully_closed_at_sim_end,0.49991940800490453,0.356704425215482,0.14337616677961357,8.260393600189307,5.171263355394148,0.10678726198025323,2.888927196339221,2.9494572919826085,0.979477548019453,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,210,CONTROL_75nA.db::trial_210,5.879843457483643e-06,6.671256744446944e-05,104.427687414541,78.36381515457624,1.329579292697897,closed_low,closed_low,fully_closed_at_sim_end,0.49944833732990146,0.29895775596118085,0.20159390670891775,8.591521762234382,5.294173269315063,-0.019485023269676383,2.9969549317886113,2.9771790018333495,1.0066425061922994,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1668,CONTROL_75nA.db::trial_1668,6.638390879277827e-06,5.5721550444524885e-05,98.53429070461236,68.33660011530121,1.754830135101074,closed_low,closed_low,fully_closed_at_sim_end,0.49913279761610174,0.2045863378536755,0.2962808645302228,8.579682782527215,5.1139039018101204,-0.014061164704054718,4.231465206028306,3.4514885072671437,1.2259827019904348,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1779,CONTROL_75nA.db::trial_1779,5.910408616600217e-06,1.2961393008736544e-05,104.47623525114236,83.00267262945955,1.2249505106502576,closed_low,closed_low,fully_closed_at_sim_end,0.49944876956871403,0.3366230176944894,0.16392821273679653,8.533089918047466,5.312962482064866,0.037268197354665134,2.9308620302873827,2.98310327292038,0.9824876184786407,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,1869,CONTROL_75nA.db::trial_1869,6.419131771444483e-06,6.13734497436725e-05,81.6384099536277,85.20551252050996,1.9469289461943216,closed_low,closed_low,fully_closed_at_sim_end,0.4999304053683531,0.41040154458925837,0.08966805004238852,8.639973323551452,5.093694487416452,0.03805452880992366,3.300386287963158,3.24291276395353,1.0177228091512274,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_75nA.db,CONTROL,75,2233,CONTROL_75nA.db::trial_2233,1.0760575567538433e-05,6.77783974790137e-05,81.25269561067729,88.1937029680798,1.962675272820677,closed_low,closed_low,fully_closed_at_sim_end,0.49994107448408676,0.3310556174875198,0.1690033080283933,8.692763374000602,5.1730950954361345,0.0724888254424787,5.262655454854991,4.0033322772560345,1.3145687368379328,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1943,CONTROL_100nA.db::trial_1943,4.567634289871277e-08,7.987740563984289e-05,59.72911462684279,81.6935640962513,3.1376970599111766,closed_low,closed_low,fully_closed_at_sim_end,0.02044274831355989,0.5057950889568742,0.47376216272956606,8.798071255603336,4.895602285866207,0.01081298547159193,6.066731935166988,4.371217423113246,1.3878815322908764,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2117,CONTROL_100nA.db::trial_2117,4.307648998850757e-07,6.659056641616984e-05,71.27829676129966,82.31986155036044,4.579339804519897,closed_low,closed_low,fully_closed_at_sim_end,0.2140539816295132,0.5079995388101799,0.2779464795603068,8.74656886462003,4.882323416021577,0.013535602107945799,5.942074509159044,4.2814530939911,1.3878639748497021,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2069,CONTROL_100nA.db::trial_2069,1.7607937941667205e-07,8.986878055024706e-05,64.01729615492971,78.24173928734095,4.565965123899363,closed_low,closed_low,fully_closed_at_sim_end,0.1168867569651085,0.5103203402442693,0.3727929027906221,8.734886931661638,4.870695845774928,0.013011843008585267,5.878392247613937,4.2323737215068205,1.3889114323111091,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1673,CONTROL_100nA.db::trial_1673,4.627901964654888e-08,2.8634391849889976e-05,51.56936263414046,84.9289885945812,2.84398525490562,closed_low,closed_low,fully_closed_at_sim_end,0.011184269093400005,0.5033318302916785,0.48548390061492147,8.955027476063108,4.896980210193936,0.012724332041538666,6.078004234459682,4.388233360347712,1.385068599446151,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1096,CONTROL_100nA.db::trial_1096,1.610055489860986e-10,0.0001515384775585,62.065691708758855,6.372793070788917,2.820886405123434,partial_mid,closed_low,recruited_during_load_then_closed_by_end,4.542709945115238e-05,0.5019008153896647,0.49805375751088415,8.993959651041143,4.964880839329695,0.012079749994097,5.807221449078315,4.23236553332484,1.3720982753860365,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2066,CONTROL_100nA.db::trial_2066,1.225181055605846e-07,8.678002567791434e-05,65.34699796293852,79.51897755050334,4.097582650260726,closed_low,closed_low,fully_closed_at_sim_end,0.07300705305927879,0.508896734195472,0.41809621274524916,8.771916747482472,4.883195617968296,0.008314376600108808,6.028694929986065,4.332693909112269,1.3914426120217875,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1948,CONTROL_100nA.db::trial_1948,1.3759952652156076e-07,8.079093041984388e-05,70.43196537431945,81.33424102627542,3.279817870031879,closed_low,closed_low,fully_closed_at_sim_end,0.06121996102928685,0.5057638446103436,0.4330161943603696,8.789227352500273,4.882310757942822,0.011628567687923308,6.1974385589009415,4.461950829088816,1.388952679285023,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2075,CONTROL_100nA.db::trial_2075,1.3168968706077569e-07,9.514879466097558e-05,125.60338948309712,75.93620160434712,4.276358537596702,closed_low,closed_low,fully_closed_at_sim_end,0.08563363765832117,0.5104117194461839,0.40395464289549493,8.694019993203547,4.882404707171205,0.008872205791896626,5.8124953824315915,4.1788173042062695,1.3909426900718802,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2021,CONTROL_100nA.db::trial_2021,2.266012793883355e-07,7.465480918527371e-05,61.97285334549084,71.31083676621202,3.6848852778141343,closed_low,closed_low,fully_closed_at_sim_end,0.13760835736569746,0.5080043945936751,0.3543872480406275,8.674107413926738,4.863030738177045,0.008773324582771913,6.123847744858899,4.395893796642244,1.3930836430890423,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,504,CONTROL_100nA.db::trial_504,2.9047185304465968e-08,4.190273722805372e-05,55.93008580547624,6.732271648027608,3.736179369650325,closed_low,closed_low,fully_closed_at_sim_end,0.009899722719018697,0.5012848244201225,0.4888154528608589,8.918815049682877,4.938130178509289,0.014714817123132384,6.171258165476363,4.472433199948946,1.3798435638003066,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2248,CONTROL_100nA.db::trial_2248,4.1664184639518833e-07,9.965564623053095e-05,65.26140277571267,70.06111722689282,5.218621651107837,closed_low,closed_low,fully_closed_at_sim_end,0.21453237293555308,0.5072358905537934,0.27823173651065347,8.722046443291532,4.888222064801612,0.013210310925835245,6.179423831498643,4.456844002736895,1.38650215886038,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2365,CONTROL_100nA.db::trial_2365,3.0517600799352444e-08,8.538524855734018e-05,57.79525680650869,79.81157975018498,4.533008737458046,closed_low,closed_low,fully_closed_at_sim_end,0.01689611260873007,0.5080514854366869,0.47505240195458304,8.794724736967037,4.910523354762907,0.008826500095661771,6.173020146152556,4.451520439318714,1.3867217348096261,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2128,CONTROL_100nA.db::trial_2128,1.8871440070973955e-07,7.692358735034586e-05,126.9361904246709,82.56629015928634,4.928464035850123,closed_low,closed_low,fully_closed_at_sim_end,0.10615590599369835,0.5094653464728776,0.3843787475334241,8.757788550217228,4.900570849964295,0.009217398806717902,5.583150108678814,4.039475549619687,1.3821472713715182,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,890,CONTROL_100nA.db::trial_890,4.086647712423481e-08,0.0001656229887551,57.232264912215,98.07416844508718,2.457755463266229,closed_low,closed_low,fully_closed_at_sim_end,0.009011033323107643,0.5009746376662608,0.49001432901063147,9.012036469819435,4.926363884262313,0.006501291621463068,6.109785801714999,4.410774627524238,1.38519564422733,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1999,CONTROL_100nA.db::trial_1999,2.913612623848007e-07,7.996368834570897e-05,60.96432875226773,72.79879755349253,3.626851471184551,closed_low,closed_low,fully_closed_at_sim_end,0.15647989563839879,0.507631980272001,0.3358881240896003,8.738741708104662,4.861349493812632,0.011034221901649488,6.362472832621296,4.57912249991087,1.389452418611893,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1798,CONTROL_100nA.db::trial_1798,8.297815570791416e-08,7.866096214895966e-05,65.01728808739354,77.41041945353953,3.3316493448175946,closed_low,closed_low,fully_closed_at_sim_end,0.026411775996448554,0.5028105562225483,0.4707776677810031,8.799858713293116,4.905897174450887,0.014284479612570067,6.197718676912985,4.479186783398176,1.3836705135593899,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1991,CONTROL_100nA.db::trial_1991,5.8442355830608686e-08,7.567567925101695e-05,62.54407108584549,74.55625347264774,3.815322436182381,closed_low,closed_low,fully_closed_at_sim_end,0.028340281430961543,0.5062907623442018,0.4653689562248367,8.781931347672987,4.897419080262166,0.008269318537076131,6.35614546362112,4.584079726327791,1.386569571885019,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,366,CONTROL_100nA.db::trial_366,1.1455341994591375e-06,0.0001495603526729,39.43198598434554,95.67201836207994,2.234382636089994,closed_low,closed_low,fully_closed_at_sim_end,0.39209953645190204,0.4996227828333436,0.10827768071475449,8.851626963063307,4.884348933843776,0.009924489838282646,5.7169149416714715,4.134527508217628,1.382725095022043,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2056,CONTROL_100nA.db::trial_2056,1.8635442997245478e-07,8.321978969845919e-05,68.78761583543707,80.23116104554498,4.176966524978992,closed_low,closed_low,fully_closed_at_sim_end,0.07854583194288996,0.5059043505591815,0.4155498174979285,8.758749078066586,4.8904428776910125,0.007039179210047486,5.906208358260138,4.246933319112022,1.390699574132953,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2238,CONTROL_100nA.db::trial_2238,2.83065643217172e-07,9.738325070412852e-05,66.9782136063098,73.45765838643827,5.471566237187933,closed_low,closed_low,fully_closed_at_sim_end,0.1616306416084511,0.5085367078575382,0.3298326505340108,8.764637655103812,4.866525700308731,0.012774637048892146,6.228612876577388,4.479437086117834,1.3904900899000017,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2219,CONTROL_100nA.db::trial_2219,2.118337162935203e-07,0.0001059206466297,72.40411298445711,76.5960152034043,5.463168924910605,closed_low,closed_low,fully_closed_at_sim_end,0.11710091424122421,0.5076712313034322,0.3752278544553436,8.817416171482083,4.882384809610285,0.011866951021499261,6.061082686355851,4.363033648445815,1.3891899936446535,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2372,CONTROL_100nA.db::trial_2372,1.1245802594597149e-07,8.351291924173232e-05,59.79890981146991,79.57698370084437,5.339321545490521,closed_low,closed_low,fully_closed_at_sim_end,0.07933447650882718,0.5106870092472413,0.4099785142439316,8.762783810076623,4.885427265423099,0.0058583805697836056,6.291912812826086,4.522113686944,1.3913654650018537,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1752,CONTROL_100nA.db::trial_1752,4.0152610157105954e-08,8.410620526068739e-05,56.82597335900029,88.82322406622433,3.1276463187173342,closed_low,closed_low,fully_closed_at_sim_end,0.019483273189114032,0.5057874400009962,0.47472928680988974,8.801166329346636,4.885891038398654,0.007292261972507319,6.545986699211351,4.7223273441693205,1.3861780901939615,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1816,CONTROL_100nA.db::trial_1816,2.2793570714448823e-08,7.293104557861609e-05,71.18065541038706,81.47167315637239,3.39707333462692,closed_low,closed_low,fully_closed_at_sim_end,0.0120123246308883,0.506010313543466,0.48197736182564554,8.723680415372993,4.872484789985329,0.006396316824611503,6.373297153091908,4.582639476303215,1.3907481018413441,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,463,CONTROL_100nA.db::trial_463,6.14165710921346e-07,4.775672372155832e-05,61.62805951814492,20.4254306934378,3.329462996784924,closed_low,closed_low,fully_closed_at_sim_end,0.12025191499254478,0.5008612966687883,0.37888678833866685,8.896750716877479,4.878638504517472,0.008061386462951958,6.5658034472999995,4.719843270521946,1.3911062446304316,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1801,CONTROL_100nA.db::trial_1801,3.110273469855848e-08,7.877315680067147e-05,66.91665162104128,75.14387395152437,3.360841049533703,closed_low,closed_low,fully_closed_at_sim_end,0.014331357476198518,0.5055891571358415,0.48007948538796,8.812958422614116,4.89640786151076,0.007423833435954208,6.5568061481835525,4.738578904320049,1.3837072845206544,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2318,CONTROL_100nA.db::trial_2318,1.2193911148496786e-07,9.336895499389212e-05,68.29786444543767,76.9803222133141,6.279544926328838,closed_low,closed_low,fully_closed_at_sim_end,0.05652168955564769,0.5061682779977816,0.43731003244657074,8.761144301366866,4.9237939079821835,0.021880388301108056,5.483194567731203,4.01239183187954,1.366565080749526,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2292,CONTROL_100nA.db::trial_2292,2.702616466742296e-07,9.430446416031524e-05,66.7751688945257,75.01354029168824,5.94905419807452,closed_low,closed_low,fully_closed_at_sim_end,0.218465922115713,0.5121161677636552,0.26941791012063177,8.573838426427201,4.848556224636832,0.011840347286209862,5.50786409746487,3.9634331704437473,1.3896699806971156,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1834,CONTROL_100nA.db::trial_1834,2.798735250901425e-07,8.070707415283169e-05,74.94350791965726,80.44167667776905,3.834352397943791,closed_low,closed_low,fully_closed_at_sim_end,0.1691199170039114,0.5067838098616076,0.324096273134481,8.670120309187325,4.850288873160974,0.008623872532265153,6.460516348116635,4.6545667144174505,1.3879952194272525,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1156,CONTROL_100nA.db::trial_1156,1.7667442541091251e-06,3.48458950208569e-05,60.10887388943125,42.87399622352564,3.9617045160486457,closed_low,closed_low,fully_closed_at_sim_end,0.31718062708832684,0.5004692867452935,0.18235008616637968,8.806455007198943,4.855442020304479,0.01141002352644982,6.578905637536928,4.736304258908495,1.3890377978067374,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1232,CONTROL_100nA.db::trial_1232,2.00136276463614e-08,0.0001559603365907,66.15026294219717,8.528960844979864,3.6232392389838894,closed_low,closed_low,fully_closed_at_sim_end,0.0075001401304972725,0.5017818243542488,0.490718035515254,8.9604657995593,4.915287359561161,0.011217617452335737,6.1245491134981656,4.423609711962212,1.3845138952779485,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1743,CONTROL_100nA.db::trial_1743,5.973435256634055e-08,8.096297515146502e-05,52.56120521724773,85.18433007405862,2.7603803624096943,closed_low,closed_low,fully_closed_at_sim_end,0.017436885359742905,0.5011904659198874,0.4813726487203697,8.8296963597038,4.890891474809203,0.011595569734783595,6.4453904492672285,4.6501565641278955,1.3860588047697306,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1806,CONTROL_100nA.db::trial_1806,4.129069648821064e-07,7.511713659673707e-05,67.65558712312128,74.88808974307435,3.3879962663318013,closed_low,closed_low,fully_closed_at_sim_end,0.1667579092044839,0.5048164644846468,0.3284256263108694,8.720675398560644,4.864126712748655,0.013434848162367174,6.5594149454283235,4.753453452622813,1.3799261969861163,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1707,CONTROL_100nA.db::trial_1707,5.0497638216477915e-08,5.180419167622368e-05,57.47032115299323,85.60461136733593,4.202535434707046,closed_low,closed_low,fully_closed_at_sim_end,0.018714404599474325,0.5045694818440867,0.4767161135564389,8.889912725837362,4.887496013460309,0.010040145971717429,6.579457772523668,4.746574067156344,1.3861487631784493,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1745,CONTROL_100nA.db::trial_1745,1.4651269433053737e-08,8.396541273386987e-05,58.277173339477024,78.54421080135957,3.106067787335908,closed_low,closed_low,fully_closed_at_sim_end,0.006744437447661704,0.5056484670760675,0.48760709547627085,8.84934983265573,4.878809660078945,0.005878795259624425,6.63398032717153,4.776038726580083,1.3890130936860807,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2141,CONTROL_100nA.db::trial_2141,2.659855538558311e-07,8.220033435199805e-05,116.46263742711952,83.06597362660474,5.050620759176758,closed_low,closed_low,fully_closed_at_sim_end,0.2096655166178391,0.5134412781095431,0.2768932052726178,8.732306252018418,4.888937184793729,0.02125367904802733,4.383340516145417,3.7270480039821576,1.1760890955689447,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,751,CONTROL_100nA.db::trial_751,6.582479746564907e-07,0.0001487306823662,19.36702598470242,13.322941979134889,2.3105037342977277,closed_low,closed_low,fully_closed_at_sim_end,0.2530705343377944,0.5011309668520583,0.24579849881014712,8.860762399620363,4.843085841950735,0.01866728651741667,5.727369284478296,4.166983824939192,1.3744640068435772,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,571,CONTROL_100nA.db::trial_571,5.660909269070832e-08,5.419408477214926e-05,78.7602661133197,96.90608209385913,2.131397082273773,closed_low,closed_low,fully_closed_at_sim_end,0.025084638903251615,0.5012860923656752,0.47362926873107314,8.876479895648487,4.929934194377102,0.004430902113518265,5.480682162385898,4.061209206383892,1.3495197818843485,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,297,CONTROL_100nA.db::trial_297,2.756383146130376e-06,0.0001595628733517,56.94970570997141,93.023706751669,2.166465148926081,closed_low,closed_low,fully_closed_at_sim_end,0.4750957344516882,0.4987284974414514,0.026175768106860512,8.876566445949624,4.889979068374881,0.025914048290420766,4.547977117460703,3.877818736148464,1.1728183875809148,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2392,CONTROL_100nA.db::trial_2392,1.9580658760950025e-07,8.179589060386413e-05,123.20249463475736,80.82285900596617,4.949797987750992,closed_low,closed_low,fully_closed_at_sim_end,0.14811033636188162,0.511145246566439,0.3407444170716794,8.776586552411743,4.882606057172158,0.0057644661794924446,6.355506527081627,4.565255868657038,1.3921468390667064,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1819,CONTROL_100nA.db::trial_1819,4.00488338744645e-07,7.142613018267148e-05,70.84625004935106,78.7221134161678,3.726278308954786,closed_low,closed_low,fully_closed_at_sim_end,0.2202221486957063,0.5062648909318065,0.2735129603724871,8.586483378166403,4.843774854982787,0.013286794345209962,6.341409679195011,4.581128770197279,1.3842461099214918,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1369,CONTROL_100nA.db::trial_1369,3.245649640139233e-06,3.0411744003580397e-05,51.97603581875544,94.35299568337184,3.074898911848349,closed_low,closed_low,fully_closed_at_sim_end,0.3770546330422311,0.4999043350214972,0.12304103193627171,8.802917330546517,4.85925495223197,0.015927641379455793,6.180389175319813,4.441781836993996,1.3914211463169093,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,631,CONTROL_100nA.db::trial_631,5.19914650774176e-08,5.123145999569522e-05,70.78507599908386,6.399670982690452,4.073708678351233,closed_low,closed_low,fully_closed_at_sim_end,0.013501919149197428,0.5012116117650438,0.48528646908575873,8.924912341649293,4.915022820102186,0.010145300790471268,6.655833774427252,4.820330552821989,1.380783683088019,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,387,CONTROL_100nA.db::trial_387,1.2799982267376642e-06,0.0001566246758116,49.597434657665694,89.94658309645905,2.363137526422289,closed_low,closed_low,fully_closed_at_sim_end,0.2526221708465946,0.50018482972648,0.24719299942692544,8.918366421674099,4.889664071786713,0.005625460237485669,6.114620824125816,4.391863597649328,1.392261095585611,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,836,CONTROL_100nA.db::trial_836,2.445660175217644e-06,0.0001519539975697,58.01995532502899,13.849008995092516,1.8748264601979407,closed_low,closed_low,fully_closed_at_sim_end,0.305794697833039,0.5001154760795149,0.19408982608744615,8.852411153332657,4.8642441123296996,0.021479648466231183,4.831722407187732,3.9495100414805746,1.2233726098785755,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,1460,CONTROL_100nA.db::trial_1460,3.180064680638883e-06,8.070312000927593e-05,41.62643321513468,93.35452885551304,2.983142072429833,closed_low,closed_low,fully_closed_at_sim_end,0.40385809805932327,0.5001721012511642,0.09596980068951255,8.791173366614306,4.848481606828186,0.024083082544167134,6.311178158377257,4.548237952862096,1.3876094926840372,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2098,CONTROL_100nA.db::trial_2098,2.765653697014407e-07,9.93556941800231e-05,98.94267659947424,72.74642009780902,4.190162132870128,closed_low,closed_low,fully_closed_at_sim_end,0.19569595859430194,0.5118228247479022,0.2924812166577958,8.738194752691985,4.853365599953124,0.011963672275014048,5.850736345674877,4.204525799563693,1.3915329872115454,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2005,CONTROL_100nA.db::trial_2005,1.1883611311484008e-07,7.757399849764646e-05,60.49166485916356,72.4775801637373,3.5832146889605334,closed_low,closed_low,fully_closed_at_sim_end,0.08271945218667005,0.5103140662782384,0.4069664815350915,8.749739914975649,4.861563619663281,0.005481335079371874,6.538525365639519,4.703407987658205,1.3901675939652018,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2287,CONTROL_100nA.db::trial_2287,2.011562160809859e-07,0.0001005736940912,118.22477847602003,77.53015350482995,5.10026954349379,closed_low,closed_low,fully_closed_at_sim_end,0.15819361498294665,0.5121178526736118,0.3296885323434417,8.765148342621117,4.887705772071355,0.005283718209076582,5.811159573402181,4.175915108807166,1.3915894892466136,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,864,CONTROL_100nA.db::trial_864,1.0809696487395073e-07,0.0001632106770872,60.14852735121208,32.25099016967627,2.603208119597171,closed_low,closed_low,fully_closed_at_sim_end,0.023359353296713056,0.501465905039189,0.475174741664098,8.876851087271067,4.884846667812388,0.009628906525300351,4.7360856852570485,3.9114576797480667,1.2108237064096512,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,418,CONTROL_100nA.db::trial_418,3.999378912685035e-07,5.4018529815672566e-05,51.41579560779567,95.33813881587666,2.8508219649187128,closed_low,closed_low,fully_closed_at_sim_end,0.07997460164173666,0.5009998800394853,0.4190255183187782,8.983864857003123,4.890398479497797,0.005967898293079088,5.8657919342408995,4.2424363379765655,1.3826470138709483,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,458,CONTROL_100nA.db::trial_458,5.055977447236089e-07,4.033615759149588e-05,60.01098045723254,21.10965671246897,3.317691909324098,closed_low,closed_low,fully_closed_at_sim_end,0.09612293897660996,0.5008763155003065,0.40300074552308357,8.858172531502529,4.868569140209813,0.008182572550193612,6.774703854791843,4.888716433485667,1.3857837628682959,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,494,CONTROL_100nA.db::trial_494,2.0221273335429244e-09,3.4030202493634705e-05,77.50978568850304,6.740463158133914,3.800227886123378,closed_low,closed_low,fully_closed_at_sim_end,0.0005522797421022731,0.5012673983761552,0.4981803218817425,8.904843582130852,4.897005803150611,0.008515513485239268,6.076924369400618,4.380046615362683,1.3874108892097778,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2122,CONTROL_100nA.db::trial_2122,3.285001261451818e-07,7.285268056413251e-05,70.32970857538663,82.63980476084191,4.789260073469709,closed_low,closed_low,fully_closed_at_sim_end,0.19196828307531486,0.5093285257993491,0.2987031911253363,8.669036096443943,4.884193007993205,0.008645227194002736,6.010937445778753,4.321624926778329,1.3908975322066572,fast_rise_fast_decay
legacy_single_current_optuna,CONTROL_100nA.db,CONTROL,100,2082,CONTROL_100nA.db::trial_2082,1.335362439813877e-07,8.4143501821547e-05,70.69862743439134,74.92868402349265,4.652952551269301,closed_low,closed_low,fully_closed_at_sim_end,0.08524490224285836,0.5100960133889895,0.4046590843681522,8.666509535991608,4.89573377877866,0.01131124386676241,5.733214820468602,4.133558624610054,1.3869925023766787,fast_rise_fast_decay
