177.0,0.0353234,-0.0166505,0.0129213,0.0555705,-0.0149641,0.0436761
178.0,0.0429528,0.00623771,-0.00233749,0.0326823,-0.0149641,0.0360467
179.0,0.00480583,-0.00902108,0.00529191,0.0250529,0.00792409,0.0589349
180.0,0.0124352,-0.00139169,-0.00996688,0.00216474,0.0155535,0.0207879
181.0,0.0353234,0.00623771,-0.00996688,-0.00546465,-0.0302229,0.0131585
182.0,0.0429528,-0.0319093,0.0205507,-0.00546465,-0.0302229,0.0207879
183.0,0.0505822,-0.0319093,0.0281801,0.0250529,-0.0225935,0.0436761
184.0,0.0200646,-0.0319093,0.0358095,0.0326823,-0.0149641,0.0360467
185.0,0.065841,-0.0471681,0.00529191,0.0174235,0.00792409,0.0589349
186.0,0.027694,-0.0395387,0.0129213,0.00979413,0.000294695,0.0207879
187.0,0.0200646,-0.0242799,-0.0252257,0.0174235,0.000294695,0.0360467
188.0,0.0429528,-0.0242799,-0.0175963,0.0250529,0.0231829,-0.0326178
189.0,0.0429528,-0.085315,0.0205507,0.0250529,0.000294695,0.00552914
190.0,0.0505822,-0.00902108,0.00529191,0.0174235,0.0308123,0.0131585
191.0,0.0200646,-0.0471681,0.0358095,0.0174235,-0.0225935,-0.017359
192.0,0.0124352,-0.00139169,-0.0328551,0.0555705,0.0155535,0.0436761
193.0,-0.0104529,-0.0242799,-0.0252257,0.00979413,0.0155535,0.0589349
194.0,0.00480584,-0.00902108,-0.0252257,0.0326823,-0.0073347,0.0360467
195.0,0.00480584,-0.0319093,-0.00996688,0.00216474,-0.0073347,0.0436761
196.0,0.027694,-0.0242799,0.0281801,0.0250529,-0.0073347,0.0284173
197.0,0.0124352,-0.0471681,0.0281801,0.0631999,0.00792409,0.0131585
198.0,-0.0104529,-0.0242799,-0.00996688,0.0403117,0.0155535,0.0894525
199.0,-0.0104529,-0.00139169,-0.0328551,0.0326823,0.00792409,0.0207879
200.0,0.027694,-0.0242799,0.0129213,0.0250529,0.0155535,0.0436761
