fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_176,ok,10.006117217441359,5050.746139498806,False,False,False,False,0.010777667431632445,0.9892223325683676,0.9892223325683676,0.0,7.038808958519212,-0.25527710151192196,0.21067057349905574,33.411448222742706,-0.06550222213592057,0.41772867585964946,-0.01909933534959799,368.5368537532573,-0.0042142046682847704,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,3.5617873679083236,865.3964383914091,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,-0.014352657824687753,-0.38808671812635964,0.004036529143913442,3.5556928521944857,-0.0009748966025329611,0.3891929073904805,-0.00014812207970971673,96.89749058894847,-1.7269202617878056e-05,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,5.219106831673202,1595.141955300333,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.10686752684736689,-0.4601959816934027,0.00758322829442522,14.092616323568963,-0.0014891003514945988,0.46188609623983723,-0.00022629631335350841,472.2459913892806,-2.6382400356119133e-05,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,6.722122612570371,2434.99149079442,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.21321270042034257,-0.5796240567614461,0.011769379741922464,18.11588249301534,-0.0020983902766460046,0.5820055798867401,-0.00031897593826078546,668.4287899046042,-3.715799870590197e-05,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,8.091149607051262,3352.1304245495603,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.3856075959657659,-0.7095259696227458,0.017448206970879992,22.100127343131692,-0.0029291504209532936,0.7128512513047411,-0.0004454520478412962,865.6545588564643,-5.187821830990054e-05,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,9.251431695688467,4277.735791141906,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.5038905874518775,-0.7306523905261173,0.02009529072774862,25.075058344693627,-0.003318257264350026,0.734419290139158,-0.0005045973537247874,998.5993460574205,-5.877291768459309e-05,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_177,ok,10.61820163932836,5460.04408356022,False,False,False,False,0.12751039003628367,0.8724896099637165,0.8724896099637165,0.0,0.5970882895459653,-0.7303533446758479,0.021869098089036913,27.302831013652483,-0.00357957005273547,0.7344176650554317,-0.0005444527697117546,1096.676007107241,-6.34134143796559e-05,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,4.169081952560149,1191.5115900394926,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,4.457025539336172,-0.8195132187989742,0.11267705706110433,39.55575035048302,-0.03591330193973547,0.9201652061098855,-0.01016107279705082,438.6373002494178,-0.0033825219249153026,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,5.795085239389151,2048.741414803478,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,6.810111980791788,-0.8527857206651532,0.16418464432303478,41.478373381817796,-0.054057844143958436,0.9818260643507699,-0.014221863812572566,478.84806594557875,-0.003749656155659206,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,7.561980878710903,3192.608812186264,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,9.344406955661412,-0.8840144042166713,0.2169921175001629,43.06334747691652,-0.07616217261933762,1.0491757114995863,-0.019280083922632498,484.6663008915746,-0.004271316357791063,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,9.48496151143161,4674.705233711611,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,12.430208481817246,-0.9143981291618672,0.2774711272016153,44.798205158064036,-0.10711459589585313,1.1325031639669731,-0.026544645459656183,468.2755511166751,-0.005111645739771484,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,10.378534677448918,5531.4568740968625,False,False,False,False,0.13707041481465135,0.8629295851853487,0.8629295851853487,0.0,13.750306915283034,-0.924440534247708,0.30204565752528423,45.52393511610739,-0.12185225005941885,1.1685924646009198,-0.03006974994274678,457.2803878137932,-0.005549750549496677,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_178,ok,11.728601374146551,6827.45450060485,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,14.597628652770794,-0.9298486656896188,0.31740684710067846,45.990276473590264,-0.13181942784555278,1.1918937926204762,-0.03247744566996766,449.46972742592936,-0.005857906484620271,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,3.5597432558047744,861.6600786457791,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,-0.08994602985178801,-0.3541536889194816,0.0021261639469307534,42.304371674456505,-0.0006509410752599477,0.35488801180302687,-9.702732528465258e-05,927.0175137561515,-1.2062193211824279e-05,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,5.224497754662103,1590.5502046148736,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.011143587614313333,-0.38969803419882965,0.004549377138626756,2.4494754501002,-0.0009910857263758241,0.3908040347242405,-0.00014704533461028178,75.78334697831443,-1.764398995502559e-05,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,6.729495125983585,2429.3067137767666,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.11075944740734656,-0.44969329593276086,0.007402302264797264,14.962837701734955,-0.0013922170025564545,0.4512374037643099,-0.00020607187329708704,537.479694027279,-2.4248440570219394e-05,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,8.097993683396622,3342.1696408622065,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.20601587932843302,-0.5682314930316181,0.011261149457760983,18.294391713845034,-0.001936241586458141,0.5703697444841822,-0.0002863158576986772,719.540583551076,-3.3160758581273244e-05,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,9.270011439526717,4277.640929588664,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.23852988467143632,-0.6343466356236007,0.013055760279882714,18.27008765157713,-0.0021898025196910153,0.6367621518882913,-0.0003236039279345434,737.1044170999206,-3.73921591060107e-05,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_179,ok,10.635986795725021,5461.757903845435,False,False,False,False,0.10477985301879646,0.8952201469812037,0.8952201469812037,0.0,0.2684635558432831,-0.6701495624084117,0.014256813342504848,18.83054434351705,-0.0023597479917395444,0.6727510592286734,-0.0003486979223011321,769.9029408366838,-4.017210590635812e-05,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,3.7106023711160825,1004.1990567954695,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,3.205578669497825,-0.7318029124893428,0.09674775919630602,33.13336346109626,-0.02681913883134175,0.7850077956067452,-0.006655817687803301,481.62056412272324,-0.0011634041088165311,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,5.235664563882345,1745.1441328100868,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,5.106004146302325,-0.6928094818306931,0.14284244059879025,35.745707822536104,-0.042013324393106524,0.7788431125334654,-0.010609052977016507,481.28745867929894,-0.0019584524532403396,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,6.801340817603293,2685.4982389056645,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,7.191568298314948,-0.6447231909145614,0.19180612425966184,37.49394512856743,-0.060690554206343894,0.7717915157140851,-0.015546986633316056,462.5699158256136,-0.002955974395546731,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,8.40892987680574,3819.691112226728,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,9.783371038465503,-0.5761488619611441,0.25016094223876023,39.10830743964817,-0.08714805473475684,0.7625721218606003,-0.02267981564609987,431.3690724442859,-0.004405767362551765,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,9.305695969001066,4595.236983490293,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,10.9090378858768,-0.5429493440599913,0.27461019139051196,39.72553906553126,-0.09986449769477221,0.7583943539771099,-0.026163956146845448,416.9490968663043,-0.0051175984404708014,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_180,ok,10.639304242365265,5759.237179887871,False,False,False,False,0.13533077892789117,0.8646692210721089,0.8646692210721089,0.0,11.636724489264878,-0.5202808674364263,0.29011956738877,40.1100987224046,-0.10850662547906763,0.755633918715418,-0.028551481261835692,407.569904431526,-0.005607069033718068,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,3.4097125116515246,813.9417593506749,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,0.4568998961185855,-0.2091560463330211,0.024455515495753383,18.68289777812799,-0.013924268992135636,0.28966301976493014,-0.007350935775927382,62.155337775474415,-0.003175278013860785,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,4.995195822867564,1493.268745850477,False,False,False,False,0.2558940727522374,0.7441059272477627,0.7441059272477627,0.0,0.8146495599438595,-0.18682247311146227,0.040763511270166766,19.984773994189013,-0.020876154862217878,0.30726465519654766,-0.011002046334242668,74.04527623269061,-0.004747672910770352,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,6.392783301996103,2254.964168549826,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,1.230059987214716,-0.16425297875655076,0.05982638924045041,20.560491830301462,-0.028999945975346268,0.33118389050439134,-0.015257341372212142,80.6208602931961,-0.006576071487140028,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,7.630088190289221,3053.286010520686,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,1.8306363065248377,-0.08998958937363,0.08528425275111229,21.465115158682824,-0.039910307571086476,0.3191056546052238,-0.020955165253185918,87.3596692942575,-0.009018632701302015,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,8.739641083321745,3899.271055487547,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,2.1075580077924485,-0.055455886077169225,0.09697237618943216,21.733591468104354,-0.04496160732671544,0.3132822542855678,-0.023588088362268337,89.34840227085601,-0.010145263695677881,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_181,ok,10.058242070067461,4977.843062448134,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,2.2918971744032177,-0.03241775279259684,0.10473685305788231,21.882433045191952,-0.04833639422551388,0.30940162339308586,-0.025345668739610087,90.42559491916077,-0.010896678213761028,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,3.3304525877839803,809.2519346520884,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,1.3670504920802955,-0.19230909613298763,0.05417209510131127,25.235326223282904,-0.006944326534588709,0.19380389061214487,0.00021194536158147297,6450.013729386542,0.001925445290706473,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,4.885293111688421,1492.5383194469696,False,False,False,False,0.2227720183668998,0.7772279816331003,0.7772279816331003,0.0,2.1948266079109544,-0.20795794578036464,0.08058444499391812,27.236355702103584,-0.013265746643320177,0.21880780372727315,-0.001833021077370643,1197.382089604392,0.0010790985686055647,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,6.293897500435893,2278.5174065185715,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,3.2113101940029196,-0.1635942530817971,0.1106066496631823,29.033608772907893,-0.021065404260502536,0.19133911194232667,-0.004257749718649519,754.2270932311843,0.00018704902795174387,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,7.580666094476675,3121.121682979866,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,4.62145397667652,-0.03442403336352129,0.1495456049988175,30.903308570740432,-0.03224930354823411,0.09058602537689353,-0.007621053281485258,606.4062021327123,-0.0008919063626156896,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,8.61582546202366,3919.97613779435,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,5.257997192947769,0.0190928861207027,0.16705569146651722,31.474516951741354,-0.03770215990624534,0.051594651459865304,-0.009230217822927848,569.6503911193636,-0.001359394853946857,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_182,ok,9.944039582447724,5001.219825183576,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,5.677595609891043,0.05283562272092013,0.1785767289214563,31.793591719267237,-0.04144102174764707,0.027952747423100277,-0.010326838054802074,549.790321080024,-0.00166369143061822,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,3.5533836838278825,859.0832987890774,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,-0.01646750841148048,-0.3022060145707428,0.002647919934501455,6.219035627518304,-0.00045399124967687466,0.3026006963336698,-5.315400678393575e-05,309.8074709291211,-5.524970297914379e-06,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,5.223974920855744,1591.8872361628733,False,False,False,False,0.2761390097388001,0.7238609902612001,0.7238609902612001,0.0,0.07297604332045182,-0.3607381719084657,0.0047947484984733925,15.21999398794051,-0.0006917046789609524,0.3613314519957811,-8.044004870280799e-05,907.2103323814172,-7.991794217752842e-06,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,6.733410781869778,2433.708052111793,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.14497794437450295,-0.4615950207774091,0.007330647145606356,19.77696395623078,-0.0009722357051800643,0.462422511356678,-0.00011267018452198117,1286.7463117202826,-1.0874559450314435e-05,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,8.109604257053126,3354.3040686624645,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.2419782326823423,-0.5961419137931472,0.010775121270230129,22.45712383311063,-0.0013530993208714886,0.597287161872643,-0.00015640391584407254,1547.1366645550193,-1.4790087566605416e-05,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,9.282073718161145,4289.945381574521,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.31524953258248445,-0.6296935290136503,0.01238260498169265,25.459063989247213,-0.0015307579397940117,0.6309871449999207,-0.00017688935300078855,1782.1848926152109,-1.6605852083699447e-05,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_183,ok,10.650441535880825,5477.780940844478,False,False,False,False,0.09765523482388118,0.9023447651761188,0.9023447651761188,0.0,0.3641132486168317,-0.6520291880151206,0.013460525461575657,27.05044833919949,-0.0016499130233619936,0.653422390418342,-0.0001906058923794866,1910.293769365224,-1.7860989467517986e-05,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,3.554034903548392,857.9383689222475,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,-0.01933171103232212,-0.28005258208837347,0.0022030374178422254,8.775026186916357,-0.00031618307356492476,0.28028396679654577,-3.160815830863598e-05,611.6051066170568,-2.798548423668163e-06,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,5.227348771453156,1592.32165304078,False,False,False,False,0.2663479506356247,0.7336520493643753,0.7336520493643753,0.0,0.06101700312464686,-0.33483325583036105,0.00393550822855272,15.504224507004986,-0.00048230528646437255,0.33518312644989123,-4.805900941911791e-05,1269.6267330964638,-4.087601743373921e-06,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,6.739046656623783,2436.738498091071,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.12423164430101963,-0.42949665993971564,0.005984223027137962,20.759862013437548,-0.0006782758189752483,0.42998699746335944,-6.752313019932715e-05,1839.838347752687,-5.648895793354078e-06,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,8.117492215749758,3356.4895921198768,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.19821101767625748,-0.5670317790105912,0.008770152414918957,22.600635462056463,-0.00094444009707637,0.5677125933921019,-9.38951435739439e-05,2110.9826358608543,-7.753377787637938e-06,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,9.293205067411751,4295.513780928411,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.26404298410727733,-0.5987923113362541,0.010071547010517259,26.21672557667151,-0.0010685991277819887,0.59956208225627,-0.00010616610868128214,2487.074146232036,-8.740513908221716e-06,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_184,ok,10.66229032529805,5485.338069119924,False,False,False,False,0.08561845626631275,0.9143815437336873,0.9143815437336873,0.0,0.30794808462539436,-0.6199382444342945,0.010944571727131286,28.13706121199788,-0.0011517519950803242,0.620767320361594,-0.00011441357422786292,2691.534520301703,-9.407082331847963e-06,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,3.5557079153020195,832.5980762822552,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,0.13908284876512766,-0.32924056159551185,0.003819183308735222,36.41690841259645,-0.0011736360923689528,0.33935547222095863,-0.0006166984689182939,225.52812399402063,-0.0005365132447874004,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,5.236627881912571,1580.5222905166652,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.30375246615662377,-0.39668477878753095,0.006040915957194445,50.282518132845226,-0.0014274858640966042,0.4061709545759413,-0.0005990969531128586,507.0172107842493,-0.0004921372696688001,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,6.757520940308646,2437.8155300871285,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.5106434381941938,-0.45930523505792564,0.008720726216673821,58.555150741672826,-0.0017267572586081661,0.4681451522453983,-0.0005829788148690329,875.9210886743983,-0.00044530408562855984,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,8.158638110085786,3377.5068537608695,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.7869901054740893,-0.5417400447755796,0.01249153322889288,63.00188223922613,-0.0021357919216601607,0.5498590458552428,-0.0005695716445642236,1381.7227612800345,-0.0003905437034256804,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,9.319061620125115,4310.774357219996,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.940651052700332,-0.5528859679322693,0.01430137117241245,65.77348712652541,-0.002327845296484788,0.5607227861574557,-0.0005664596402122169,1660.5791232503857,-0.0003680312773746016,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_185,ok,10.694807926731947,5511.8438420090915,False,False,False,False,0.06506268819293508,0.9349373118070651,0.9349373118070651,0.0,1.0458253353965148,-0.5573361448798266,0.015531407593633901,67.33615926898882,-0.0024570219463816764,0.5650007343688372,-0.0005650454488104124,1850.8694081127212,-0.00035392565866163185,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,3.725208453050112,1069.368414424535,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,6.483378040153582,-0.020293023092975204,0.21026036203158566,30.834998938980416,-0.09276154238770866,0.3879538742857278,-0.0371866344449767,174.3469968960684,-0.012636288336273956,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,5.1169858942123545,1779.9924147006163,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,9.376135659624467,0.11241228894608923,0.2927310972557565,32.029858622887005,-0.13812375227862952,0.420430442826472,-0.054981507961828706,170.53253006690747,-0.017808593700486135,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,6.6790848983010696,2709.4217908285473,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,12.39586978436816,0.27360190383335237,0.3722651795101025,33.29849383356512,-0.1900288375298654,0.45254708639502894,-0.07573983107144579,163.66381610588846,-0.023899100627474506,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,8.412360184167499,3938.663816905695,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,15.962600687461972,0.4974819846059404,0.45795240057301934,34.85646252206244,-0.25768914843695495,0.48767423874606664,-0.10344712978727823,154.30684950163817,-0.032119668372578486,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,9.171162973881554,4604.577718612935,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,17.45734041836826,0.6031802551671746,0.49131616536553946,35.53178512939828,-0.28818128831078493,0.5013544377419095,-0.11617900112372215,150.26244200341736,-0.03593072996444664,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_186,ok,10.40417591395425,5662.563952194003,False,False,False,False,0.044679855670466874,0.9553201443295333,0.9553201443295333,0.0,18.40814576212057,0.674329762113814,0.5117833887756826,35.9686268953699,-0.30825288782026244,0.5097033123225003,-0.12464389414143039,147.68590061245433,-0.0384762553064883,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,3.5093349144715007,809.0902854908175,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,0.07372183571783353,-0.26645904515282837,0.006610245831263455,11.152661731453737,-0.0034711850050234312,0.2769696114625191,-0.0011765206346176298,62.66089480172457,-0.00030494569804721393,True,True,1,50,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,5.162116555650126,1528.5998955339742,False,False,False,False,0.26876290234045586,0.7312370976595443,0.7312370976595443,0.0,0.18861005610733628,-0.3258761994770083,0.012442566744607229,15.15845243016939,-0.005209294393091281,0.34163257616621934,-0.001763777496463546,106.93528888168036,-0.0004570936419175216,True,True,2,75,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,6.6392561299678725,2348.256023917895,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.5,0.34603162038156654,-0.37275285872543407,0.01925646982132505,17.96962909569039,-0.007216402607752654,0.3945514807710566,-0.002440448101102452,141.79019837596616,-0.0006321883571185543,True,True,3,100,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,7.974330702722925,3220.9017745662914,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,0.0,0.5681725285313064,-0.42518785176504537,0.02837466863494587,20.023935286826667,-0.009872010980124381,0.4549609605075773,-0.0033336956900775136,170.43323127015697,-0.0008631858243673451,True,True,4,125,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,9.133823794871914,4131.6188871130935,False,False,False,False,0.0,1.0000000000000002,1.0000000000000002,0.0,0.6977554730444808,-0.4225639007346871,0.032575085440717653,21.419912291997008,-0.011086650427640931,0.45597530832526445,-0.0037412826675031195,186.50167203488883,-0.0009684995866387604,True,True,5,150,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_187,ok,10.487890365567122,5300.275672312214,False,False,False,False,0.02482686828876903,0.9751731317112312,0.9751731317112312,0.0,0.7850037903508138,-0.420019484717983,0.035371892881191,22.192869151434063,-0.011893110867791072,0.45584332888221013,-0.004011464234592822,195.69008831771237,-0.0010383504353150626,True,True,6,175,VH,CONTROL
all6,3_VH_1_CONTROL,3_VH_1_CONTROL__hybrid_optuna_188,ok,4.098158423474513,1187.7563819811621,False,False,True,False,0.28571428571428575,0.7142857142857143,0.7142857142857143,1.0,5.8106964971611745,-0.49265052984674185,0.16621571648128597,34.95876695760833,-0.06480755672651228,0.7147180986329147,-0.022266239705730512,260.9644274900047,-0.007636417160956106,True,True,1,50,VH,CONTROL
