file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction,generation_strategy,source_generation_strategy,P_gap_eff_effective_plausible,gamma_t_eff_effective_plausible,gamma_s_eff_effective_plausible,volume_ratio_wa_wo_effective_plausible,effective_plausible,effective_selection_quality_order,effective_selection_quality_score,effective_diverse_selected,effective_selection_strategy,effective_selection_rank,effective_selection_target_k,effective_selection_distance_threshold,effective_selection_min_distance_to_previous,append_pool,hybrid_stage,hybrid_parent_trial_number
DH_1_MFA_BA,DH,MFA_BA,hybrid_random_acceptance_large_archive__DH_1_MFA_BA__hybrid_optuna_016,all6,hybrid_optuna,generic_seed,trial_49,hybrid,4d6a46d7b944713b,1,True,1.4200673391955267,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,7.775497819805195,2429.1319753251614,0.4285714285714285,0.5714285714285713,0.4166666666666667,2429.1319753251614,0.5714285714285713,0.4166666666666667,1812.476158613695,0.0,0.0,2430.1200705632564,49.0,"[""scalar""]",[1.4200673391955267],False,True,True,True,3,True,7.775497819805195,0.4285714285714285,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,8,0.9597701149425287,True,quality_filtered_effective_maximin,4,5,0.5,5.061051065607079,append_random_plus_hybrid_random,optuna_seeded,
DH_1_MFA_BA,DH,MFA_BA,hybrid_random_acceptance_large_archive__DH_1_MFA_BA__hybrid_optuna_028,all6,hybrid_optuna,generic_seed,trial_38,hybrid,4d6a46d7b944713b,1,True,1.473339972707923,1,17.100042938675,0.0010140635645866,1.0717213144342974,97.49458961666475,1.9884803343899229,0.0007180702480208,0.0007255717547916,0.0117356251741232,6.314862650808437,6,0,8.685378349955414,2831.461178423601,0.4258477134007112,0.5741522865992886,0.4166666666666667,2831.461178423601,0.5741522865992886,0.4166666666666667,1059.190522273242,0.0,0.0,2832.4519973768665,38.0,"[""scalar""]",[1.473339972707923],False,True,True,True,13,True,8.685378349955414,0.4258477134007112,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,30,0.8333333333333334,True,quality_filtered_effective_maximin,5,5,0.5,4.503975333417233,append_random_plus_hybrid_random,optuna_seeded,
DH_2_CONTROL,DH,CONTROL,hybrid_random_acceptance_large_archive__DH_2_CONTROL__hybrid_post_001,all6,hybrid_scipy_post,generic_seed,post_trial_30,hybrid,4d6a46d7b944713b,0,False,359.6270852648598,10,1.5270604091363222,0.0392840951768337,0.0662411252889601,1.3795588073803713,0.0029978626469865,0.002101447247452,0.0004778078532198,0.0003120480712582,0.0780869725305632,6,0,8.160693683233243,2457.855042695811,0.3768797058575499,0.62312029414245,0.3333333333333333,2457.855042695811,0.62312029414245,0.3333333333333333,1.3097295008670776e-13,0.0,0.0,2458.811496323287,,,,,True,True,True,1,True,8.160693683233243,0.3768797058575499,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,scipy_post,30.0
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_76,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.7921801027848754,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,10.949317276284582,4486.625886551595,0.3161153014531568,0.6838846985468431,0.5,4486.625886551595,0.6838846985468431,0.5,1734.2861709301644,0.0,0.0,4487.809771250141,104.0,"[""scalar""]",[1.7921801027848754],False,True,True,True,2,True,10.949317276284582,0.3161153014531568,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,4,0.4,True,quality_filtered_effective_maximin,2,5,0.5,6.524533060938957,append_random_plus_hybrid_random,,
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_106,all6,optuna,generic_seed,trial_89,optuna_scalar,c7f7778ccb02c263,1,True,2.0524965969650646,1,80.96600504318333,0.054634636643444,6.792583140917074,67.62590571061982,0.0034048829032305,8.226862854559918e-08,2.8689974418147173e-05,0.0001766059473376,0.4730503858787748,6,0,15.382592163801965,7750.686310281623,0.3020918565794888,0.6979081434205111,0.5,7750.686310281623,0.6979081434205111,0.5,516.858789298942,0.0,0.0,7751.884218425043,89.0,"[""scalar""]",[2.0524965969650646],False,True,True,True,4,True,15.382592163801965,0.3020918565794888,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.0,True,quality_filtered_effective_maximin,3,5,0.5,4.074191945683119,append_random_plus_hybrid_random,,
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_50,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.6546422839346735,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,8.386971464677409,2905.8033990210024,0.3113005752140714,0.6886994247859285,0.5,2905.8033990210024,0.6886994247859285,0.5,66.21355599102016,0.0,0.0,2906.9920984457885,93.0,"[""scalar""]",[1.6546422839346735],False,True,True,True,3,True,8.386971464677409,0.3113005752140714,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,5,0.19999999999999996,True,quality_filtered_effective_maximin,4,5,0.5,1.585120652008604,append_random_plus_hybrid_random,,
DH_2_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__DH_2_CONTROL__cand_01,all6,optuna,generic_seed,trial_22,optuna_scalar,c7f7778ccb02c263,1,True,1.4098258283005094,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,8.160693709475876,2457.8550548164726,0.3768793777814836,0.6231206222185163,0.3333333333333333,2457.8550548164726,0.6231206222185163,0.3333333333333333,5.893791807389031,0.0,0.0,2458.811508772025,22.0,"[""scalar""]",[1.4098258283005094],False,True,True,True,1,True,8.160693709475876,0.3768793777814836,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,2,0.8,True,quality_filtered_effective_maximin,5,5,0.5,5.765548152569482e-08,append_random_plus_hybrid_random,,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_51,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.4291549617255472,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,5.163288524059564,1421.6156277590246,0.3576944007222063,0.6423055992777936,0.5,1421.6156277590246,0.6423055992777936,0.5,717.7578104558569,0.0,0.0,1422.7579333583024,77.0,"[""scalar""]",[1.4291549617255472],False,True,True,True,1,True,5.163288524059564,0.3576944007222063,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,,
VH_1_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_1_MFA__hybrid_optuna_039,all6,hybrid_optuna,generic_seed,trial_14,hybrid,4d6a46d7b944713b,1,True,1.4540035069720996,1,0.6833636457728108,0.0002001342062287,0.0028123363547327,40.70235476608438,7.838134236608707,3.867228849117751e-05,0.0033981724150106,4.163394022669367e-08,0.1412317854195245,6,0,4.703936328089789,1166.8230655103391,0.3073262890328887,0.6926737109671114,0.5,1166.8230655103391,0.6926737109671114,0.5,203.51447038064765,0.0,0.0,1168.015739221306,14.0,"[""scalar""]",[1.4540035069720996],False,True,True,True,5,True,4.703936328089789,0.3073262890328887,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,12,0.5,True,quality_filtered_effective_maximin,2,5,0.5,6.4343038655669424,append_random_plus_hybrid_random,optuna_seeded,
VH_1_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_1_MFA__hybrid_optuna_014,all6,hybrid_optuna,generic_seed,trial_30,hybrid,4d6a46d7b944713b,1,True,1.0080988222416891,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,6.145778800350402,1568.8264840105055,0.3333333333333332,0.6666666666666666,0.0,1568.8264840105055,0.6666666666666666,0.0,5.465024638467713,0.0,0.0,1569.4931506771725,30.0,"[""scalar""]",[1.0080988222416891],False,True,True,True,2,True,6.145778800350402,0.3333333333333332,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,4,0.8636363636363636,True,quality_filtered_effective_maximin,3,5,0.5,4.337814200184454,append_random_plus_hybrid_random,optuna_seeded,
VH_1_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_1_MFA__hybrid_optuna_044,all6,hybrid_optuna,generic_seed,trial_49,hybrid,4d6a46d7b944713b,1,True,1.480319678782897,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,5.429475813131707,1463.6114725146297,0.3213178663910867,0.6786821336089132,0.5,1463.6114725146297,0.6786821336089132,0.5,1810.9912190062923,0.0,0.0,1464.7901546482385,49.0,"[""scalar""]",[1.480319678782897],False,True,True,True,4,True,5.429475813131707,0.3213178663910867,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,8,0.6818181818181819,True,quality_filtered_effective_maximin,4,5,0.5,4.298914729195986,append_random_plus_hybrid_random,optuna_seeded,
VH_1_MFA,VH,MFA,optuna_random_acceptance_archive__VH_1_MFA__cand_69,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.501008097318557,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,5.6092854958992815,1626.4388423058726,0.3106188746758471,0.6893811253241529,0.5,1626.4388423058726,0.6893811253241529,0.5,64.96908788314508,0.0,0.0,1627.6282234311968,93.0,"[""scalar""]",[1.5010080973185573],False,True,True,True,6,True,5.6092854958992815,0.3106188746758471,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,10,0.5909090909090908,True,quality_filtered_effective_maximin,5,5,0.5,2.9584585756420747,append_random_plus_hybrid_random,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_12,all6,optuna,generic_seed,trial_72,optuna_scalar,c7f7778ccb02c263,1,True,1.344053488613633,1,28.8066899579286,0.009588659498594,0.0052468632918278,19.13704541933456,0.0215503570142677,0.0005432846462741,9.78708124621288e-06,4.059214643748997e-08,0.8607326314567211,6,0,1.9072485093311096,339.34068789336123,0.4285714285714285,0.5714285714285713,0.6666666666666666,339.34068789336123,0.5714285714285713,0.6666666666666666,48.31393185670023,0.0,0.0,340.5787831314565,72.0,"[""scalar""]",[1.344053488613633],False,True,True,True,1,True,1.9072485093311096,0.4285714285714285,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_72,all6,optuna,generic_seed,trial_105,optuna_scalar,c7f7778ccb02c263,1,True,1.4943369903627013,1,30.98912478938368,0.002523872675078,0.1550301026285885,26.30569179351744,19.80588739217782,1.1640589436768768e-08,6.626951320510567e-08,0.0199586192369125,5.126456608059839,6,0,4.331343600239966,974.9826653720032,0.4129598763172968,0.5870401236827031,0.6666666666666666,974.9826653720032,0.5870401236827031,0.6666666666666666,99.9779030061887,0.0,0.0,976.2363721623526,105.0,"[""scalar""]",[1.4943369903627013],False,True,True,True,43,True,4.331343600239966,0.4129598763172968,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,75,0.5621301775147929,True,quality_filtered_effective_maximin,2,5,0.5,7.713750582730025,append_random_plus_hybrid_random,,
VH_4_MFA_BA,VH,MFA_BA,hybrid_random_acceptance_large_archive__VH_4_MFA_BA__hybrid_optuna_018,all6,hybrid_optuna,generic_seed,trial_38,hybrid,4d6a46d7b944713b,1,True,1.3915384864916678,1,17.100042938675,0.0010140635645866,1.0717213144342974,97.49458961666475,1.9884803343899229,0.0007180702480208,0.0007255717547916,0.0117356251741232,6.314862650808437,6,0,2.761978471135736,504.25957553808695,0.4285714285714285,0.5714285714285713,0.6666666666666666,504.25957553808695,0.5714285714285713,0.6666666666666666,1059.190522273242,0.0,0.0,505.4976707761822,38.0,"[""scalar""]",[1.3915384864916678],False,True,True,True,8,True,2.761978471135736,0.4285714285714285,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,17,0.9053254437869822,True,quality_filtered_effective_maximin,3,5,0.5,5.838148804227062,append_random_plus_hybrid_random,optuna_seeded,
VH_4_MFA_BA,VH,MFA_BA,optuna_random_acceptance_archive__VH_4_MFA_BA__cand_42,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.4131198992494292,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,3.083706264808993,743.0500595371595,0.4248637821288483,0.5751362178711515,0.6666666666666666,743.0500595371595,0.5751362178711515,0.6666666666666666,1738.0094148552894,0.0,0.0,744.2918624216974,104.0,"[""scalar""]",[1.4131198992494292],False,True,True,True,25,True,3.083706264808993,0.4248637821288483,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,34,0.8047337278106509,True,quality_filtered_effective_maximin,4,5,0.5,5.2600587439944455,append_random_plus_hybrid_random,,
VH_4_MFA_BA,VH,MFA_BA,hybrid_random_acceptance_large_archive__VH_4_MFA_BA__hybrid_optuna_023,all6,hybrid_optuna,generic_seed,trial_49,hybrid,4d6a46d7b944713b,1,True,1.4083043152140555,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,3.063763388138715,659.7176491702054,0.4285714285714285,0.5714285714285713,0.6666666666666666,659.7176491702054,0.5714285714285713,0.6666666666666666,1812.476158613695,0.0,0.0,660.9557444083006,49.0,"[""scalar""]",[1.4083043152140555],False,True,True,True,11,True,3.063763388138715,0.4285714285714285,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,22,0.8757396449704142,True,quality_filtered_effective_maximin,5,5,0.5,5.061051065607079,append_random_plus_hybrid_random,optuna_seeded,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_51,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.570914803948593,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,4.714965684074387,1223.0429099844805,0.3576944007222063,0.6423055992777936,0.6666666666666666,1223.0429099844805,0.6423055992777936,0.6666666666666666,717.7578104558569,0.0,0.0,1224.3518822504248,77.0,"[""scalar""]",[1.570914803948593],False,True,True,True,1,True,4.714965684074387,0.3576944007222063,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_hybrid_random,,
VH_6_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_6_MFA__hybrid_optuna_038,all6,hybrid_optuna,generic_seed,trial_14,hybrid,4d6a46d7b944713b,1,True,1.5888740202688607,1,0.6833636457728108,0.0002001342062287,0.0028123363547327,40.70235476608438,7.838134236608707,3.867228849117751e-05,0.0033981724150106,4.163394022669367e-08,0.1412317854195245,6,0,4.13160556743149,949.416488482082,0.3073262890328887,0.6926737109671114,0.6666666666666666,949.416488482082,0.6926737109671114,0.6666666666666666,203.51447038064765,0.0,0.0,950.7758288597156,14.0,"[""scalar""]",[1.5888740202688607],False,True,True,True,5,True,4.13160556743149,0.3073262890328887,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,12,0.5,True,quality_filtered_effective_maximin,2,5,0.5,6.4343038655669424,append_random_plus_hybrid_random,optuna_seeded,
VH_6_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_6_MFA__hybrid_optuna_014,all6,hybrid_optuna,generic_seed,trial_30,hybrid,4d6a46d7b944713b,1,True,1.1426889124208148,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,5.568400423574666,1293.646767244899,0.3333333333333332,0.6666666666666666,0.1666666666666666,1293.646767244899,0.6666666666666666,0.1666666666666666,5.465024638467713,0.0,0.0,1294.4801005782324,30.0,"[""scalar""]",[1.1426889124208148],False,True,True,True,2,True,5.568400423574666,0.3333333333333332,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,4,0.8636363636363636,True,quality_filtered_effective_maximin,3,5,0.5,4.337814200184454,append_random_plus_hybrid_random,optuna_seeded,
VH_6_MFA,VH,MFA,hybrid_random_acceptance_large_archive__VH_6_MFA__hybrid_optuna_043,all6,hybrid_optuna,generic_seed,trial_49,hybrid,4d6a46d7b944713b,1,True,1.616718785329379,1,55.97451310932485,1.926436037130656e-05,0.0010229985411054,126.73129664541818,0.0012863351226542,2.607160725470913e-08,4.024092992668068e-08,1.3413829430045649e-08,0.0824681191862353,6,0,4.884659730968386,1227.7444712839342,0.3213178663910867,0.6786821336089132,0.6666666666666666,1227.7444712839342,0.6786821336089132,0.6666666666666666,1810.9912190062923,0.0,0.0,1229.0898200842098,49.0,"[""scalar""]",[1.616718785329379],False,True,True,True,4,True,4.884659730968386,0.3213178663910867,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,8,0.6818181818181819,True,quality_filtered_effective_maximin,4,5,0.5,4.298914729195986,append_random_plus_hybrid_random,optuna_seeded,
VH_6_MFA,VH,MFA,optuna_random_acceptance_archive__VH_6_MFA__cand_72,all6,optuna,generic_seed,trial_93,optuna_scalar,c7f7778ccb02c263,1,True,1.6412186835577005,1,48.93077791926964,5.153993511603138e-05,11.369278324507132,22.299409162966946,0.0887781969576259,1.494044023881934e-06,3.0445990088982677e-05,0.0002665937817979,0.0535920958745476,6,0,5.13307604820386,1426.413037359773,0.3106188746758471,0.6893811253241529,0.6666666666666666,1426.413037359773,0.6893811253241529,0.6666666666666666,64.96908788314508,0.0,0.0,1427.769085151764,93.0,"[""scalar""]",[1.6412186835577005],False,True,True,True,6,True,5.13307604820386,0.3106188746758471,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,10,0.5909090909090908,True,quality_filtered_effective_maximin,5,5,0.5,2.9584585756420747,append_random_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_nsga2_multi_acceptance_archive__3_DH_1_CONTROL__cand_04,all6,optuna,generic_seed,trial_107,optuna_multi,137f527fff0e54d7,1,True,1.7524437395821053,1,40.2023052645072,1.97778285124627e-05,0.2063059042702778,17.380358928769457,0.2313247956358284,1.0792764548678448e-08,4.00968167209241e-06,1.908202647024653e-05,3.728522386607317,6,0,7.66357993890277,2482.2437348355106,0.3399773681347151,0.6600226318652849,0.6666666666666666,2482.2437348355106,0.6600226318652849,0.6666666666666666,48.43890340229253,0.0,0.0,2483.5704241340422,107.0,"[""trace"", ""feature"", ""binary"", ""fail""]","[0.4257544410501539, 0.6600226318652849, 0.6666666666666666, 0.0]",True,True,True,True,1,True,7.66357993890277,0.3399773681347151,optuna_nsga2_multi_acceptance_archive,optuna_nsga2_multi_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_nsga2_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,hybrid_random_acceptance_large_archive__3_DH_1_CONTROL__hybrid_post_001,all6,hybrid_scipy_post,generic_seed,post_trial_30,hybrid,4d6a46d7b944713b,0,False,641.7792337848155,10,1.5212583578775838,0.0387383537223574,0.0653696077223589,1.3767633117779343,0.0030101771643075,0.0021163681202612,0.0004711770106916,0.0003225935927056,0.0780862947828836,6,0,8.858725408410933,2873.2850495771795,0.3333333333333332,0.6666666666666666,0.1666666666666666,2873.2850495771795,0.6666666666666666,0.1666666666666666,0.0001955778211771,0.0,0.0,2874.1183829105125,,,,,True,True,True,1,True,8.858725408410933,0.3333333333333332,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,2,0.8571428571428572,True,quality_filtered_effective_maximin,2,5,0.5,6.051635991204341,append_random_plus_nsga2_plus_hybrid_random,scipy_post,30.0
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_93,all6,optuna,generic_seed,trial_104,optuna_scalar,c7f7778ccb02c263,1,True,1.9901894212152795,1,3.319981520753209,0.0016470698221724,0.1272387537697888,124.46127055608024,0.0093318417257373,1.2892705405728818e-08,0.0030605032101341,6.672023698791058e-08,1.0606002068629998,6,0,11.530515699327884,4906.782021697703,0.317061450969603,0.6829385490303971,0.6666666666666666,4906.782021697703,0.6829385490303971,0.6666666666666666,1734.2861709301644,0.0,0.0,4908.1316269134,104.0,"[""scalar""]",[1.9901894212152795],False,True,True,True,2,True,11.530515699327884,0.317061450969603,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,6,0.2857142857142857,True,quality_filtered_effective_maximin,3,5,0.5,3.8272262326390933,append_random_plus_nsga2_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_random_acceptance_archive__3_DH_1_CONTROL__cand_01,all6,optuna,generic_seed,trial_22,optuna_scalar,c7f7778ccb02c263,1,True,1.325648482676815,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,8.861672688182662,2874.1627223245923,0.3333333333333332,0.6666666666666666,0.1666666666666666,2874.1627223245923,0.6666666666666666,0.1666666666666666,5.893791807389031,0.0,0.0,2874.9960556579254,22.0,"[""scalar""]",[1.3256484826768147],False,True,True,True,1,True,8.861672688182662,0.3333333333333332,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,3,0.7142857142857143,True,quality_filtered_effective_maximin,4,5,0.5,0.01595690456452007,append_random_plus_nsga2_plus_hybrid_random,,
3_DH_1_CONTROL,DH,CONTROL,optuna_nsga2_multi_acceptance_archive__3_DH_1_CONTROL__cand_02,all6,optuna,generic_seed,trial_22,optuna_multi,137f527fff0e54d7,1,True,1.325648482676815,1,1.527060159221693,0.0392840951347922,0.0662411243163617,1.3795577424944472,0.0029978626836734,0.0021014475048247,0.0004778078440182,0.0003120480859813,0.078086972939458,6,0,8.861672688182662,2874.1627223245923,0.3333333333333332,0.6666666666666666,0.1666666666666666,2874.1627223245923,0.6666666666666666,0.1666666666666666,5.893791807389031,0.0,0.0,2874.9960556579254,22.0,"[""trace"", ""feature"", ""binary"", ""fail""]","[0.4923151493434812, 0.6666666666666667, 0.16666666666666666, 0.0]",True,True,True,True,2,True,8.861672688182662,0.3333333333333332,optuna_nsga2_multi_acceptance_archive,optuna_nsga2_multi_acceptance_archive,True,True,True,True,True,4,0.5714285714285714,True,quality_filtered_effective_maximin,5,5,0.5,0.0,append_random_plus_nsga2_plus_hybrid_random,,
DH_1_MFA,DH,MFA,optuna_random_acceptance_archive__DH_1_MFA__cand_12,all6,optuna,generic_seed,trial_77,optuna_scalar,c7f7778ccb02c263,1,True,1.7067672027806684,1,27.713071905323496,4.1442969011363934e-05,0.0107566791304921,79.88841488273788,0.0017519319988736,2.8474649993162884e-07,4.8867593032889744e-08,0.0001880789957018,0.2307371717629052,6,0,8.089413736004987,2636.823637112049,0.4093113381084974,0.5906886618915026,0.6666666666666666,2636.823637112049,0.5906886618915026,0.6666666666666666,717.7578104558569,0.0,0.0,2638.0809924406067,77.0,"[""scalar""]",[1.7067672027806684],False,True,True,True,1,True,8.089413736004987,0.4093113381084974,optuna_random_acceptance_archive,optuna_random_acceptance_archive,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,5,0.5,,append_random_plus_nsga2_plus_hybrid_random,,
DH_1_MFA,DH,MFA,hybrid_random_acceptance_large_archive__DH_1_MFA__hybrid_optuna_046,all6,hybrid_optuna,generic_seed,trial_22,hybrid,4d6a46d7b944713b,1,True,1.89109517480846,1,8.937231628119205,7.734482156646794e-05,5.692136092333855e-05,50.64227571054419,26.95903952737453,0.0008092609705736,0.0014601030210159,1.1185744978598897e-08,0.7485397499479053,6,0,10.394369421737936,3813.271899409172,0.353036459732536,0.6469635402674639,0.6666666666666666,3813.271899409172,0.6469635402674639,0.6666666666666666,310.9922918165471,0.0,0.0,3814.5855296161058,22.0,"[""scalar""]",[1.8910951748084601],False,True,True,True,17,True,10.394369421737936,0.353036459732536,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,45,0.7647058823529411,True,quality_filtered_effective_maximin,2,5,0.5,7.076297367120573,append_random_plus_nsga2_plus_hybrid_random,optuna_seeded,
DH_1_MFA,DH,MFA,hybrid_random_acceptance_large_archive__DH_1_MFA__hybrid_optuna_042,all6,hybrid_optuna,generic_seed,trial_38,hybrid,4d6a46d7b944713b,1,True,1.866590198710094,1,17.100042938675,0.0010140635645866,1.0717213144342974,97.49458961666475,1.9884803343899229,0.0007180702480208,0.0007255717547916,0.0117356251741232,6.314862650808437,6,0,10.128781695902024,3656.555013579648,0.3627865621733515,0.6372134378266484,0.6666666666666666,3656.555013579648,0.6372134378266484,0.6666666666666666,1060.4150004862893,0.0,0.0,3657.858893684141,38.0,"[""scalar""]",[1.8665901987100941],False,True,True,True,14,True,10.128781695902024,0.3627865621733515,hybrid_random_acceptance_large_archive,hybrid_random_acceptance_large_archive,True,True,True,True,True,39,0.7967914438502673,True,quality_filtered_effective_maximin,3,5,0.5,5.8534315639502355,append_random_plus_nsga2_plus_hybrid_random,optuna_seeded,
