candidate_policy,candidates_per_cell,file_id,region,condition,candidate_id,mechanism_cluster,buffering_phenotype,mean_trace_rmse_mV,mean_weighted_pass_fraction,holdout_mean_rmse_mV,holdout_mean_pass_fraction,ensemble_rank,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,step06_selection_rank,step06_selection_min_mechanism_score_distance,step06_selection_stable_phenotype_novel
mechanism_diverse_per_cell,3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M1,mixed_local_spatial_buffering,12.448600024573151,0.3592629849136366,12.449729895697262,0.3592784978311763,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,,,
mechanism_diverse_per_cell,3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_060,M2,mixed_local_spatial_buffering,4.214801287524524,0.3014309162348116,4.214801287524524,0.3014309162348116,2,1.437660327623344e-08,8.250738068715948e-05,0.0026714630638544,1.0074212894031065,0.3571264313395959,0.3739570885846779,0.2461376538519807,0.7487893445551271,,,
mechanism_diverse_per_cell,3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M1,mixed_local_spatial_buffering,15.033451490435638,0.3592629849136366,15.03473662999395,0.3592932305184015,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,,,
mechanism_diverse_per_cell,3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_001,M2,mixed_local_spatial_buffering,8.883726625489528,0.3333333333333333,8.883726625489528,0.3333333333333333,3,0.0008876227573001,1.4131789241161373e-07,0.0994025239022729,4.496767329358334,0.1405481956554978,0.4981590285512022,0.5068339988589791,0.4686378793844438,,,
mechanism_diverse_per_cell,3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M1,mixed_local_spatial_buffering,14.757077556565273,0.3592629849136366,14.75816737558676,0.3592785028336003,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,,,
mechanism_diverse_per_cell,3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_067,M2,mixed_local_spatial_buffering,7.060338205298613,0.3013201372883478,7.060338205298613,0.3013201372883478,2,2.2841321209132905e-07,3.894667945706587e-07,0.0030184415917358,1.0997984024979517,0.4178607004639375,0.4909471882389424,0.4794336005570823,0.518783493966634,,,
mechanism_diverse_per_cell,3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,M1,mixed_local_spatial_buffering,14.37998457908929,0.3598312687182541,14.379885750991996,0.3598628598328197,1,1.1996661220636652e-08,0.0009639219104777,5.117854651262243e-07,0.2550120469773154,0.4742352082378285,1.2305732598021472e-05,0.0247631910335856,0.476030914660559,,,
mechanism_diverse_per_cell,3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_049,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.519310745399758,0.3018156787844202,4.519310745399758,0.3018156787844202,3,4.515284374263166e-07,2.258282326866396e-06,1.1219093081864454e-05,0.47120120167239,1.75677580367573e-05,9.961134969491689e-06,0.48483328243544,0.5120435155040592,,,
mechanism_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_057,M1,kir_dominant_local_buffering,7.617809091500729,0.4141233334751723,7.617809091500729,0.4141233334751723,2,5.9078902720612464e-08,3.5398302483569986e-05,6.697544368255835e-06,0.1864084103281081,1.9347288504802338e-10,4.0965756006929646e-14,0.0933589814574053,0.7543739959998792,,,
mechanism_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_079,M2,mixed_local_spatial_buffering,5.953404021982876,0.3991635157501803,5.953404021982876,0.3991635157501803,7,5.90062302525272e-07,1.3886531388585973e-06,7.804462321349573e-05,0.1225495683981146,0.4796947272885299,0.2435447885087824,0.3090189756403858,0.6211280808315651,,,
mechanism_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_061,M3,mixed_local_spatial_buffering,7.917180905935666,0.3699535002570553,7.917180905935666,0.3699535002570553,14,3.1272978192923627e-06,0.0001430151334131,2.331695753552706e-07,0.0869053428474707,0.2989049801062991,0.007376528844354,0.4814828260887329,0.4106916411400225,,,
mechanism_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_094,M3,recruited_surface_gap_assisted_buffering,9.2903736093772,0.5002343326983888,9.2903736093772,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,,,
mechanism_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_045,M2,low_recruitment_local_storage,2.8969262830435856,0.5000952515560826,2.8969262830435856,0.5000952515560826,6,3.077240987143434e-07,1.1857306242725477e-07,0.0061643454957073,2.3856732730686736,3.8661773085695715e-24,1.6941319833584333e-23,0.178881052076491,0.4623481384269399,,,
mechanism_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_046,M1,mixed_local_spatial_buffering,4.49287217219057,0.5000512723955376,4.49287217219057,0.5000512723955376,11,9.410347989302609e-08,7.242647022919399e-07,3.762396392103664e-05,0.0926673634016629,0.4468835731417435,0.0,0.0336125676403534,0.4843561108243329,,,
mechanism_diverse_per_cell,3,DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__hybrid_optuna_044,M1,low_recruitment_local_storage,6.691091388914987,0.3205460241541799,6.680108984440455,0.3200100880015195,1,5.40962804894205e-07,5.414761089981999e-06,0.0005826907540579,0.0754642657045525,1.6559898877844283e-16,0.0,0.0774388167143483,0.4220118476583864,,,
mechanism_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_089,M2,kir_dominant_local_buffering,6.531705655214541,0.4039584588384186,6.514858125927517,0.4034658048643297,1,6.190306186306563e-08,9.920679668590177e-07,1.6949260351291846e-05,0.0599586399019006,0.0004670173367468,8.478057159548557e-06,0.0866869462282207,0.9000122943347556,,,
mechanism_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_091,M3,recruited_surface_gap_assisted_buffering,7.807778085020222,0.3928288749439391,7.807778085020222,0.3928288749439391,2,0.0012668199112166,1.6445254429280595e-05,2.674786110656064e-08,1.5246205448598618,0.5056532318279291,0.0194124450520875,0.5058294801618824,0.4941405464636627,,,
mechanism_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_088,M1,low_recruitment_local_storage,5.245074806148436,0.3568980864156673,5.245074806148436,0.3568980864156673,9,7.709861555594642e-08,7.449743996628878e-06,1.1451618203792846e-08,5.997762542739531,3.360925522554305e-07,0.0,0.0163086607820917,0.4898349878973118,,,
mechanism_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_064,M3,recruited_surface_gap_assisted_buffering,4.77898306267596,0.5002343326983888,4.77898306267596,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,,,
mechanism_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_010,M2,low_recruitment_local_storage,2.9036701877234896,0.5001120457786353,2.9036701877234896,0.5001120457786353,3,4.6999916600854346e-08,3.0725222386636305e-07,3.81850009183786e-05,0.4548026277868452,4.849679305425466e-122,6.586387739917803e-123,0.2251427780588999,0.5413559859999828,,,
mechanism_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_042,M1,low_recruitment_local_storage,2.606057273969957,0.5000832439673731,2.606057273969957,0.5000832439673731,8,6.290467004337064e-08,1.0843131025706461e-08,1.246676328033922e-05,0.612507221114891,7.816934000884112e-20,1.0896132803062916e-22,0.0909477059402016,0.4136961008867714,,,
mechanism_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_099,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,5.1738325931057805,0.3999937647234321,5.174060065392665,0.4000036341686446,1,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,9.859297130281808e-305,7.410911899284294e-306,0.4428733336316954,0.5557600953718164,,,
mechanism_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_092,M3,mixed_local_spatial_buffering,7.612919052842055,0.3756290349784685,7.612919052842055,0.3756290349784685,4,0.0056413481284977,2.2437411723890182e-05,1.7493711765556324e-07,0.0853893149420704,0.4752102702898669,0.2941908956843452,0.5073623313959924,0.040133754615064,,,
mechanism_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_089,M1,low_recruitment_local_storage,5.880113049028254,0.356047553940289,5.880113049028254,0.356047553940289,12,1.9219656341072013e-08,2.779982566445629e-05,1.8625980188887965e-07,0.8388553975917573,9.859675135028092e-305,0.0,0.0124172034800213,0.4877549086002604,,,
mechanism_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_084,M3,recruited_surface_gap_assisted_buffering,3.6648485637389294,0.6539194370885316,3.664848557554818,0.6539198194098773,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,,,
mechanism_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_083,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,3.4436742518430647,0.5,3.4436742518430647,0.5,41,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,2.694611480206829e-96,1.4913517660073316e-92,0.4946561077356635,0.5053274888280058,,,
mechanism_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_069,M1,kir_dominant_local_buffering,3.095271106814093,0.5,3.095271106814093,0.5,39,1.1990627027317798e-08,0.0061948055161047,1.980697601550337e-07,0.0724837014915406,4.429279822759975e-38,2.027598255187939e-42,0.1488704803641671,0.7817550270609707,,,
mechanism_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_071,M1,mixed_local_spatial_buffering,9.690425414748626,0.4054007520561402,9.690425414748626,0.4054007520561402,2,3.57538604039399e-08,1.459066821891249e-06,3.4618459927224015e-08,1.7969551065164342,0.361012035958337,2.5334015640253105e-08,0.0393693168559369,0.4783530564972518,,,
mechanism_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_091,M2,mixed_local_spatial_buffering,6.466176876756992,0.3991635169669452,6.466176876756992,0.3991635169669452,3,5.90062302525272e-07,1.3886531388585973e-06,7.804462321349573e-05,0.1225495683983335,0.4796947272887184,0.2435447692917836,0.3090189578868901,0.6211281025353167,,,
mechanism_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_068,M3,mixed_local_spatial_buffering,8.40472953791869,0.3699535004823995,8.40472953791869,0.3699535004823995,25,3.1272978192923627e-06,0.0001430151334131,2.331695753552706e-07,0.0869053431634374,0.2989049798227954,0.0073765288446317,0.4814828278118147,0.4106916393139946,,,
mechanism_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_009,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,5.7407085435306975,0.501154708041544,5.747983450966527,0.5011547091449916,1,4.106585562403023e-05,5.890752019306703e-06,1.3953305003523227e-08,0.0941316984893462,9.0470495105492e-14,2.234248681373641e-15,0.4994546008715241,0.5003332368800874,,,
mechanism_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_027,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,6.292364505422267,0.5011306300043804,6.292364505422267,0.5011306300043804,2,5.2754381118457726e-05,3.286659443069445e-06,2.1498016972028663e-08,4.611046474962568,1.282262783947999e-22,6.4982253069956456e-24,0.4998174387270279,0.5001717476342242,,,
mechanism_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_072,M1,low_recruitment_local_storage,9.893331018388883,0.5,9.893331018388883,0.5,42,1.652620982569839e-08,2.7027240440313144e-05,0.0003341720249931,0.0672116100631862,4.223075806644013e-09,0.0,0.0063248211519517,0.4758471155319608,,,
mechanism_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_099,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,7.721973853652833,0.3999937647234321,7.72208158024421,0.3999992487855623,1,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,9.859297130281808e-305,7.410911899284294e-306,0.4428733336316954,0.5557600953718164,,,
mechanism_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_100,M3,mixed_local_spatial_buffering,8.783596062032567,0.3641540930320242,8.783596062032567,0.3641540930320242,4,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,,,
mechanism_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_084,M1,low_recruitment_local_storage,5.031271986977487,0.3530128494742315,5.031271986977487,0.3530128494742315,17,1.1996661220636652e-08,4.836884594077431e-07,1.201280511975784e-05,0.687223360417148,9.859673286442094e-305,0.0,0.005715812259912,0.5150901576415804,,,
mechanism_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_090,M3,recruited_surface_gap_assisted_buffering,7.756491796912903,0.6539194370885316,7.756491791800969,0.6539205914599983,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,,,
mechanism_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_056,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.681943651886917,0.5002449197117645,4.681943651886917,0.5002449197117645,4,0.0004429113777657,2.9777554211347992e-08,2.5912045998296404e-08,0.1129520799952646,1.3019663855251889e-99,7.989846308876142e-100,0.4999638143868732,0.4999697977546671,,,
mechanism_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_073,M1,kir_dominant_local_buffering,7.190145315790886,0.5,7.190145315790886,0.5,41,1.1990627027317798e-08,0.0061948055161047,1.980697601550337e-07,0.0724837014915406,4.429279822759975e-38,2.027598255187939e-42,0.1488704803641671,0.7817550270609707,,,
mechanism_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_089,M2,kir_dominant_local_buffering,6.095703691089766,0.4120279411059476,5.750019158511894,0.4041954131080984,1,1.831772358374243e-08,6.677572302239178e-08,2.3775778615364685e-07,0.3488310266310853,1.3558451251545483e-85,9.490475675618964e-89,0.297479412042332,0.7019967259355027,,,
mechanism_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_100,M3,mixed_local_spatial_buffering,5.242426542976815,0.3641540930320242,5.242426542976815,0.3641540930320242,4,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,,,
mechanism_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_082,M1,low_recruitment_local_storage,1.961764910913525,0.3530128494742315,1.961764910913525,0.3530128494742315,15,1.1996661220636652e-08,4.836884594077431e-07,1.201280511975784e-05,0.687223360417148,9.859673286442094e-305,0.0,0.005715812259912,0.5150901576415804,,,
mechanism_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_070,M3,recruited_surface_gap_assisted_buffering,6.93457064559709,0.5002343326983888,6.93457064559709,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,,,
mechanism_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_061,M2,mixed_local_spatial_buffering,4.430642752693802,0.5001191163558986,4.430642752693802,0.5001191163558986,3,6.14665246262054e-05,7.279344522439486e-08,9.501863623408292e-05,1.4662221800010349,0.4480461722800559,0.4988998227402424,0.5001283754209892,0.4996763643711054,,,
mechanism_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_082,M1,low_recruitment_local_storage,3.04724813519844,0.5001143447020661,3.04724813519844,0.5001143447020661,4,6.9524911941203e-08,5.1415945652669744e-08,1.4633407284668356e-06,0.1353969866893901,2.8809342747023633e-14,0.0,0.0217669617621548,0.4874755053556037,,,
mechanism_diverse_per_cell,3,VH_1_MFA,VH,MFA,VH_1_MFA__hybrid_optuna_286,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,5.402458464176738,0.3187724787549762,5.324644203277079,0.3276902138441131,1,6.943058517117419e-06,1.3815802088953085e-08,3.680689176139829e-05,1.455718336558958,3.3579247697492488e-226,6.651050582891266e-225,0.4950885417025775,0.5045995350801118,,,
mechanism_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_089,M3,recruited_surface_gap_assisted_buffering,2.8081588852331123,0.5187766904744362,2.8081588852331123,0.5187766904744362,1,0.0032986314524224,0.0023449227003439,0.0004453743366613,0.6065988974813709,0.938898683870125,0.4542614297251468,0.506154001259623,0.0334886102627601,,,
mechanism_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_070,M2,mixed_local_spatial_buffering,4.167292036622294,0.5104883675503894,4.167292036622294,0.5104883675503894,15,2.87864555525892e-06,1.06257018845132e-07,3.709476750868728e-07,1.5293671615555429,0.3508870101147248,0.001951930379124,0.2302763169647602,0.3889481194543085,,,
mechanism_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_056,M1,mixed_local_spatial_buffering,2.416726191369819,0.5,2.416726191369819,0.5,58,1.0676790422275236e-08,0.0005366499857179,1.4716401311693234e-06,0.0512610969486515,0.4609340081445892,0.0006214094782527,0.265944238827236,0.6531407584188963,,,
mechanism_diverse_per_cell,3,VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_224,M2,kir_dominant_local_buffering,7.7903868016216835,0.3333333333333332,7.7903868016216835,0.3333333333333332,2,5.543389284811165e-08,0.0003380627386805,0.0343935701718021,7.069309720441503,0.0063057152332507,0.012794103018461,0.1182391464735235,0.8786908255894126,,,
mechanism_diverse_per_cell,3,VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_260,M3,kir_dominant_local_buffering,6.376541321318695,0.3061349277910578,6.376541321318695,0.3061349277910578,3,2.187165253890565e-05,0.0003084240770829,0.0223765936262635,4.942580610840768,5.3430059620029246e-80,1.9690321417873524e-77,0.2261170245762444,0.7735249679278686,,,
mechanism_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_080,M3,recruited_surface_gap_assisted_buffering,4.028481856572046,0.675987803339035,4.0284818597053125,0.6759875065079649,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,,,
mechanism_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_070,M1,mixed_local_spatial_buffering,3.537290596278865,0.5,3.537290596278865,0.5,68,1.0676790422275236e-08,0.0005366499857179,1.4716401311693234e-06,0.0512610969486515,0.4609340081445892,0.0006214094782527,0.265944238827236,0.6531407584188963,,,
mechanism_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_094,M2,mixed_local_spatial_buffering,3.37790925901212,0.5,3.37790925901212,0.5,67,4.890113952685374e-07,4.418718661803758e-06,5.113237007755685e-07,0.1104015725187796,0.3479973300489266,0.0094951059462922,0.4902109904228868,0.3876640923875944,,,
mechanism_diverse_per_cell,3,VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_215,M2,kir_dominant_local_buffering,8.081875166104036,0.3534894363071253,8.081875166104036,0.3534894363071253,2,1.2909968963860518e-06,2.534560222202759e-07,0.0001677339900706,0.3392357318580569,9.859676534765136e-305,1.0691142975079206e-303,0.3491073135372571,0.6032679507084954,,,
mechanism_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M3,recruited_surface_gap_assisted_buffering,5.034961316727348,0.5170921728313226,5.034961316727348,0.5170921728313226,2,0.0010372803440127,2.2174885564303987e-05,8.794145686213767e-05,1.5799874999695134,0.8782379198892326,0.4994929592694068,0.5020402319956863,0.4976611294047131,,,
mechanism_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_optuna_051,M1,low_recruitment_local_storage,2.979300474876565,0.519781104306976,3.4552369572996446,0.5136404185316029,1,4.4948907012532046e-08,7.275295769201134e-06,9.215354067818098e-08,0.0696840240219336,2.7126805696788808e-92,0.0,0.0053534913696909,0.5043030226220364,,,
mechanism_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_optuna_044,M2,mixed_local_spatial_buffering,2.669107864176034,0.5131715514358639,2.669107864176034,0.5131715514358639,6,0.0001228543762059,2.3614830973643934e-07,5.7651067822804274e-08,0.1268014311843757,0.4087942866230656,0.1031185780623584,0.5002028794960109,0.4996592945833178,,,
mechanism_diverse_per_cell,3,VH_4_MFA,VH,MFA,VH_4_MFA__hybrid_optuna_279,M2,kir_dominant_local_buffering,5.171581437143092,0.3287282749973634,5.047342707603293,0.3211724855471737,1,1.4261529238814874e-08,0.0005758722038207,1.0127249532302528e-07,6.478971352080313,0.0028672291964657,2.959438708551097e-07,0.1623015424865444,0.6618807818976299,,,
mechanism_diverse_per_cell,3,VH_4_MFA,VH,MFA,VH_4_MFA__hybrid_optuna_282,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,5.885441778033567,0.3112842666854571,5.885441778033567,0.3112842666854571,2,3.365360060894747e-05,0.0003294001686411,2.502242396193753e-07,4.737985869351024,9.859676535318498e-305,1.974817172290032e-306,0.4983494389087411,0.5013894365516894,,,
mechanism_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,kir_dominant_local_buffering,3.326927248225932,0.6801542227748391,3.326927248225932,0.6801542227748391,2,0.0004988258515632,0.0033856572930096,9.653300938383145e-06,0.4260744122470449,9.859676537628617e-305,2.616187756609018e-307,0.2632446822314919,0.6848634498731628,,,
mechanism_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_optuna_051,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,2.870309481444116,0.5,2.870309481444116,0.5,67,1.8950708900499857e-06,1.2429307069613616e-08,0.0587715113199725,7.920902657579767,1.931681648258615e-44,1.7222848624468843e-40,0.4968498343579575,0.5031335692042016,,,
mechanism_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_optuna_048,M1,mixed_local_spatial_buffering,2.802777931477698,0.5,2.802777931477698,0.5,66,1.0676790422275236e-08,0.0005366499857179,1.4716401311693234e-06,0.0512610969486515,0.4609340081445892,0.0006214094782527,0.265944238827236,0.6531407584188963,,,
mechanism_diverse_per_cell,3,VH_5_MFA,VH,MFA,VH_5_MFA__hybrid_optuna_289,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.232572935369996,0.3084043599517155,4.232571365175923,0.3084043478733709,1,5.505606930051653e-06,3.70842597614226e-06,2.12560778043402e-05,0.0658261329789922,9.854498457234412e-126,1.452158505796159e-124,0.496395187269842,0.5036012459000666,,,
mechanism_diverse_per_cell,3,VH_5_MFA,VH,MFA,VH_5_MFA__hybrid_optuna_276,M3,low_recruitment_local_storage,5.397116689218215,0.3034569205280916,5.397116689218215,0.3034569205280916,2,3.732282323067354e-07,0.0098203015953507,2.168205991257879e-07,1.7341279931846385,0.1348611544000746,4.452513293032826e-05,0.3077358097702772,0.4509491715637161,,,
mechanism_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M3,recruited_surface_gap_assisted_buffering,4.789063920279836,0.675987803339035,4.789063930386355,0.6759878585671723,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,,,
mechanism_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_061,M1,mixed_local_spatial_buffering,4.084499904290936,0.5,4.084499904290936,0.5,73,1.0676790422275236e-08,0.0005366499857179,1.4716401311693234e-06,0.0512610969486515,0.4609340081445892,0.0006214094782527,0.265944238827236,0.6531407584188963,,,
mechanism_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_058,M2,mixed_local_spatial_buffering,3.540805144108504,0.5,3.540805144108504,0.5,71,9.298880919440941e-08,0.0002463211234595,5.496768081387548e-07,0.126900191205058,0.4779957209720054,0.0019421650742138,0.452050207562714,0.5247897206350766,,,
mechanism_diverse_per_cell,3,VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_943,M1,kir_dominant_local_buffering,3.9887692014650806,0.3354154794431982,3.920621575093126,0.3310289548069808,1,1.0676790422275236e-08,4.4693443890700346e-07,1.4716401311693234e-06,0.0506586330960483,9.858509576993344e-305,2.4575141927391693e-307,0.1945457964898552,0.793704114390836,,,
mechanism_diverse_per_cell,3,VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_950,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.064258318511176,0.3260396886627446,4.064258318511176,0.3260396886627446,2,2.448275807313345e-05,2.84001692042918e-07,8.776103337623329e-07,0.0741715517541639,6.6665612304639325e-99,1.374385428988776e-98,0.4981754944588707,0.5018216633936278,,,
mechanism_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M3,recruited_surface_gap_assisted_buffering,2.2304060243979698,0.5170921728313226,2.2304060243979698,0.5170921728313226,2,0.0010372803440127,2.2174885564303987e-05,8.794145686213767e-05,1.5799874999695134,0.8782379198892326,0.4994929592694068,0.5020402319956863,0.4976611294047131,,,
