run_dir,backend,objective,sampler,trials,run_holdout,pre_nfev,post_nfev,refine_top_k,candidate_top_k,hash,file_id,region,condition,accepted_n,effective_plausible_n,all_audited_plausible_n,best_trace_rmse_mV,best_weighted_pass_fraction,effective_clusters_t0.3,all_audited_clusters_t0.3,effective_clusters_t0.5,all_audited_clusters_t0.5,effective_clusters_t0.7,all_audited_clusters_t0.7,effective_clusters_t1.0,all_audited_clusters_t1.0,effective_min_pairwise_log_distance
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_l1,hybrid,trace_shape_l1,tpe,100.0,False,40,20,3,,9129e66d5391474a,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.6424588014592133,0.5170921728313226,3,0,3,0,3,0,3,0,1.4595766223785749
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_l1,hybrid,trace_shape_l1,tpe,100.0,False,40,20,3,,9129e66d5391474a,VH_2_MFA_BA,VH,MFA_BA,3,3,0,3.0707697123435107,0.5170921728313226,3,0,2,0,2,0,2,0,0.4650835325210065
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,DH_1_MFA,DH,MFA,3,3,2,4.670127267531863,0.3528579580177693,2,1,2,1,2,1,2,1,0.28790552876989356
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,DH_1_MFA_BA,DH,MFA_BA,3,3,0,8.696195882764234,0.5002343326983888,3,0,2,0,2,0,2,0,0.4650835327446412
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,DH_2_MFA,DH,MFA,3,3,2,2.642669578661149,0.3528579580177693,2,1,2,1,2,1,2,1,0.28790552876989395
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,DH_2_MFA_BA,DH,MFA_BA,3,3,0,4.167899424800852,0.5002343326983888,3,0,2,0,2,0,2,0,0.4650835327446412
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.6424588014592133,0.5170921728313226,3,0,3,0,3,0,3,0,1.4595766223785749
outputs/step04_objective100_hybrid_confirm_12cell/trace_shape_log_cosh,hybrid,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,17d22b0b0e704f77,VH_2_MFA_BA,VH,MFA_BA,3,3,0,3.0707697123435107,0.5170921728313226,3,0,2,0,2,0,2,0,0.4650835325210065
outputs/step04_objective100_screen/acceptance_margin,optuna_scalar,acceptance_margin,tpe,100.0,False,40,20,3,,32bfff584bec05e4,DH_1_MFA,DH,MFA,3,3,0,4.2470823692978215,0.3615124684661522,3,0,3,0,2,0,1,0,0.6480012675109605
outputs/step04_objective100_screen/acceptance_margin,optuna_scalar,acceptance_margin,tpe,100.0,False,40,20,3,,32bfff584bec05e4,DH_1_MFA_BA,DH,MFA_BA,3,3,0,4.213233352409726,0.5007031077923848,3,0,2,0,2,0,2,0,0.4004328625853904
outputs/step04_objective100_screen/acceptance_margin,optuna_scalar,acceptance_margin,tpe,100.0,False,40,20,3,,32bfff584bec05e4,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.7216047180644237,0.5128196379302571,3,0,3,0,3,0,3,0,1.8482961775693796
outputs/step04_objective100_screen/balanced_residual,optuna_scalar,balanced_residual,tpe,100.0,False,40,20,3,,9fc1a9971e642917,DH_1_MFA,DH,MFA,3,3,0,3.8342394547690017,0.3528560181011044,3,0,3,0,3,0,2,0,0.9222483884185337
outputs/step04_objective100_screen/balanced_residual,optuna_scalar,balanced_residual,tpe,100.0,False,40,20,3,,9fc1a9971e642917,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.6884938146328907,0.5000112586029875,3,0,3,0,2,0,2,0,0.5466191016723656
outputs/step04_objective100_screen/balanced_residual,optuna_scalar,balanced_residual,tpe,100.0,False,40,20,3,,9fc1a9971e642917,VH_1_MFA,VH,MFA,1,1,0,7.378933958620216,0.5459684497041798,1,0,1,0,1,0,1,0,
outputs/step04_objective100_screen/balanced_residual,optuna_scalar,balanced_residual,tpe,100.0,False,40,20,3,,9fc1a9971e642917,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.6826918309733391,0.5106456348880162,3,0,2,0,2,0,2,0,0.37345504804116436
outputs/step04_objective100_screen/metric_scalar,optuna_scalar,metric_scalar,tpe,100.0,False,40,20,3,,73bea07c8f0556d6,DH_1_MFA,DH,MFA,3,3,0,3.7247725111903,0.3528979353681424,3,0,3,0,2,0,2,0,0.5446795635358349
outputs/step04_objective100_screen/metric_scalar,optuna_scalar,metric_scalar,tpe,100.0,False,40,20,3,,73bea07c8f0556d6,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4195765025528657,0.4983201656802558,3,0,3,0,3,0,3,0,2.199437051721198
outputs/step04_objective100_screen/metric_scalar,optuna_scalar,metric_scalar,tpe,100.0,False,40,20,3,,73bea07c8f0556d6,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.4334434944958101,0.4992163313580001,3,0,3,0,3,0,3,0,1.170452290935343
outputs/step04_objective100_screen/trace_shape,optuna_scalar,trace_shape,tpe,100.0,False,40,20,3,,946bcaf096c32a0f,DH_1_MFA,DH,MFA,3,3,0,3.723681967486853,0.3530712370139631,3,0,3,0,3,0,3,0,1.4390788935385768
outputs/step04_objective100_screen/trace_shape,optuna_scalar,trace_shape,tpe,100.0,False,40,20,3,,946bcaf096c32a0f,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4719563392947443,0.4979038287214834,3,0,3,0,2,0,1,0,0.5696741082663865
outputs/step04_objective100_screen/trace_shape,optuna_scalar,trace_shape,tpe,100.0,False,40,20,3,,946bcaf096c32a0f,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.5272533176555955,0.5143776123566309,3,0,2,0,1,0,1,0,0.3784489464529532
outputs/step04_objective100_screen/trace_shape_combined_centered,optuna_scalar,trace_shape_combined_centered,tpe,100.0,False,40,20,3,,36dca09fab7d73f0,DH_1_MFA,DH,MFA,3,2,0,3.774391112660039,0.3567445335939161,2,0,2,0,2,0,2,0,1.7191061957156621
outputs/step04_objective100_screen/trace_shape_combined_centered,optuna_scalar,trace_shape_combined_centered,tpe,100.0,False,40,20,3,,36dca09fab7d73f0,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.466394820034839,0.4978929681948456,2,0,2,0,2,0,1,0,0.08850895047122136
outputs/step04_objective100_screen/trace_shape_combined_centered,optuna_scalar,trace_shape_combined_centered,tpe,100.0,False,40,20,3,,36dca09fab7d73f0,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.6068152484588535,0.5058237717496022,2,0,2,0,1,0,1,0,0.17159838050514553
outputs/step04_objective100_screen/trace_shape_combined_centered_scaled,optuna_scalar,trace_shape_combined_centered_scaled,tpe,100.0,False,40,20,3,,afe8a2ad1960b6d7,DH_1_MFA,DH,MFA,3,3,0,7.436833881072836,0.3559983230768664,3,0,3,0,2,0,2,0,0.5091063306665832
outputs/step04_objective100_screen/trace_shape_combined_centered_scaled,optuna_scalar,trace_shape_combined_centered_scaled,tpe,100.0,False,40,20,3,,afe8a2ad1960b6d7,DH_1_MFA_BA,DH,MFA_BA,3,3,0,5.513909851486623,0.5,3,0,3,0,3,0,3,0,1.1617241749097393
outputs/step04_objective100_screen/trace_shape_combined_centered_scaled,optuna_scalar,trace_shape_combined_centered_scaled,tpe,100.0,False,40,20,3,,afe8a2ad1960b6d7,VH_1_MFA_BA,VH,MFA_BA,3,1,0,0.4698914158925271,0.5017588240131358,1,0,1,0,1,0,1,0,
outputs/step04_objective100_screen/trace_shape_combined_default,optuna_scalar,trace_shape_combined_default,tpe,100.0,False,40,20,3,,5c6c8074e5d2a7ee,DH_1_MFA,DH,MFA,3,3,0,3.723681967486853,0.3530712370139631,3,0,3,0,3,0,3,0,1.4390788935385768
outputs/step04_objective100_screen/trace_shape_combined_default,optuna_scalar,trace_shape_combined_default,tpe,100.0,False,40,20,3,,5c6c8074e5d2a7ee,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4719563392947443,0.4979038287214834,3,0,3,0,2,0,1,0,0.5696741082663865
outputs/step04_objective100_screen/trace_shape_combined_default,optuna_scalar,trace_shape_combined_default,tpe,100.0,False,40,20,3,,5c6c8074e5d2a7ee,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.5272533176555955,0.5143776123566309,3,0,2,0,1,0,1,0,0.3784489464529532
outputs/step04_objective100_screen/trace_shape_huber,optuna_scalar,trace_shape_huber,tpe,100.0,False,40,20,3,,f3a540e7d253807f,DH_1_MFA,DH,MFA,3,3,0,3.72563552977306,0.3528979353681424,3,0,3,0,3,0,3,0,1.2202235945647004
outputs/step04_objective100_screen/trace_shape_huber,optuna_scalar,trace_shape_huber,tpe,100.0,False,40,20,3,,f3a540e7d253807f,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.410117007199542,0.49800870372703,3,0,2,0,1,0,1,0,0.39771567473432884
outputs/step04_objective100_screen/trace_shape_huber,optuna_scalar,trace_shape_huber,tpe,100.0,False,40,20,3,,f3a540e7d253807f,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective100_screen/trace_shape_huber_centered,optuna_scalar,trace_shape_huber_centered,tpe,100.0,False,40,20,3,,c5a0d902b8716d1c,DH_1_MFA,DH,MFA,3,3,0,3.726873280801275,0.3528649317380534,3,0,2,0,2,0,2,0,0.4590380380728193
outputs/step04_objective100_screen/trace_shape_huber_centered,optuna_scalar,trace_shape_huber_centered,tpe,100.0,False,40,20,3,,c5a0d902b8716d1c,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.414414648558088,0.4980099242904054,3,0,3,0,2,0,2,0,0.561288054550588
outputs/step04_objective100_screen/trace_shape_huber_centered,optuna_scalar,trace_shape_huber_centered,tpe,100.0,False,40,20,3,,c5a0d902b8716d1c,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.7191075407412088,0.4566548583966531,3,0,1,0,1,0,1,0,0.35516958532255005
outputs/step04_objective100_screen/trace_shape_huber_centered_scaled,optuna_scalar,trace_shape_huber_centered_scaled,tpe,100.0,False,40,20,3,,d1f0ba26231f6737,DH_1_MFA,DH,MFA,3,3,0,3.75421965376348,0.3531281211706972,3,0,3,0,3,0,3,0,1.0149312329179132
outputs/step04_objective100_screen/trace_shape_huber_centered_scaled,optuna_scalar,trace_shape_huber_centered_scaled,tpe,100.0,False,40,20,3,,d1f0ba26231f6737,DH_1_MFA_BA,DH,MFA_BA,3,3,0,5.902835040786866,0.5,3,0,3,0,3,0,3,0,1.8883420544334817
outputs/step04_objective100_screen/trace_shape_huber_centered_scaled,optuna_scalar,trace_shape_huber_centered_scaled,tpe,100.0,False,40,20,3,,d1f0ba26231f6737,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.912088565082812,0.4851669718900271,2,0,1,0,1,0,1,0,0.13302248433639177
outputs/step04_objective100_screen/trace_shape_huber_default,optuna_scalar,trace_shape_huber_default,tpe,100.0,False,40,20,3,,f048c9f63400758c,DH_1_MFA,DH,MFA,3,3,0,3.72563552977306,0.3528979353681424,3,0,3,0,3,0,3,0,1.2202235945647004
outputs/step04_objective100_screen/trace_shape_huber_default,optuna_scalar,trace_shape_huber_default,tpe,100.0,False,40,20,3,,f048c9f63400758c,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.410117007199542,0.49800870372703,3,0,2,0,1,0,1,0,0.39771567473432884
outputs/step04_objective100_screen/trace_shape_huber_default,optuna_scalar,trace_shape_huber_default,tpe,100.0,False,40,20,3,,f048c9f63400758c,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective100_screen/trace_shape_l1,optuna_scalar,trace_shape_l1,tpe,100.0,False,40,20,3,,784e169696e7f3da,DH_1_MFA,DH,MFA,3,3,0,3.8646505605312753,0.3555903374438589,3,0,3,0,3,0,3,0,1.0059991229013623
outputs/step04_objective100_screen/trace_shape_l1,optuna_scalar,trace_shape_l1,tpe,100.0,False,40,20,3,,784e169696e7f3da,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4353746339197078,0.4982644889298169,3,0,3,0,3,0,2,0,0.8672658688067724
outputs/step04_objective100_screen/trace_shape_l1,optuna_scalar,trace_shape_l1,tpe,100.0,False,40,20,3,,784e169696e7f3da,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.5709071703224154,0.5165215740356446,2,0,2,0,2,0,1,0,0.272049493376451
outputs/step04_objective100_screen/trace_shape_l1_centered,optuna_scalar,trace_shape_l1_centered,tpe,100.0,False,40,20,3,,17499f47ad65465f,DH_1_MFA,DH,MFA,3,3,0,3.7323935508024406,0.3529945343877691,3,0,3,0,2,0,2,0,0.6404420240163259
outputs/step04_objective100_screen/trace_shape_l1_centered,optuna_scalar,trace_shape_l1_centered,tpe,100.0,False,40,20,3,,17499f47ad65465f,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4210883770438563,0.4980297552747426,2,0,2,0,2,0,2,0,0.2842831562987911
outputs/step04_objective100_screen/trace_shape_l1_centered,optuna_scalar,trace_shape_l1_centered,tpe,100.0,False,40,20,3,,17499f47ad65465f,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.5709071703224154,0.5164341186525421,3,0,3,0,3,0,3,0,1.2624070367203726
outputs/step04_objective100_screen/trace_shape_l1_centered_scaled,optuna_scalar,trace_shape_l1_centered_scaled,tpe,100.0,False,40,20,3,,0689fc1b1924199e,DH_1_MFA,DH,MFA,3,3,0,7.149661522085231,0.3537808560089414,3,0,3,0,2,0,2,0,0.6401811633460025
outputs/step04_objective100_screen/trace_shape_l1_centered_scaled,optuna_scalar,trace_shape_l1_centered_scaled,tpe,100.0,False,40,20,3,,0689fc1b1924199e,DH_1_MFA_BA,DH,MFA_BA,3,3,0,6.854246659511124,0.4981907353133536,2,0,2,0,2,0,2,0,0.14891926917889417
outputs/step04_objective100_screen/trace_shape_l1_centered_scaled,optuna_scalar,trace_shape_l1_centered_scaled,tpe,100.0,False,40,20,3,,0689fc1b1924199e,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.4179605835665849,0.4927656600609735,2,0,2,0,1,0,1,0,0.23504448563413455
outputs/step04_objective100_screen/trace_shape_l1_default,optuna_scalar,trace_shape_l1_default,tpe,100.0,False,40,20,3,,ea4bd580dfa2431d,DH_1_MFA,DH,MFA,3,3,0,3.8646505605312753,0.3555903374438589,3,0,3,0,3,0,3,0,1.0059991229013623
outputs/step04_objective100_screen/trace_shape_l1_default,optuna_scalar,trace_shape_l1_default,tpe,100.0,False,40,20,3,,ea4bd580dfa2431d,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4353746339197078,0.4982644889298169,3,0,3,0,3,0,2,0,0.8672658688067724
outputs/step04_objective100_screen/trace_shape_l1_default,optuna_scalar,trace_shape_l1_default,tpe,100.0,False,40,20,3,,ea4bd580dfa2431d,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.5709071703224154,0.5165215740356446,2,0,2,0,2,0,1,0,0.272049493376451
outputs/step04_objective100_screen/trace_shape_l2,optuna_scalar,trace_shape_l2,tpe,100.0,False,40,20,3,,fd6327da61ebdd00,DH_1_MFA,DH,MFA,3,3,0,3.72563552977306,0.3528979353681424,3,0,3,0,3,0,3,0,1.093054534768638
outputs/step04_objective100_screen/trace_shape_l2,optuna_scalar,trace_shape_l2,tpe,100.0,False,40,20,3,,fd6327da61ebdd00,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.410117007199542,0.49800870372703,3,0,2,0,1,0,1,0,0.39771567473432884
outputs/step04_objective100_screen/trace_shape_l2,optuna_scalar,trace_shape_l2,tpe,100.0,False,40,20,3,,fd6327da61ebdd00,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective100_screen/trace_shape_l2_centered,optuna_scalar,trace_shape_l2_centered,tpe,100.0,False,40,20,3,,aad3d45f796008f4,DH_1_MFA,DH,MFA,3,3,0,3.726873280801275,0.3528649317380534,3,0,2,0,2,0,2,0,0.4590380380728193
outputs/step04_objective100_screen/trace_shape_l2_centered,optuna_scalar,trace_shape_l2_centered,tpe,100.0,False,40,20,3,,aad3d45f796008f4,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.414414648558088,0.4980099242904054,3,0,3,0,2,0,2,0,0.561288054550588
outputs/step04_objective100_screen/trace_shape_l2_centered,optuna_scalar,trace_shape_l2_centered,tpe,100.0,False,40,20,3,,aad3d45f796008f4,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.7191075407412088,0.4566548583966531,3,0,1,0,1,0,1,0,0.35516958532255005
outputs/step04_objective100_screen/trace_shape_l2_centered_scaled,optuna_scalar,trace_shape_l2_centered_scaled,tpe,100.0,False,40,20,3,,c1798d5c7beee564,DH_1_MFA,DH,MFA,3,3,0,3.75421965376348,0.3531281211706972,3,0,3,0,3,0,3,0,1.0149312329179132
outputs/step04_objective100_screen/trace_shape_l2_centered_scaled,optuna_scalar,trace_shape_l2_centered_scaled,tpe,100.0,False,40,20,3,,c1798d5c7beee564,DH_1_MFA_BA,DH,MFA_BA,3,3,0,5.902835040786866,0.5,3,0,3,0,3,0,3,0,1.8883420544334817
outputs/step04_objective100_screen/trace_shape_l2_centered_scaled,optuna_scalar,trace_shape_l2_centered_scaled,tpe,100.0,False,40,20,3,,c1798d5c7beee564,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.912088565082812,0.4851669718900271,2,0,1,0,1,0,1,0,0.13302248433639177
outputs/step04_objective100_screen/trace_shape_l2_default,optuna_scalar,trace_shape_l2_default,tpe,100.0,False,40,20,3,,8037cf01bb72afe5,DH_1_MFA,DH,MFA,3,3,0,3.72563552977306,0.3528979353681424,3,0,3,0,3,0,3,0,1.093054534768638
outputs/step04_objective100_screen/trace_shape_l2_default,optuna_scalar,trace_shape_l2_default,tpe,100.0,False,40,20,3,,8037cf01bb72afe5,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.410117007199542,0.49800870372703,3,0,2,0,1,0,1,0,0.39771567473432884
outputs/step04_objective100_screen/trace_shape_l2_default,optuna_scalar,trace_shape_l2_default,tpe,100.0,False,40,20,3,,8037cf01bb72afe5,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective100_screen/trace_shape_log_cosh,optuna_scalar,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,67e460be7a332307,DH_1_MFA,DH,MFA,3,3,0,3.7247231971996926,0.3528862261671461,3,0,3,0,3,0,2,0,0.8176520367314846
outputs/step04_objective100_screen/trace_shape_log_cosh,optuna_scalar,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,67e460be7a332307,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4121030246909805,0.4980062462100307,3,0,3,0,3,0,2,0,0.7818431876091739
outputs/step04_objective100_screen/trace_shape_log_cosh,optuna_scalar,trace_shape_log_cosh,tpe,100.0,False,40,20,3,,67e460be7a332307,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective100_screen/trace_shape_log_cosh_centered,optuna_scalar,trace_shape_log_cosh_centered,tpe,100.0,False,40,20,3,,eec9fcb7826c43db,DH_1_MFA,DH,MFA,3,3,0,3.7272268493541545,0.3528740488166096,2,0,1,0,1,0,1,0,0.2979790548478588
outputs/step04_objective100_screen/trace_shape_log_cosh_centered,optuna_scalar,trace_shape_log_cosh_centered,tpe,100.0,False,40,20,3,,eec9fcb7826c43db,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.414414648558088,0.4980099242904054,3,0,3,0,2,0,2,0,0.561288054550588
outputs/step04_objective100_screen/trace_shape_log_cosh_centered,optuna_scalar,trace_shape_log_cosh_centered,tpe,100.0,False,40,20,3,,eec9fcb7826c43db,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.6702466332027627,0.489903775844723,3,0,3,0,3,0,2,0,0.7439092697078291
outputs/step04_objective100_screen/trace_shape_log_cosh_centered_scaled,optuna_scalar,trace_shape_log_cosh_centered_scaled,tpe,100.0,False,40,20,3,,a95a0fdbdadf70dd,DH_1_MFA,DH,MFA,3,3,0,3.75421965376348,0.3531281211706972,3,0,3,0,3,0,3,0,1.0149312329179132
outputs/step04_objective100_screen/trace_shape_log_cosh_centered_scaled,optuna_scalar,trace_shape_log_cosh_centered_scaled,tpe,100.0,False,40,20,3,,a95a0fdbdadf70dd,DH_1_MFA_BA,DH,MFA_BA,3,3,0,5.931690746213097,0.4984495644265462,3,0,3,0,2,0,2,0,0.5376187441212861
outputs/step04_objective100_screen/trace_shape_log_cosh_centered_scaled,optuna_scalar,trace_shape_log_cosh_centered_scaled,tpe,100.0,False,40,20,3,,a95a0fdbdadf70dd,VH_1_MFA_BA,VH,MFA_BA,3,3,0,4.786540399909168,0.4807997946504049,3,0,3,0,3,0,2,0,0.8767525571453865
outputs/step04_objective100_screen/trace_shape_log_cosh_default,optuna_scalar,trace_shape_log_cosh_default,tpe,100.0,False,40,20,3,,821d502c470b24a1,DH_1_MFA,DH,MFA,3,3,0,3.7247231971996926,0.3528862261671461,3,0,3,0,3,0,2,0,0.8176520367314846
outputs/step04_objective100_screen/trace_shape_log_cosh_default,optuna_scalar,trace_shape_log_cosh_default,tpe,100.0,False,40,20,3,,821d502c470b24a1,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.4121030246909805,0.4980062462100307,3,0,3,0,3,0,2,0,0.7818431876091739
outputs/step04_objective100_screen/trace_shape_log_cosh_default,optuna_scalar,trace_shape_log_cosh_default,tpe,100.0,False,40,20,3,,821d502c470b24a1,VH_1_MFA_BA,VH,MFA_BA,3,3,0,0.8282934685777651,0.4910753502786589,3,0,2,0,2,0,2,0,0.3533285817691835
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,DH_1_MFA,DH,MFA,3,3,2,3.90194744628366,0.3528624778384128,3,2,3,2,3,2,2,1,0.8123012546611434
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,DH_1_MFA_BA,DH,MFA_BA,3,3,0,2.7845569123030867,0.4875736876508367,2,0,2,0,2,0,1,0,0.010251938711634495
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,DH_2_MFA,DH,MFA,3,3,2,2.1367860218989723,0.3528742524068189,3,2,2,1,2,1,2,1,0.42092725041707296
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,DH_2_MFA_BA,DH,MFA_BA,3,3,0,2.0764776710236874,0.4877517898592878,2,0,2,0,2,0,2,0,0.0
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,VH_1_MFA_BA,VH,MFA_BA,3,3,0,1.2289624732882976,0.4718220724221969,2,0,2,0,2,0,2,0,0.0
outputs/step04_objective_bench_balanced_residual,hybrid,balanced_residual,tpe,20.0,False,10,5,2,,6ca241325ca96350,VH_2_MFA_BA,VH,MFA_BA,3,3,0,2.4943808292591143,0.4723982647794433,2,0,2,0,2,0,2,0,0.0
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,DH_1_MFA,DH,MFA,3,3,0,3.909744310507675,0.3529080024945527,2,0,2,0,2,0,2,0,0.02604241104199564
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,DH_1_MFA_BA,DH,MFA_BA,3,3,1,2.8736735540537173,0.4882232622382484,3,1,2,1,2,1,2,1,0.37723044684008006
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,DH_2_MFA,DH,MFA,3,3,2,2.1367860218989723,0.3528742524068189,3,2,2,1,2,1,2,1,0.42092725041707296
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,DH_2_MFA_BA,DH,MFA_BA,3,3,0,1.4551624480708727,0.4866882353669864,2,0,2,0,2,0,2,0,4.4300438006614756e-06
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,VH_1_MFA_BA,VH,MFA_BA,3,3,3,1.4045910121349685,0.4718089554884705,2,2,2,2,1,1,1,1,0.2091433108185666
outputs/step04_objective_bench_metric_scalar,hybrid,metric_scalar,tpe,20.0,False,10,5,2,,a5f045985ed0d6c3,VH_2_MFA_BA,VH,MFA_BA,3,3,1,1.2882591689661351,0.4727888742837615,2,1,2,1,2,1,2,1,0.02004758162785086
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,DH_1_MFA,DH,MFA,3,3,1,3.909605014531611,0.3528630166985714,2,1,2,1,2,1,2,1,0.011690583971399424
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,DH_1_MFA_BA,DH,MFA_BA,3,3,3,7.941282973875006,0.4865779621387192,3,3,2,2,1,1,1,1,0.34196699936980296
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,DH_2_MFA,DH,MFA,3,3,3,3.1624489833781264,0.3528620655606944,3,3,2,2,2,2,2,2,0.42092725041707296
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,DH_2_MFA_BA,DH,MFA_BA,3,3,1,1.1370276452339163,0.4868660295341159,2,1,2,1,2,1,2,1,0.0656508307588876
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,VH_1_MFA_BA,VH,MFA_BA,3,3,3,1.4045910121349685,0.4718089554884705,2,2,2,2,1,1,1,1,0.2091433108185666
outputs/step04_objective_bench_trace_shape,hybrid,trace_shape,tpe,20.0,False,10,5,2,,3d915153d7b033cb,VH_2_MFA_BA,VH,MFA_BA,3,3,1,1.2882591689661351,0.4727888742837615,2,1,2,1,2,1,2,1,0.02004758162785086
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_1_CONTROL,DH,CONTROL,2,2,2,7.070734598269766,0.393472249590183,1,1,1,1,1,1,1,1,0.2580531775387101
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_2_CONTROL,DH,CONTROL,2,2,2,10.542695392848232,0.393472249590183,1,1,1,1,1,1,1,1,0.2580464964163232
