db_name,condition,current_na,parameter_space,mode_index,parameter,base_value,loading,abs_loading,mode_class,coordinate_type,claim_guardrail
MFA_100nA.db,MFA,100,raw,3,eps,0.00145587137746065,0.6479544226304276,0.6479544226304276,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,3,K_bath_value_middle,9.17216412447699,-0.09810784082116752,0.09810784082116752,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,d,0.328998413734477,0.01841018463476818,0.01841018463476818,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,pk,0.000196279364295169,0.018458649414037263,0.018458649414037263,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,gt,0.580904957466494,-0.5947170708182563,0.5947170708182563,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,gs,40.6570994659626,0.06942373868090503,0.06942373868090503,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,wo,2769.63163747257,0.5126494695963327,0.5126494695963327,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,gki,160.261676309765,-0.14477379165650728,0.14477379165650728,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,gl_a,9.0177333817081,-0.4000760569063125,0.4000760569063125,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,ca,389.0,0.0011344639170796586,0.0011344639170796586,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,eps,0.00145587137746065,0.41157895416815854,0.41157895416815854,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,4,K_bath_value_middle,9.17216412447699,-0.1660842866986552,0.1660842866986552,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,d,0.328998413734477,-0.14944182794977903,0.14944182794977903,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,pk,0.000196279364295169,-0.1494044279095605,0.1494044279095605,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,gt,0.580904957466494,0.3563432366004862,0.3563432366004862,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,gs,40.6570994659626,-0.7818476113991487,0.7818476113991487,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,wo,2769.63163747257,0.19533615360401926,0.19533615360401926,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,gki,160.261676309765,0.1251064029072851,0.1251064029072851,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,gl_a,9.0177333817081,-0.39701153575706255,0.39701153575706255,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,ca,389.0,-0.003141465774578562,0.003141465774578562,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,eps,0.00145587137746065,0.053809523355907204,0.053809523355907204,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,5,K_bath_value_middle,9.17216412447699,-0.052420884866469133,0.052420884866469133,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,d,0.328998413734477,-0.14211875723461373,0.14211875723461373,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,pk,0.000196279364295169,-0.14210546025372975,0.14210546025372975,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,gt,0.580904957466494,-0.10098709676290687,0.10098709676290687,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,gs,40.6570994659626,0.28570911080286776,0.28570911080286776,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,wo,2769.63163747257,-0.2771647519374055,0.2771647519374055,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,gki,160.261676309765,0.773415094379487,0.773415094379487,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,gl_a,9.0177333817081,-0.42957424758631646,0.42957424758631646,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,ca,389.0,-0.016992356673806372,0.016992356673806372,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,eps,0.00145587137746065,-0.016986836837752647,0.016986836837752647,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,6,K_bath_value_middle,9.17216412447699,-0.08762232802666152,0.08762232802666152,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,d,0.328998413734477,0.14648564328239252,0.14648564328239252,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,pk,0.000196279364295169,0.14700601053438367,0.14700601053438367,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,gt,0.580904957466494,0.3584862978322068,0.3584862978322068,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,gs,40.6570994659626,0.21297938153463955,0.21297938153463955,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,wo,2769.63163747257,0.6920706877472517,0.6920706877472517,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,gki,160.261676309765,0.41097854824144175,0.41097854824144175,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,gl_a,9.0177333817081,0.2666193348130266,0.2666193348130266,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,ca,389.0,-0.25267469008963134,0.25267469008963134,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,eps,0.00145587137746065,0.005127940103412928,0.005127940103412928,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,7,K_bath_value_middle,9.17216412447699,-0.015384344485709866,0.015384344485709866,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,d,0.328998413734477,-0.0642059597801626,0.0642059597801626,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,pk,0.000196279364295169,-0.06400623330888441,0.06400623330888441,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,gt,0.580904957466494,0.3156784700837437,0.3156784700837437,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,gs,40.6570994659626,0.2732708522384029,0.2732708522384029,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,wo,2769.63163747257,0.19340094840637306,0.19340094840637306,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,gki,160.261676309765,-0.0726629062200066,0.0726629062200066,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,gl_a,9.0177333817081,-0.13910425923886247,0.13910425923886247,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,ca,389.0,0.8690759385291527,0.8690759385291527,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,eps,0.00145587137746065,0.00917828099450355,0.00917828099450355,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,8,K_bath_value_middle,9.17216412447699,-0.006316183439732824,0.006316183439732824,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,d,0.328998413734477,-0.04051966610886652,0.04051966610886652,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,pk,0.000196279364295169,0.44168953599947064,0.44168953599947064,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,gt,0.580904957466494,-0.40161168631510236,0.40161168631510236,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,gs,40.6570994659626,-0.4010446055390736,0.4010446055390736,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,wo,2769.63163747257,-0.0005764748301034265,0.0005764748301034265,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,gki,160.261676309765,0.40083368084318743,0.40083368084318743,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,gl_a,9.0177333817081,0.40120821585915967,0.40120821585915967,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,ca,389.0,0.3993792436081038,0.3993792436081038,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,eps,0.00145587137746065,-4.05571272298489e-05,4.05571272298489e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,9,K_bath_value_middle,9.17216412447699,4.319568409277642e-05,4.319568409277642e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,d,0.328998413734477,-0.737528279581204,0.737528279581204,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,pk,0.000196279364295169,0.5919355111223856,0.5919355111223856,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,gt,0.580904957466494,0.14549410426924986,0.14549410426924986,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,gs,40.6570994659626,0.14535493626593965,0.14535493626593965,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,wo,2769.63163747257,-0.00011308130399533215,0.00011308130399533215,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,gki,160.261676309765,-0.1455419871017853,0.1455419871017853,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,gl_a,9.0177333817081,-0.14557528380125587,0.14557528380125587,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,ca,389.0,-0.14489012926402334,0.14489012926402334,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,eps,0.00145587137746065,-2.7031284437048305e-06,2.7031284437048305e-06,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
MFA_100nA.db,MFA,100,raw,10,K_bath_value_middle,9.17216412447699,-3.1024407169394154e-07,3.1024407169394154e-07,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,P_gap_eff,0.00030606297806397374,-0.04785546036657543,0.04785546036657543,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,gamma_t_eff,5.747163489489452e-05,-0.007813717717771063,0.007813717717771063,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,gamma_s_eff,0.0003288734594611913,-2.5715633292783783e-09,2.5715633292783783e-09,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,volume_ratio_wa_wo,2.8883801018047386,0.05776669264826721,0.05776669264826721,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,gki,97.67536716939819,-0.008366623884380213,0.008366623884380213,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,gl_a,22.038447244701786,0.04841125086175351,0.04841125086175351,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,ca,305.0,-2.3657516514154967e-06,2.3657516514154967e-06,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,eps,0.056591256949320455,-0.059042899843944716,0.059042899843944716,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,1,K_bath_value_middle,7.613525523051458,-0.9941891652579047,0.9941891652579047,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,P_gap_eff,0.00030606297806397374,-0.3846323925242525,0.3846323925242525,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,gamma_t_eff,5.747163489489452e-05,-0.035757732863759994,0.035757732863759994,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,gamma_s_eff,0.0003288734594611913,7.587326977610584e-08,7.587326977610584e-08,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,volume_ratio_wa_wo,2.8883801018047386,-0.6176900574731783,0.6176900574731783,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,gki,97.67536716939819,0.23963654963904854,0.23963654963904854,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,gl_a,22.038447244701786,0.1095924854665027,0.1095924854665027,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,ca,305.0,-0.0003457642403529347,0.0003457642403529347,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,eps,0.056591256949320455,0.6302223869266261,0.6302223869266261,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,2,K_bath_value_middle,7.613525523051458,-0.05120287814421608,0.05120287814421608,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,P_gap_eff,0.00030606297806397374,-0.6937936909284056,0.6937936909284056,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,gamma_t_eff,5.747163489489452e-05,-0.10688509888623529,0.10688509888623529,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,gamma_s_eff,0.0003288734594611913,-1.311319117289742e-07,1.311319117289742e-07,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,volume_ratio_wa_wo,2.8883801018047386,0.25965951407155974,0.25965951407155974,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,gki,97.67536716939819,-0.012489260562722853,0.012489260562722853,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,gl_a,22.038447244701786,0.5995975380315943,0.5995975380315943,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,ca,305.0,-0.00016399039793866507,0.00016399039793866507,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,eps,0.056591256949320455,-0.26684182203664225,0.26684182203664225,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,3,K_bath_value_middle,7.613525523051458,0.0944724970162479,0.0944724970162479,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,P_gap_eff,0.00030606297806397374,-0.220206390127637,0.220206390127637,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,gamma_t_eff,5.747163489489452e-05,-0.8530331362316873,0.8530331362316873,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,gamma_s_eff,0.0003288734594611913,-6.751971935966222e-07,6.751971935966222e-07,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,volume_ratio_wa_wo,2.8883801018047386,0.02147898244671824,0.02147898244671824,stiff,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,gki,97.67536716939819,-0.20758803933030284,0.20758803933030284,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,gl_a,22.038447244701786,-0.42450933460831275,0.42450933460831275,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,ca,305.0,-0.0008364490323358531,0.0008364490323358531,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,eps,0.056591256949320455,-0.008976233526710916,0.008976233526710916,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,4,K_bath_value_middle,7.613525523051458,0.00016091110388812832,0.00016091110388812832,stiff,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,P_gap_eff,0.00030606297806397374,-0.2639175589305815,0.2639175589305815,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,gamma_t_eff,5.747163489489452e-05,0.09906355895580865,0.09906355895580865,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,gamma_s_eff,0.0003288734594611913,1.873720958021276e-07,1.873720958021276e-07,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,volume_ratio_wa_wo,2.8883801018047386,0.18957797516670707,0.18957797516670707,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,gki,97.67536716939819,0.8058353429384926,0.8058353429384926,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,gl_a,22.038447244701786,-0.442425911068507,0.442425911068507,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,ca,305.0,-0.0004434450205117528,0.0004434450205117528,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,eps,0.056591256949320455,-0.19859898472872253,0.19859898472872253,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,5,K_bath_value_middle,7.613525523051458,0.006409728108707964,0.006409728108707964,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,P_gap_eff,0.00030606297806397374,0.015250968138781747,0.015250968138781747,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,gamma_t_eff,5.747163489489452e-05,-0.023224175055663467,0.023224175055663467,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,gamma_s_eff,0.0003288734594611913,-1.7338041578647605e-05,1.7338041578647605e-05,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,volume_ratio_wa_wo,2.8883801018047386,-0.7142232375043075,0.7142232375043075,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,gki,97.67536716939819,0.010537321265724339,0.010537321265724339,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,gl_a,22.038447244701786,0.012302502901387112,0.012302502901387112,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,ca,305.0,-0.036927346349433274,0.036927346349433274,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,eps,0.056591256949320455,-0.6982028294238211,0.6982028294238211,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,6,K_bath_value_middle,7.613525523051458,-7.570426150693201e-05,7.570426150693201e-05,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,P_gap_eff,0.00030606297806397374,0.25449614338342375,0.25449614338342375,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,gamma_t_eff,5.747163489489452e-05,-0.2527465611639408,0.2527465611639408,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,gamma_s_eff,0.0003288734594611913,0.0010269433097455263,0.0010269433097455263,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,volume_ratio_wa_wo,2.8883801018047386,0.03396033488742755,0.03396033488742755,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,gki,97.67536716939819,0.25380934750054723,0.25380934750054723,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,gl_a,22.038447244701786,0.25446822150468423,0.25446822150468423,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,ca,305.0,-0.8601929527671969,0.8601929527671969,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,eps,0.056591256949320455,0.03303563556159897,0.03303563556159897,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,7,K_bath_value_middle,7.613525523051458,4.7770032347923475e-06,4.7770032347923475e-06,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,P_gap_eff,0.00030606297806397374,0.43043035695321746,0.43043035695321746,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,gamma_t_eff,5.747163489489452e-05,-0.4305032170404412,0.4305032170404412,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,gamma_s_eff,0.0003288734594611913,0.003794089695722899,0.003794089695722899,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,volume_ratio_wa_wo,2.8883801018047386,0.005444407675998885,0.005444407675998885,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,gki,97.67536716939819,0.4305242616780286,0.4305242616780286,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,gl_a,22.038447244701786,0.43043089160356757,0.43043089160356757,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,ca,305.0,0.5086278757858723,0.5086278757858723,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,eps,0.056591256949320455,0.0053331859712957164,0.0053331859712957164,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,8,K_bath_value_middle,7.613525523051458,-5.367278029307253e-07,5.367278029307253e-07,sloppy,raw,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,9,P_gap_eff,0.00030606297806397374,0.0018943558561002817,0.0018943558561002817,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,9,gamma_t_eff,5.747163489489452e-05,-0.0018919303129202028,0.0018919303129202028,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,9,gamma_s_eff,0.0003288734594611913,-0.9999922749550109,0.9999922749550109,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
BARIUM_100nA.db,BARIUM,100,effective,9,volume_ratio_wa_wo,2.8883801018047386,6.785562085849685e-05,6.785562085849685e-05,sloppy,effective,limited identifiability/sloppiness under Vm-only observation; not biological degeneracy
