file_id,region,condition,candidate_id,buffering_phenotype,phenotype_window_scope,phenotype_specificity_score,dominant_signed_flux_mode,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,phenotype_claim_scope
VH_6_MFA,VH,MFA,VH_6_MFA__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.233815287211905e-134,1.5641131128520624e-134,0.4992990851406789,0.49973948731359097,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_03,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,3.640245780556521e-18,2.7166235893502956e-17,0.49958604605455564,0.500383855115013,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676538794375e-305,1.2291030067353884e-303,0.4961792097062488,0.5038174562159549,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676538794375e-305,1.2291030067353884e-303,0.4961792097062488,0.5038174562159549,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.1576151212871335e-14,1.1200660153871654e-13,0.4957333464741274,0.46444849279887407,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676539340548e-305,1.3248137799021306e-303,0.49324090728092945,0.5067523161521674,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_08,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,0.0075376783914904944,0.011032061685024972,0.49073347226924974,0.5090000420240784,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,3.2996148946156875e-28,4.922072843197977e-28,0.4907329794158954,0.5090005274692407,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_10,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.579707513650575e-22,4.180436283911161e-18,0.4964944385830649,0.5035022133722785,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_11,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.475540574557199,0.4627265935122937,0.49614979511158935,0.5030405475996499,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_12,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859654223002966e-305,1.3022787132196903e-307,0.4611258811610213,0.5388492746358788,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_13,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4746383798241099,0.4589819377078043,0.4957880992931476,0.5033359397424425,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA,VH,MFA,VH_6_MFA__cand_14,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.428364751190267e-16,9.062053516232752e-18,0.49668650130706543,0.5026561739974705,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__cand_01,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.831900293827727e-07,0.3505857764760705,0.4995933607760526,0.5003755815254006,provisional_accepted_ensemble_tag_pending_step06_validation
VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.831900293827727e-07,0.3505857764760705,0.4995933607760526,0.5003755815254006,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_01,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676240586697e-305,2.2094875817826386e-307,0.3176116412586113,0.6823778859656863,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_02,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676240586697e-305,2.2094875817826386e-307,0.3176116412586113,0.6823778859656863,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_03,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.14263538791899777,0.2674603396763485,0.40750498107401273,0.5838719505160938,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_04,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,STRICTLY_LOCAL,0.010555869629564554,0.03845355547468806,0.4065606948252336,0.5848792871674792,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_05,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,1.766513876872938e-154,9.088713921364336e-155,0.30609111396246186,0.670003273331283,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_06,low_recruitment_local_storage,M_tot,0.6666666666666666,STRICTLY_LOCAL,0.010241834654430558,0.03740088131241499,0.3934961711372094,0.5981357767294099,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_07,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.552037934546319e-15,1.4203842799758423e-17,0.4867270317711287,0.5115363091335998,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_08,low_recruitment_local_storage,M_tot,0.6666666666666666,STRICTLY_LOCAL,0.04530944027779904,0.33994765054632775,0.3927588273242097,0.5989907031612814,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676543756571e-305,6.257155139112599e-302,0.4804628222056968,0.42544258774717547,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_10,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.21131099532842734,3.646959523510687e-06,0.08948147492806559,0.8602552712775178,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_11,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859668639913324e-305,1.027978380713377e-308,0.11805438530398935,0.8259867615494455,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_12,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676543727754e-305,2.5376224216644e-303,0.11805438530398935,0.8259867615494455,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__cand_13,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,MIXED_LOCAL,9.859674433035755e-305,2.0315753519757662e-307,0.45133287191310933,0.3625576158338791,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_01,mixed_local_spatial_buffering,M_tot,1.0,MIXED_LOCAL,0.4860303650920043,0.2654571024209685,0.5000998300778629,0.021973703252312474,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.701337594746213e-111,3.482367472326136e-105,0.5001017191181699,0.4998146718765146,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_03,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4921508440637358,0.013184584865808624,0.3468760769970451,0.3646486862728524,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_04,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.061696080115185126,3.2823066324318095e-05,0.2575385627077223,0.741428691845687,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_05,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.2604027714324186,0.4206098091969022,0.49982126302548485,0.49839502729344715,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_06,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.2604027714324186,0.4206098091969022,0.49982126302548485,0.49839502729344715,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_07,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.489375777930176,6.690910405616656e-06,0.16025413866637647,0.8383203223321867,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_08,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4885185504395653,3.933674831894349e-06,0.06482441860747595,0.9215251595759449,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.770815949248296e-05,0.009703185632805018,0.5001171989413916,0.4998145834575258,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_10,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,MIXED_LOCAL,0.028336385303484885,0.004228246807884848,0.46123495140765497,0.2670995729170759,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_11,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,MIXED_LOCAL,0.028336385303484885,0.004228246807884848,0.46123495140765497,0.2670995729170759,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_12,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,MIXED_LOCAL,0.028336385303484885,0.004228246807884848,0.46123495140765497,0.2670995729170759,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_13,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,MIXED_LOCAL,0.07728638473216527,0.0328233807314462,0.46725115405482187,0.21043525717405978,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_14,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.7415060777756887e-07,0.0006515310936345579,0.5005592910542705,0.49941228040089686,provisional_accepted_ensemble_tag_pending_step06_validation
VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__cand_15,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.31813867237856813,0.3028554985897956,0.5011882378087579,0.4988114468159877,provisional_accepted_ensemble_tag_pending_step06_validation
