file_id,region,condition,candidate_id,accepted,n_sweeps_simulated,I_Kir_integral_mean,I_kgap_integral_mean,I_leak_integral_mean,I_Kir_peak_abs_mean,I_kgap_peak_abs_mean,gap_to_kir_integral_ratio_mean,gap_fraction_mean,kir_fraction_mean,leak_fraction_mean,K_o_peak_mean,K_o_final_mean,K_o_recovery_error_mean,proxy_pearson_r_mean,proxy_spearman_r_mean,proxy_validity_failed_fraction,proxy_validity_strong_fraction,K_bath_middle_min,K_bath_middle_max,K_bath_middle_n_unique,K_bath_override_modes,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,g_kir,gki,gl_a,zth,zs,eps,k_bath_gain,switching_function,log10_P_gap_eff,log10_gamma_t_eff,log10_gamma_s_eff,log10_volume_ratio_wa_wo,log10_gap_to_kir_integral_ratio_mean,dominant_mechanism,buffering_phenotype,phenotype_window_scope,phenotype_specificity_score,dominant_signed_flux_mode,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,phenotype_claim_scope,proxy_validity_status,mechanism_cluster,mechanism_cluster_count,candidate_count_for_clustering,independent_cell_count,cluster_evidence_status,cluster_evidence_reason,bootstrap_mean_coassignment_stability,cluster_claim_scope
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_051,True,6,159.43212800646833,1.9794205317122788,165.3178238595859,17.905824838081973,0.13291835484367562,0.016151267210521857,0.007767749048212376,0.4849458274950999,0.5072864234566877,8.038748621387809,6.95340031083433,2.153181596603598,-0.9716557987201752,-0.9323928461301264,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.4873847062242473e-08,3.0753396318954304e-08,5.3000408689774044e-08,0.0550943319579486,270.5143650346637,270.5143650346637,1.2320259744474502,90.5387895135356,0.0028328260925176,9.255828304943784e-05,1.0,sigmoid,-7.827576688383404,-7.512106914973765,-7.275720781511865,-1.258893078571174,-1.7917933977324538,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.43606043663218547,0.0,0.0025368961705911513,0.568884885068015,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_052,True,6,6882.593783491699,6882.1027859126125,0.9012425387064097,357.00562046979417,357.0519566840633,0.9999702896692124,0.49995003496142115,0.4999649012746235,8.50637639553703e-05,8.554462195431874,4.780146605894294,3.2681840692975563e-06,-0.6911289964864472,0.03470937403638607,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,4.90893376867844e-05,1.0611386279244848e-05,0.002098969704655,0.1178704584795659,45.18052098149291,45.18052098149291,0.007672664919485,9.650301175400271e-11,0.1265522384903891,0.0044414210818416,1.0,sigmoid,-4.309012827360616,-4.9742278758443375,-2.677993829733994,-0.9285950271942608,-1.2903224397048028e-05,Mixed,recruited_surface_gap_assisted_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.923856793712786,0.4989770051595952,0.4992554853886153,0.5004604830893438,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_053,True,6,237.18447751120843,58.09551486665605,275.7896001551859,28.33375401154123,3.928610100835286,0.3088889117104838,0.12064791833968985,0.40529519956060867,0.47405688209970137,7.955569042773045,6.959388840051033,2.158758993506783,-0.8919225776515064,-0.765340733888375,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,4.466047172919705e-07,1.6853856545294232e-08,4.670625929072946e-08,0.1799291146620292,310.73058928402884,310.73058928402884,1.9872943396618497,131.33596410229674,0.004400099543016,8.602917052013782e-05,1.0,sigmoid,-6.350076693976062,-7.77330070697656,-7.330624914010629,-0.7448985569768232,-0.5101976814343308,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.3593983901159316,0.0,0.04749625500588212,0.5115672512305643,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_054,True,6,4902.788191298193,4903.940104133303,1.435692250083193,253.71412811581547,253.7883791651617,1.0003122392296862,0.49998563792338957,0.4998296120742478,0.00018475000236261888,8.557934935909858,4.7816114917396355,1.5435699231384586e-05,-0.5612158424920657,0.6970783225408573,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,3.874535978003865e-05,2.1943623307396243e-05,0.0010238781949308,0.2092227543237877,24.0000003196507,24.0000003196507,0.0100000001365758,0.1999999864322187,0.0749999984051342,0.0119999998794762,1.0,sigmoid,-4.411780301998772,-4.65869166060419,-2.9897517058756784,-0.6793910849105419,0.000135582608483163,Mixed,recruited_surface_gap_assisted_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.910995522796337,0.49925471223166595,0.49985662569175204,0.49958342691773083,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_055,True,6,6616.8216644674685,6617.800413797559,1.1252681155117183,342.3786501729829,342.43685985012024,1.0001932487001692,0.49999450337313234,0.4998979128217936,0.00010758380507406136,8.572439575990133,4.7842631892800025,8.025899757235777e-06,-0.4493664572004173,0.7553191489361702,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,5.166047565423107e-05,1.4629078776224076e-05,0.001535817452612,0.2472632549713073,32.999999769912606,32.999999769912606,0.0079999993595035,0.2400000010830468,0.050000003341598,0.0150000001242899,1.0,sigmoid,-4.286841599458543,-4.834783021448116,-2.8136604015145856,-0.6068404180054093,8.391873578630683e-05,Mixed,recruited_surface_gap_assisted_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.8606428356629362,0.4992166374887301,0.49978125221914177,0.4998889388636252,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_056,True,6,59771.29987680527,60315.88924341544,546.6430367060459,3126.7132543601924,3154.5943221475886,1.0113159707564197,0.49999164580299826,0.49442686007541287,0.005581494121588987,8.6359165763644,4.797121249268135,0.00045990787789795817,0.934416637124072,-0.44896700585877275,0.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,0.0005285580433136,5.4770237277513053e-08,7.853524831702895e-06,0.2274004777571218,234.0293519425494,234.0293519425494,3.263725176160494,128.31546986193587,0.0015410878257706,0.0020406454798396,1.0,sigmoid,-3.2769073139257854,-7.26145537760159,-5.10493537874833,-0.6432086272161656,0.00488686569669849,Mixed,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.45155409467113494,0.49884627486579075,0.49953635744616426,0.4852324886790136,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_057,True,6,5.408708603765071,6.72037477008949,6.484150576810279,0.42643529085244936,0.4653317115418319,1.76462170695347,0.35904195929053007,0.2713338589722955,0.36962418173717443,7.403234970495824,6.825452445543115,2.005939994703987,0.5150650513813818,0.5575855689176689,0.3333333333333333,0.6666666666666666,6.4,10.5,6,historical_current_kbath_scaled_by_gain,5.9078902720612464e-08,3.5398302483569986e-05,6.697544368255835e-06,0.1864084103281081,112.9127244679854,112.9127244679854,0.038382865037063,123.97241317365554,0.1800745142080181,5.682841394758624e-05,1.0,sigmoid,-7.2285675794875175,-4.451017563954293,-5.174084400702231,-0.7295344971500124,0.24665161726412774,Mixed,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,1.934728850480234e-10,4.096575600692964e-14,0.09335898145740533,0.7543739959998792,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_058,True,6,5101.754245141584,5103.4599423428635,1.7665967579072224,263.96666090176126,264.0580583783341,1.0004203657575583,0.4999970346147167,0.4997869902392742,0.00021597514600911688,8.593974562307464,4.788666417499785,1.891569427314721e-06,-0.6084053587428916,0.7552806043786617,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,4.26686547130434e-05,2.0771138552195668e-05,0.0037715408344272,0.2098361165009879,21.623893945390776,21.623893945390776,0.0112539381287674,1e-10,0.1004417569660328,0.0188528009199002,1.0,sigmoid,-4.369891049662648,-4.682539697331834,-2.423481185821456,-0.6781197599596318,0.0001825241681207751,Mixed,recruited_surface_gap_assisted_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.9317641627263868,0.4993208388466585,0.5000897655817303,0.4992828088198698,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_059,True,6,7390.977404951477,7392.259836234945,1.66799804834666,382.54926559037375,382.63551763908407,1.0002282351302465,0.4999870898025198,0.4998730205267083,0.00013988967077192894,8.52195026629426,4.775666972061217,1.5964586522680218e-05,-0.5223211757404916,0.6408418131359852,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,6.457559950192217e-05,1.828634966201114e-05,0.0012798478090465,0.1902025052258216,30.000000000000004,30.000000000000004,0.01,0.2,0.05,0.01,1.0,sigmoid,-4.189931553266637,-4.737872980136858,-2.8928416706810176,-0.7207837671116177,9.910994788677436e-05,Mixed,recruited_surface_gap_assisted_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.8948591199096692,0.499360573794257,0.49978131208767557,0.49982531649074485,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_060,True,6,299.9925627313343,824.0565633607754,526.377146082321,216.54543033078207,255.0058846913472,3.310469675858761,0.4993005542500922,0.18036676806632598,0.3203326776835818,8.647510504097347,4.96424099851175,0.16451571555726666,0.9996630795307727,1.0,0.0,1.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,0.0020599578930159,0.0001500180875981,4.344604915675701e-07,0.0691487559170327,150.2529669814818,150.2529669814818,2.476436321431495,80.022343497024,40.08704168462266,0.0014467053264901,1.0,sigmoid,-2.6861416568239247,-3.8238563751411894,-6.362049710755773,-1.1602156290503765,0.519889614066747,Mixed,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,0.8333333333333334,MIXED_LOCAL,0.08303439176110221,0.021119401415675188,0.47931893842081624,0.1608945764779396,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_061,True,6,154.96999024813525,167.89109229327673,14.839503200681655,10.136820641115277,10.798390674108347,1.104800151075632,0.4971927728201589,0.45161919382933635,0.051188033350504675,8.613522356084607,4.8151434159853235,0.02353912523432718,0.45642662050346045,1.0,0.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,3.1272978192923627e-06,0.0001430151334131,2.331695753552706e-07,0.0869053428474707,0.5546686743490862,0.5546686743490862,0.0629997081811037,81.37398134864998,0.0135663274404483,0.0018302418036613,1.0,sigmoid,-5.504830757990723,-3.8446180044226566,-6.632328118224063,-1.0609535227705993,0.043283724958073824,Mixed,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.2989049801062991,0.007376528844354077,0.4814828260887329,0.41069164114002255,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_062,True,6,23.696431517886438,3.0246858375056287,29.167461156075145,1.680485012709202,0.20665417248222973,0.1355982836251428,0.05599033377380064,0.42083591297009587,0.5231737532561035,6.283870636905291,6.156752803657202,1.3124505150043313,-0.9983650656172834,-1.0,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,3.57538604039399e-08,1.459066821891249e-06,3.4618459927224015e-08,1.7969549859175673,11.04794675379464,11.04794675379464,0.1299708277954853,122.35947559643142,0.00466243325273,2.2194594579872995e-05,1.0,sigmoid,-7.446677059831693,-5.83592481796666,-7.460692256506425,0.2545371980814478,-0.8677458076433431,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.3610120359545683,2.533401636020583e-08,0.03936931857777493,0.4783530397964273,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_063,True,6,158.4207273388598,172.32982113100093,58.59313565382424,9.044107985705939,9.121198738769474,2.76008058948208,0.4512106821978212,0.3604732117782885,0.18831610602389035,8.654978529421166,4.831032140314787,0.031008896711801775,0.2938580408138332,0.6668015726179464,0.16666666666666666,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,9.273294427649284e-07,2.0240477794783324e-08,2.195956970176395e-07,0.1389913562112902,46.96745308959112,46.96745308959112,0.7154930918517304,140.03786388685234,0.0381007009144336,0.0010900479505082,1.0,sigmoid,-6.0327659511225145,-7.693779239797223,-6.658376174148193,-0.8570122074183144,0.44092176288275353,Mixed,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,0.004793691155340734,6.070797085156001e-06,0.22532560316673936,0.4147209341994671,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_064,True,6,4.907023318454886,3.270145173757076,1.9288468897525715,5.928092016813406,0.16952513471902628,0.8754250715986616,0.33227789981251216,0.4509429428120386,0.21677915737544926,8.654998488308754,4.800003552688674,2.2375905572857846e-09,-0.9948373937461725,-0.8040439088436312,1.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.7133243196633937e-08,2.417562365819813e-08,0.0867504525942436,2.212214588452894,77.98176433908675,77.98176433908675,0.02388470134719,23.18642854815696,0.0033984340253023,0.0050941938551974,1.0,sigmoid,-7.76616042050887,-7.616622313612265,-1.0617282507310968,0.3448272519549084,-0.057781019636280816,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4803103643745253,0.11643670267853724,0.041917757327765946,0.8343634344976062,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_065,True,6,5.461663249366684,4.343771554122543,0.2894412840002644,0.33248169460195304,0.2849234611089169,0.8078734327093717,0.4327826345201527,0.5375797166959955,0.02963764878385178,5.537440075879324,5.503680550910829,0.7036890557300971,0.99778845820274,1.0,0.0,1.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,6.98581155789652e-08,1.0456768648011589e-08,2.510164281018376e-05,0.3215678680194903,298.09137311667945,298.09137311667945,0.0010831916543845,136.38678381753888,0.0010107942500977,1.0621038032773723e-05,1.0,sigmoid,-7.155783133623865,-7.980602500473363,-4.600297854612574,-0.4927273537015827,-0.09265667360844042,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4655618662439107,0.0030603190858135777,0.03883087020510872,0.9582119121416294,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_066,True,6,240175.02628127253,240325.60747753817,151.6666876777144,13302.779540281908,13310.512648588292,1.0007465698541589,0.4999988996291587,0.499625960410181,0.0003751399606601664,8.579825339369366,5.069775393594309,0.2799395553022051,0.8424166742680375,-0.008132901634289239,0.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,0.0069749601902638,3.927087625984605e-08,1.617080981559994e-07,0.0831430821866163,433.7334626278583,433.7334626278583,0.4770455188647649,89.586067443959,0.0090442671044047,0.0005780239877578,1.0,sigmoid,-2.156458266792443,-7.405929408111549,-6.791268230579688,-1.0801738798559257,0.0003241101976134357,Mixed,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.32067199540843655,0.48326492405350563,0.5003525255007021,0.498897587417057,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_067,True,6,6.329839447697744,1.9185235779211955,0.40470849406556614,5.04407203587951,0.10244454322263467,0.321322721356085,0.22583562313460656,0.7140151846808171,0.06014919218457628,8.654982502678868,4.878749141104733,0.07873978778906772,0.9335968802610534,1.0,0.0,1.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.0358613960181361e-08,2.82510878939018e-07,1.0481656893468433e-07,0.553343658118429,6.7396909422702285,6.7396909422702285,0.0048052139889114,58.490658761584456,1.3166507988693186,0.0008787756611925,1.0,sigmoid,-7.984698351706155,-6.548964823695111,-6.9795700605952815,-0.2570050631458235,-0.49305856355313,Kir,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,3.580405062242081e-34,4.3497105173833757e-38,0.1076605589119481,0.7849608349331776,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_068,True,6,13.018175559178436,9.523046221829903,1.9477633890226123,5.731858020493582,0.5038388697874999,0.8411060930196953,0.3951025256831935,0.5042013061889623,0.10069616812784427,8.654880034893916,4.825058702526188,0.024994544399913405,0.6618687725978822,0.9992098365710763,0.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,5.1006403393723817e-08,4.738902806235858e-07,4.151997179020116e-07,0.6018701436201926,9.953188424196492,9.953188424196492,0.0235196709904401,39.43455075698352,0.9200885272467564,0.0011396044942657,1.0,sigmoid,-7.2923752987257835,-6.3243221984853015,-6.381742950230989,-0.22049719975977872,-0.07514922095949163,Mixed,low_recruitment_local_storage,M_tot,0.5,STRICTLY_LOCAL,1.7520149109202456e-16,2.202964334583103e-19,0.21795106215744375,0.5673770467131815,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_069,True,6,9.680652461825055,5.631556703493641,1.1555700276505323,5.9077672952275035,0.2986949792160637,0.6462705424994352,0.347673855611234,0.5630874328324801,0.08923871155628581,8.65494381719252,4.830571044140586,0.03054124677473702,0.7599239964181335,0.9999229108849831,0.0,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,3.025860974733105e-08,4.194126521195597e-07,1.6336694453620073e-07,0.515856034932504,4.199478272688201,4.199478272688201,0.0138799086770907,46.07564253687431,1.3627684901180928,0.0010939426067394,1.0,sigmoid,-7.519151029813588,-6.37735847262406,-6.7868358135183815,-0.2874714843380578,-0.18958563909744805,Mixed,kir_dominant_local_buffering,M_tot,0.6666666666666666,STRICTLY_LOCAL,5.392939434276507e-28,2.5033613396449014e-31,0.20204182559532688,0.5987297479198592,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_070,True,6,34.78147131126642,3.2976534742369203,38.51528781756481,3.777142445455796,0.19325823112456478,0.12801895102781816,0.05608901992261738,0.4461321245680625,0.4977788555093201,8.631569644558322,6.007104309073998,1.207032405485615,-0.14082898793322032,-0.03029602220166509,0.5,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.9598156304168027e-08,1.0080204367903492e-08,3.747613075325586e-05,0.319692026843354,291.67926940405107,291.67926940405107,0.3988718433137068,88.20382799011456,0.0029330699965141,0.0002601362911101,1.0,sigmoid,-7.707784782959248,-7.996530662835629,-4.426245254477261,-0.4952681949485635,-0.8927257356833986,Mixed,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4356785263515284,0.0,0.008250758312573414,0.6758405845105867,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_071,True,6,14.417121831763888,6.9224838364129395,16.536560816497374,1.1551402625024785,0.41396907575725034,0.7042766233374677,0.20632706959655187,0.36648071113698294,0.42719221926646517,8.606523093717964,6.2141557925779844,1.4140449908493646,-0.06756194660767467,0.05197733580018501,0.5,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,4.213756630352829e-08,1.6422765013726328e-07,6.393820112226864e-07,0.0669949655423061,320.56641092468544,320.56641092468544,0.1657445282916464,111.24632715092244,0.0208408042089215,0.0002230899330002,1.0,sigmoid,-7.375330551107369,-6.784553721205046,-6.194239586607687,-1.173957831916273,-0.15225672666379822,Mixed,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.08958905531941184,2.054679529848938e-09,0.02592285848811086,0.7799993468679611,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_072,True,6,272.0661564480526,30.161075863623832,280.08292176045336,37.740780497426044,1.8360338500737285,0.14212040026981754,0.0656802257602192,0.46427706605863817,0.47004270818114263,8.568252547058522,6.401961747956818,1.5965546516136495,-0.48356889668794173,-0.288640918902251,0.8333333333333334,0.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.876770088507407e-07,7.100800465004495e-08,3.483645040427637e-06,0.4010478411257931,249.34838072843897,249.34838072843897,2.7412482959585454,53.71591080345754,0.803324386016215,0.0001930269531947,1.0,sigmoid,-6.726588926850294,-7.148692691007786,-5.457966103043559,-0.39680381716127644,-0.8473435780281344,Mixed,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,1.7140971752340423e-19,0.0,0.017430718798665784,0.5200585518108173,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_unreliable,M1,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,mechanism_flux_decomposition_available_proxy_unreliable_pending_assumption_sensitivity
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_073,True,6,194.56544039822998,214.60906299733355,30.21265407071137,13.007938092030315,13.408998916946103,1.1844158733708134,0.48966146959515156,0.42673450574032273,0.08360402466452567,8.487115573693371,6.592649912278536,1.7918919332977117,0.9293247874748842,1.0,0.0,1.0,6.4,10.5,6,historical_current_kbath_scaled_by_gain,1.395042105220327e-06,2.421695878228551e-07,1.650817150674715e-05,0.5023384612333864,166.181080928851,166.181080928851,0.2781429486655944,102.98220936180935,0.0064895628327575,0.0001624134092299,1.0,sigmoid,-5.85541268429799,-6.615880397402779,-4.782301027797591,-0.2990035690792244,0.07350421910831101,Mixed,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.33892547494224884,0.22533808276926334,0.39209061241659326,0.44597297020629173,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M2,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_074,True,6,3.553920461637556,18.353942803503447,15.311215681531182,0.21166138466447135,0.9725449214254883,33.0932899758833,0.4931325976436589,0.09550233106874555,0.41136507128759553,7.3434068407543345,6.80807902302849,0.4895153800686061,0.780123223253784,0.9218316373728029,0.16666666666666666,0.8333333333333334,6.4,10.5,6,historical_current_kbath_scaled_by_gain,9.790871167531241e-08,0.0033689133434523,2.140480935752318e-06,0.2514712671319205,225.74337102555788,225.74337102555788,0.2363672829885408,123.7480079297651,0.0813856237000371,0.0001192001719916,1.0,sigmoid,-7.0091786640273925,-2.4725101599730226,-5.6694886358672525,-0.5995116298482976,1.519739944776844,Mixed,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,1.200367548276838e-05,3.2129436598590194e-11,0.15014032392559576,0.6647581052921526,provisional_accepted_ensemble_tag_pending_step06_validation,proxy_not_failed_majority,M3,3,2110,35,candidate_regime_screen,sufficient_candidates_and_cells_for_screen,0.997159567924391,candidate_mechanism_regime_pending_step06_validation
