scope,region,sweep,feature,experimental_contrast,cond_1,cond_2,mean_cond_1,mean_cond_2,ci_low_cond_1,ci_high_cond_1,ci_low_cond_2,ci_high_cond_2,estimate,pvalue,n_cond_1,n_cond_2,n_files,experimental_direction_raw,qvalue_bh,reject_bh_0p05,experimental_direction
region_DH,DH,3,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,8.799486902000519,2.3555016742749157,4.830023511034062,12.768950292966975,1.0555430757640065,3.6554602727858247,-6.443985227725603,0.007254406334231434,6,6,12,decrease,0.01698592702649311,True,decrease
region_DH,DH,4,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,11.3396104745499,3.037311761570779,6.465809461642125,16.213411487457677,1.3635802552479248,4.711043267893634,-8.302298712979121,0.005725724600196931,6,6,12,decrease,0.014464988463655404,True,decrease
region_DH,DH,5,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,13.78898420131602,3.9743356310580134,7.320903181158205,20.257065221473837,1.790724888439367,6.15794637367666,-9.814648570258008,0.009772049310187889,6,6,12,decrease,0.021368169397924058,True,decrease
region_DH,DH,6,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,17.68324740417621,4.908592517234426,10.567275477243808,24.799219331108613,2.1027913306065478,7.714393703862303,-12.774654886941786,0.004241589290447185,6,6,12,decrease,0.011906215552132449,True,decrease
region_DH,DH,1,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.8761984510650341,1.8010081981759611,0.422426418862209,1.3299704832678594,1.366329448022872,2.2356869483290502,0.924809747110927,0.0035945545382473887,6,6,12,increase,0.010731389509778975,True,increase
region_DH,DH,2,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7948966135924049,1.8241307638093904,0.3766061615710437,1.2131870656137662,1.3676261562301781,2.2806353713886027,1.0292341502169855,0.001657320736495442,6,6,12,increase,0.00652060617637551,True,increase
region_DH,DH,3,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.6965175912264847,1.6908443926826628,0.3551923904049272,1.0378427920480422,1.1908970216463999,2.190791763718926,0.9943268014561781,0.0023294853858671183,6,6,12,increase,0.007986807037258691,True,increase
region_DH,DH,4,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.6288989314251457,1.6670639117548927,0.3418700717979095,0.915927791052382,1.0781873996361624,2.255940423873623,1.0381649803297468,0.004390462047275586,6,6,12,increase,0.012006170691910971,True,increase
region_DH,DH,5,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.5966849740981471,1.5418860710009856,0.3423213073320916,0.8510486408642026,1.0117711515501653,2.072000990451806,0.9452010969028385,0.0041479987148423225,6,6,12,increase,0.011711996371319498,True,increase
region_DH,DH,6,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.5177297194449118,1.4880249260852711,0.28826319587396354,0.74719624301586,0.9271525322075204,2.048897319963022,0.9702952066403594,0.005041605202776313,6,6,12,increase,0.013161523010963924,True,increase
region_DH,DH,1,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,8.682491666666666,6.269816666666666,6.692540425797014,10.672442907536318,3.397502331704931,9.142131001628401,-2.4126749999999992,0.11002978437622747,6,6,12,decrease,0.1544277675455824,False,no_clear_change
region_DH,DH,2,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,13.585933333333331,9.917683333333335,10.576073447352876,16.595793219313787,6.016791860676191,13.818574805990478,-3.668249999999997,0.08655361093363391,6,6,12,decrease,0.12822757175353172,False,no_clear_change
region_DH,DH,3,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,18.12285,13.342799999999999,13.995253937787908,22.25044606221209,8.218936206211318,18.46666379378868,-4.780050000000001,0.09272339221326932,6,6,12,decrease,0.1348703886738463,False,no_clear_change
region_DH,DH,4,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,22.022000000000002,17.060333333333332,17.330522550135743,26.71347744986426,11.145624022908528,22.975042643758137,-4.96166666666667,0.12359516546384995,6,6,12,decrease,0.16853886199615903,False,no_clear_change
region_DH,DH,5,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,26.228866666666665,20.506283333333332,21.106314175464256,31.351419157869074,13.762821217896018,27.249745448770646,-5.722583333333333,0.11519814876215413,6,6,12,decrease,0.15981246071050284,False,no_clear_change
region_DH,DH,6,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,29.695633333333333,23.75538333333333,24.387216474265045,35.00405019240162,16.513586817261768,30.997179849404894,-5.9402500000000025,0.12260503782095657,6,6,12,decrease,0.1676650089859235,False,no_clear_change
region_DH,DH,1,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.6993050000000025,0.09227533333333326,-0.1508675582154092,1.5494775582154143,-0.1449259624106194,0.3294766290772859,-0.6070296666666692,0.12942935038688183,6,6,12,decrease,0.17500306531184023,False,no_clear_change
region_DH,DH,2,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.9304126666666713,0.08533133333333372,-0.10302464627288266,1.9638499796062252,-0.05455919092554663,0.22522185759221408,-0.8450813333333376,0.0897276745774737,6,6,12,decrease,0.13130879206459564,False,no_clear_change
region_DH,DH,3,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.557369333333335,0.24463400000000135,-0.23854320604237433,1.3532818727090445,-0.22260046588012344,0.7118684658801262,-0.3127353333333337,0.40885880933277025,6,6,12,decrease,0.48457340365365364,False,no_clear_change
region_DH,DH,4,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,1.1041966666666643,0.288344000000001,-0.2536836343713553,2.462076967704684,-0.24341297647716537,0.8201009764771674,-0.8158526666666632,0.1967581167781068,6,6,12,decrease,0.255253773117544,False,no_clear_change
region_DH,DH,5,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,1.097137999999995,0.38508666666666497,-0.1400070990672153,2.334283099067205,-0.2673693771340328,1.0375427104673627,-0.71205133333333,0.2289161496788941,6,6,12,decrease,0.29354086807972424,False,no_clear_change
region_DH,DH,6,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,1.3105053333333327,0.5217506666666694,-0.2835849873294114,2.904595653996077,-0.3405251853963194,1.384026518729658,-0.7887546666666634,0.29695420076469087,6,6,12,decrease,0.36831528777015926,False,no_clear_change
region_VH,VH,1,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,5.674447209052764,3.396745018380165,4.7606020398567805,6.588292378248748,2.382204111441563,4.411285925318767,-2.277702190672599,0.001456234812920716,4,7,11,decrease,0.005923667035609692,True,decrease
region_VH,VH,2,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,8.474969216612518,5.32211933784492,5.372367843040079,11.577570590184957,3.7532813510043317,6.890957324685508,-3.152849878767598,0.03781317987373041,4,7,11,decrease,0.06282893934380389,False,no_clear_change
region_VH,VH,3,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,11.78249134249333,7.017824785700708,8.734414369036678,14.830568315949982,4.672891653267758,9.362757918133658,-4.764666556792622,0.007879714057193218,4,7,11,decrease,0.018010774987870213,True,decrease
region_VH,VH,4,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,12.637449473132792,8.323769795628436,10.377095729691412,14.897803216574172,5.474757208225583,11.17278238303129,-4.313679677504355,0.011746566285660835,4,7,11,decrease,0.024566750290761587,True,decrease
region_VH,VH,5,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,15.516926871911565,9.541875797004662,11.311654720349186,19.722199023473944,6.307212500548051,12.776539093461274,-5.975051074906903,0.01267013951703126,4,7,11,decrease,0.025990029778525665,True,decrease
region_VH,VH,6,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,15.467092309977994,10.409069113360951,11.552500203911405,19.381684416044582,6.686841040072497,14.131297186649405,-5.058023196617043,0.029827342468017614,4,7,11,decrease,0.05342210591286737,False,no_clear_change
region_VH,VH,1,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.3236131347341278,0.7105480578375776,0.15643394675937392,0.4907923227088816,0.5359264742756008,0.8851696413995543,0.3869349231034498,0.001812532790513388,4,7,11,increase,0.006805359329079671,True,increase
region_VH,VH,2,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.36352359399384326,0.6857864013220407,0.26856269461271665,0.4584844933749699,0.5121196614807206,0.8594531411633608,0.32226280732819745,0.0032136766994806647,4,7,11,increase,0.01001665464773194,True,increase
region_VH,VH,3,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.3707432936786752,0.7022794994336203,0.3003522177519016,0.44113436960544883,0.5148721690913151,0.8896868297759256,0.33153620575494513,0.004320962837977693,4,7,11,increase,0.012006170691910971,True,increase
region_VH,VH,4,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.3971263790597188,0.7134745746571107,0.3236079568162059,0.4706448013032317,0.5234624794699777,0.9034866698442438,0.3163481955973919,0.005864315989903824,4,7,11,increase,0.014657192337305546,True,increase
region_VH,VH,5,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.38597609126772525,0.7261948925860844,0.2841172669233317,0.4878349156121188,0.5210189825639028,0.931370802608266,0.34021880131835913,0.005898674886691253,4,7,11,increase,0.014657192337305546,True,increase
region_VH,VH,6,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.39667028578252683,0.7393068989610876,0.3199004581217115,0.4734401134433422,0.5184113220776312,0.960202475844544,0.34263661317856076,0.008376533974993784,4,7,11,increase,0.018876696281676136,True,increase
region_VH,VH,1,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,6.606179999999998,6.452204114285718,5.208860632575905,8.003499367424093,5.248251026755897,7.656157201815539,-0.15397588571428056,0.8208833451051333,4,7,11,decrease,0.8603144228176068,False,no_clear_change
region_VH,VH,2,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,10.006417999999995,10.1483248,7.750106140257408,12.262729859742581,7.797960245172682,12.498689354827317,0.14190680000000455,0.9079984551097291,4,7,11,increase,0.9233882594336228,False,no_clear_change
region_VH,VH,3,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,13.231436999999998,13.427260799999999,11.22688026803284,15.235993731967156,10.230936071405269,16.62358552859473,0.1958238000000012,0.8958326575934535,4,7,11,increase,0.9175172999127643,False,no_clear_change
region_VH,VH,4,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,16.388076000000005,16.285800800000004,13.876369829498714,18.899782170501297,12.734434843869238,19.83716675613077,-0.10227520000000112,0.9520559159086645,4,7,11,decrease,0.9580436889646938,False,no_clear_change
region_VH,VH,5,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,18.852363000000004,19.084641485714286,17.09737706365829,20.60734893634172,14.943498634478832,23.22578433694974,0.2322784857142821,0.8997557075840918,4,7,11,increase,0.9188994460433278,False,no_clear_change
region_VH,VH,6,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,21.739736,21.91495017142857,19.359572943868272,24.11989905613173,17.247326981108724,26.582573361748413,0.17521417142856777,0.9340544091405295,4,7,11,increase,0.943886560815693,False,no_clear_change
region_VH,VH,1,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.05016200436097177,-0.00043391311565830045,-0.2365592146903485,0.33688322341229204,-0.032137411215617806,0.0312695849843012,-0.05059591747663007,0.6156340855884598,4,7,11,decrease,0.6840378728760664,False,no_clear_change
region_VH,VH,2,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,-0.03311983364683459,-0.006970924939888943,-0.059047971281149615,-0.007191696012519559,-0.03587784393024588,0.021935994050467998,0.026148908706945646,0.10177391475713912,4,7,11,increase,0.14582531069679636,False,no_clear_change
region_VH,VH,3,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,-0.05077736055469831,-0.01199486631687914,-0.13917671867179243,0.037621997562395815,-0.06236898598601388,0.0383792533522556,0.03878249423781917,0.30317911337832143,4,7,11,increase,0.37410276200923986,False,no_clear_change
region_VH,VH,4,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,-0.042502105406570075,0.002421025356154511,-0.08823990715538405,0.003235696342243889,-0.05156262059879886,0.05640467131110788,0.044923130762724583,0.12235837106858592,4,7,11,increase,0.1676650089859235,False,no_clear_change
region_VH,VH,5,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,-0.03214790616097176,0.003454893373440064,-0.07889577534780111,0.014599963025857587,-0.049627844281650936,0.056537631028531064,0.035602799534411825,0.20729717655144933,4,7,11,increase,0.2674802278083217,False,no_clear_change
region_VH,VH,6,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,-0.04131012897810487,0.001449229536533977,-0.08469879431709516,0.0020785363608854246,-0.0492518004938134,0.05215025956688136,0.04275935851463885,0.11895990176503747,4,7,11,increase,0.16429851076185684,False,no_clear_change
region_VH,VH,1,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.035737573992283486,0.06497855634272957,0.02575756649796835,0.04571758148659862,-0.04113456487383137,0.1710916775592905,0.029240982350446088,0.525294740607722,2,7,11,increase,0.5974916480846127,False,no_clear_change
region_VH,VH,2,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.03982429368205262,0.0350873432785437,0.03398967117289158,0.04565891619121366,0.006185978884633271,0.06398870767245413,-0.0047369504035089174,0.6939502274334943,4,6,11,decrease,0.7577540538744312,False,no_clear_change
region_VH,VH,3,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.047600681287151225,0.03333729994263684,0.03138568762755248,0.06381567494674997,0.014572487535010354,0.052102112350263324,-0.014263381344514388,0.14813112113173238,4,6,11,decrease,0.195337742151735,False,no_clear_change
region_VH,VH,4,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.0622816868775902,0.037537757827654804,0.02711722432632742,0.09744614942885298,0.014868064673871816,0.06020745098143779,-0.024743929049935394,0.12707680882670178,4,6,11,decrease,0.1727956607275265,False,no_clear_change
region_VH,VH,5,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.06969774122304208,0.037166906317100484,0.04676084963271937,0.09263463281336479,0.013829331828429308,0.06050448080577166,-0.032530834905941594,0.022983803010056883,4,6,11,decrease,0.04309463064385666,True,decrease
region_VH,VH,6,return_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.0671644320234627,0.0416539112935927,0.02940090952847913,0.10492795451844628,0.012224219856533533,0.07108360273065187,-0.02551052072987,0.16367487293735697,4,6,11,decrease,0.21465557106538619,False,no_clear_change
region_VH,VH,1,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,4.471856539666274,2.702901498600333,3.534350215398221,5.409362863934327,2.0068999499081315,3.398903047292534,-1.7689550410659414,0.002695683575590214,4,7,11,decrease,0.008862521344406182,True,decrease
region_VH,VH,2,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,7.4252109042804095,4.442364142451629,6.264422273792927,8.585999534767893,3.1870559009915973,5.6976723839116605,-2.982846761828781,0.0010609515052332858,4,7,11,decrease,0.004715340023259048,True,decrease
region_VH,VH,3,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,11.148132459379944,6.4695491411854755,9.46747083714796,12.828794081611928,4.800291767790922,8.138806514580029,-4.678583318194469,0.0004313890914930651,4,7,11,decrease,0.0027245626831140955,True,decrease
region_VH,VH,4,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,14.382081710214745,8.49945865420733,12.121053361351732,16.643110059077756,6.21924893824448,10.779668370170182,-5.882623056007414,0.0007305972577096933,4,7,11,decrease,0.0036529862885484664,True,decrease
region_VH,VH,5,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,18.947550107280357,10.846796258352047,14.975182298280664,22.91991791628005,7.839124202486827,13.854468314217266,-8.10075384892831,0.0017482345189167759,4,7,11,decrease,0.0067546035155587195,True,decrease
region_VH,VH,6,rise_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,22.695113495096862,13.29216954019682,16.842084998278075,28.54814199191565,9.360248622498917,17.22409045789472,-9.402943954900042,0.005923948569660992,4,7,11,decrease,0.014657192337305546,True,decrease
