condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
MFA,ALL,2,return_slope_mV_per_s,13,10,0.23076923076923073,0.027430112580467476,0.022269044887104267,0.04894540780257466,0.026676362915470396,-0.017745499486101324,0.08895995217578026,region_pooled,0.7738095238095237
MFA,ALL,2,rise_slope_mV_per_s,13,13,0.0,4.545109057902795,3.64655456274099,6.4902705420507365,2.8437159793097466,-0.6190194062236305,10.755844511015358,region_pooled,1.0
MFA,ALL,2,rise_tau_s,13,13,0.0,0.6753474990415356,0.6044675825242685,0.9229502601092854,0.3184826775850169,0.1267435661467431,1.4006742764868108,region_pooled,1.0
MFA,ALL,2,stim_end_depolarization_mV,13,13,0.0,10.253900000000002,8.926399999999994,15.548699999999997,6.622300000000003,-1.0070500000000102,25.48215,region_pooled,0.5
MFA,ALL,2,undershoot_magnitude_mV,13,13,0.0,0.6789440000000013,0.21598400000000595,0.9410559999999961,0.7250719999999902,-0.8716239999999793,2.0286639999999814,region_pooled,1.0
MFA,ALL,3,decay_slope_mV_per_s,13,13,0.0,6.751873617587802,5.061385726135165,10.176894524857753,5.115508798722588,-2.611877471948717,17.850157722941635,region_pooled,1.0
MFA,ALL,3,decay_tau_s,13,13,0.0,0.6550804242274424,0.47124274497681995,0.8887780196721309,0.41753527469531093,-0.15506016706614645,1.5150809317150973,region_pooled,1.0
MFA,ALL,3,peak_depolarization_mV,13,13,0.0,13.918832000000002,12.063049599999978,20.728311999999995,8.665262400000017,-0.934844000000048,33.72620560000002,region_pooled,0.5
MFA,ALL,3,plateau_slope_mV_per_s,13,13,0.0,-0.015579871726242835,-0.041164573333204835,0.03894721060201899,0.08011178393522383,-0.1613322492360406,0.15911488650485475,region_pooled,1.0
MFA,ALL,3,return_slope_mV_per_s,13,10,0.23076923076923073,0.031879228355857034,0.029000069891914664,0.050192952938827085,0.02119288304691242,-0.0027892546784539715,0.08198227750919572,region_pooled,0.7738095238095237
MFA,ALL,3,rise_slope_mV_per_s,13,13,0.0,6.222547218959196,5.357144333553951,9.071165279177421,3.7140209456234707,-0.21388708488125552,14.642196697612627,region_pooled,1.0
MFA,ALL,3,rise_tau_s,13,13,0.0,0.6449039462829731,0.5427603590519432,0.8202996693548386,0.27753931030289536,0.12645139359760016,1.2366086348091816,region_pooled,1.0
MFA,ALL,3,stim_end_depolarization_mV,13,13,0.0,13.781799999999997,11.779799999999994,20.617700000000006,8.837900000000012,-1.4770500000000233,33.87455000000003,region_pooled,0.5
MFA,ALL,3,undershoot_magnitude_mV,13,13,0.0,0.528160000000014,0.37174800000000374,1.0286007999999995,0.6568527999999958,-0.61353119999999,2.0138799999999932,region_pooled,1.0
MFA,ALL,4,decay_slope_mV_per_s,13,13,0.0,8.003887383424033,6.137008658493638,11.98755350830995,5.850544849816313,-2.638808616230831,20.763370783034418,region_pooled,1.0
MFA,ALL,4,decay_tau_s,13,13,0.0,0.6706397654161265,0.5168068705501625,0.901378296199205,0.38457142564904245,-0.06005026792340118,1.4782354346727686,region_pooled,1.0
MFA,ALL,4,peak_depolarization_mV,13,13,0.0,17.123636000000005,14.787337599999994,24.139652000000005,9.352314400000012,0.7588659999999763,38.16812360000002,region_pooled,0.5
MFA,ALL,4,plateau_slope_mV_per_s,13,13,0.0,-0.008382497291488204,-0.01918937511790997,0.06308754432066978,0.08227691943857975,-0.1426047542757796,0.18650292347853942,region_pooled,1.0
MFA,ALL,4,return_slope_mV_per_s,13,11,0.15384615384615385,0.038629335728900996,0.03302032209815396,0.07804780922370391,0.04502748712554995,-0.03452090859017097,0.14558903991202884,region_pooled,0.7738095238095237
MFA,ALL,4,rise_slope_mV_per_s,13,13,0.0,8.42319898321523,7.040955744622101,11.379422791804112,4.338467047182011,0.5332551738490849,17.887123362577128,region_pooled,1.0
MFA,ALL,4,rise_tau_s,13,13,0.0,0.5912676643623378,0.4861208611825205,0.7713278130841132,0.28520695190159273,0.05831043333013142,1.1991382409365023,region_pooled,1.0
MFA,ALL,4,stim_end_depolarization_mV,13,13,0.0,17.086799999999997,14.703399999999995,24.0723,9.368900000000004,0.6500499999999896,38.12565000000001,region_pooled,0.5
