condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
ALL,ALL,5,rise_tau_s,37,37,0.0,0.6855065885057456,0.3591662854845197,1.5846279899244315,1.2254617044399119,-1.4790262711753481,3.4228205465842994,global_pooled,0.9666666666666667
ALL,ALL,5,stim_end_depolarization_mV,37,37,0.0,19.561799999999998,15.206899999999997,22.55250000000001,7.345600000000012,4.18849999999998,33.57090000000002,global_pooled,0.48333333333333334
ALL,ALL,5,undershoot_magnitude_mV,37,37,0.0,0.8785079999999965,0.0017439999999950828,2.111532000000018,2.109788000000023,-3.1629380000000396,5.276214000000053,global_pooled,0.9666666666666667
ALL,ALL,6,decay_slope_mV_per_s,37,37,0.0,10.932170268650083,5.14578292849982,14.93256701680114,9.78678408830132,-9.534393203952161,29.61274314925312,global_pooled,0.9666666666666667
ALL,ALL,6,decay_tau_s,37,37,0.0,0.6319385518434188,0.3822792695139938,0.89598606779861,0.5137067982846162,-0.38828092791293045,1.6665462652255343,global_pooled,0.9666666666666667
ALL,ALL,6,peak_depolarization_mV,37,37,0.0,22.542744,18.19704799999998,25.777022000000002,7.579974000000021,6.827086999999949,37.146983000000034,global_pooled,0.48333333333333334
ALL,ALL,6,plateau_slope_mV_per_s,37,37,0.0,0.010948216292992226,-0.0291345110927944,0.09324802819579908,0.12238253928859348,-0.21270832002568463,0.2768218371286893,global_pooled,0.9666666666666667
ALL,ALL,6,return_slope_mV_per_s,37,24,0.3513513513513513,0.06332495467727586,0.032549898071162556,0.0777887530734102,0.04523885500224764,-0.035308384432208906,0.14564703557678166,global_pooled,0.6533068783068783
ALL,ALL,6,rise_slope_mV_per_s,37,37,0.0,12.536234635913516,4.599957489348146,20.904026917564686,16.30406942821654,-19.856146652976665,45.3601310598895,global_pooled,0.9666666666666667
ALL,ALL,6,rise_tau_s,37,37,0.0,0.6129092229024131,0.3462481819542127,1.4780253395696903,1.1317771576154776,-1.3514175544690037,3.1756910759929067,global_pooled,0.9666666666666667
ALL,ALL,6,stim_end_depolarization_mV,37,37,0.0,22.1558,17.437800000000003,25.711049999999993,8.27324999999999,5.0279250000000175,38.12092499999998,global_pooled,0.48333333333333334
ALL,ALL,6,undershoot_magnitude_mV,37,37,0.0,1.0158800000000028,0.0,1.9682519999999926,1.9682519999999926,-2.952377999999989,4.920629999999981,global_pooled,0.9666666666666667
