file_id,file,region,condition,sweep,group_label,cell_label,step_source,stim_onset_s,stim_offset_s,baseline_mV,baseline_window_start_s,baseline_window_end_s,peak_t_s,peak_mV,peak_depolarization_mV,stim_end_level_mV,stim_end_depolarization_mV,stim_end_window_start_s,stim_end_window_end_s,stim_end_window_center_s,plateau_reached,plateau_level_mV,plateau_slope_mV_per_s,plateau_window_start_s,plateau_window_end_s,plateau_window_center_s,rise_t20_s,rise_t63_s,rise_t80_s,rise_y20_mV,rise_y63_mV,rise_y80_mV,rise_slope_mV_per_s,rise_tau_s,undershoot_min_t_s,undershoot_min_mV,undershoot_signed_mV,has_undershoot,undershoot_magnitude_mV,post_min_above_baseline_mV,decay_start_level_mV,decay_t80_s,decay_t63_s,decay_t20_s,decay_y80_mV,decay_y63_mV,decay_y20_mV,decay_slope_mV_per_s,decay_tau_s,final_t_s,final_mV,final_window_start_s,final_window_end_s,return_slope_mV_per_s,n_artifact_points_total,contract_region,contract_condition
DH_2_CONTROL,DH_2_CONTROL.atf,DH,CONTROL,5,DH_control,DH_2_CONTROL,IP_curr,21.108,41.099,-58.255,16.108,20.107,39.738,-37.472664,20.782336,-37.5366,20.718400000000003,40.099,41.099,40.599,True,-37.537228000000006,0.01082544955989649,38.099,41.099,39.599,21.159891470442943,21.579211634129692,22.217160693641617,-54.0985328,-45.120563648,-41.6291312,11.79397009427262,0.47121163412969125,53.799,-59.59655200000001,-1.3415520000000072,True,1.3415520000000072,0.0,-37.5366,41.1517728408963,41.72283208018504,42.66188426966293,-41.9485904,-51.47848966400001,-55.18456160000001,8.7648970452534,0.6238320801850463,69.749,-59.1522,69.499,69.999,0.02785905956112911,0,DH,CONTROL
DH_2_CONTROL,DH_2_CONTROL.atf,DH,CONTROL,6,DH_control,DH_2_CONTROL,IP_curr,21.108,41.099,-58.6273,16.108,20.107,41.023,-35.245847999999995,23.381452000000003,-35.2783,23.348999999999997,40.099,41.099,40.599,False,,0.008893083597939706,,,,21.155623021692637,21.534456750087138,22.079615596330274,-53.9510096,-43.850222335999995,-39.922138399999994,15.182883050225499,0.42645675008713724,63.044,-59.522588000000006,-0.8952880000000079,True,0.8952880000000079,0.0,-35.2783,41.153219624713955,41.83427140803383,42.83895227686703,-40.127157600000004,-50.600690016,-54.67373040000001,8.629228829032053,0.7352714080338316,69.749,-59.3658,69.499,69.999,0.023383743475019533,0,DH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,1,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-55.0537,16.076,20.075,28.013,-49.471916,5.581783999999999,-49.7498,5.303899999999999,40.079,41.079,40.579,True,-49.748044,-0.02889533074407036,38.079,41.079,39.579,21.169204543468766,21.578477179407177,22.043943529411766,-53.9373432,-51.526012512,-50.5882728,3.828651122013932,0.5024771794071761,47.44,-55.819691999999996,-0.7659919999999971,True,0.7659919999999971,0.0,-49.7498,41.13967985180963,41.4622292,41.89228329135181,-50.9637784,-53.585971744,-54.6057136,4.839115806081691,0.3832292000000024,69.749,-55.0049,69.499,69.999,0.036523017616208575,0,VH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,2,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-54.8767,16.076,20.075,26.4,-46.144036,8.732664,-46.5302,8.346499999999999,40.079,41.079,40.579,True,-46.52722800000001,-0.027563073349078752,38.079,41.079,39.579,21.165915431645878,21.52568652023121,21.926607377049184,-53.1301672,-49.357656352,-47.8905688,6.887937267722819,0.4496865202312108,47.393,-55.852536,-0.975836000000001,True,0.975836000000001,0.0,-46.5302,41.135565313390316,41.45691164222569,41.984379286132246,-48.3946672,-52.421916352000004,-53.9880688,6.589667205797281,0.3779116422256905,69.749,-54.8981,69.499,69.999,0.04269261048488108,0,VH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,3,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-54.6234,16.076,20.075,26.932,-42.848148,11.775251999999995,-43.4875,11.1359,40.079,41.079,40.579,True,-43.48461999999999,-0.03743698761039075,38.079,41.079,39.579,21.160423763589037,21.4763633592233,21.820050562347188,-52.2683496,-47.181440736,-45.2031984,10.71083105371285,0.4003633592232987,46.78,-56.093500000000006,-1.4701000000000093,True,1.4701000000000093,0.0,-43.4875,41.13353310221427,41.467633303411134,41.85560239445495,-46.0087,-51.454492,-53.572300000000006,10.474894973762371,0.3886333034111331,69.749,-54.8737,69.499,69.999,0.053106360747094204,1,VH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,4,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-54.6143,16.076,20.075,27.116,-39.636351999999995,14.977948000000005,-40.3473,14.267000000000003,40.079,41.079,40.579,True,-40.34923599999999,-0.040051729389781195,38.079,41.079,39.579,21.156519826779025,21.44352510554839,21.759822840119167,-51.6187104,-45.148236864,-42.6319416,14.895945488893602,0.36752510554838835,46.663,-56.480716,-1.866416000000001,True,1.866416000000001,0.0,-40.3473,41.13218118543607,41.45716060377358,41.94918165137614,-43.5739832,-50.543618912,-53.254032800000004,11.848279166966837,0.37816060377357985,69.749,-54.9408,69.499,69.999,0.06670345664038803,0,VH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,5,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-54.6539,16.076,20.075,26.815,-36.680056,17.973844,-37.5885,17.065399999999997,40.079,41.079,40.579,True,-37.587036000000005,-0.06145449133478075,38.079,41.079,39.579,21.151394695368058,21.410726923766816,21.693255105973027,-51.0591312,-43.294430592,-40.2748248,19.90237003651862,0.3347269237668158,47.646,-56.748672000000006,-2.094772000000006,True,2.094772000000006,0.0,-37.5885,41.12910316182811,41.52872247629196,41.989373970037455,-41.4205344,-49.697728704000006,-52.91663760000001,13.363353830323717,0.44972247629196005,69.749,-55.2185,69.499,69.999,0.06922915441342839,2,VH,CONTROL
1_VH_1_CONTROL,1_VH_1_CONTROL.atf,VH,CONTROL,6,VH_control,1_VH_1_CONTROL,IP_curr,21.076,41.079,-54.7791,16.076,20.075,26.487,-34.161376,20.617724000000003,-34.8877,19.891399999999997,40.079,41.079,40.579,True,-34.88683999999999,-0.03740466411351719,38.079,41.079,39.579,21.14824428209765,21.381085723701858,21.633888492352515,-50.6555552,-41.748698432,-38.284920799999995,25.472628189076783,0.3050857237018576,48.561,-56.587275999999996,-1.808175999999996,True,1.808175999999996,0.0,-34.8877,41.12593499186796,41.47782141003344,41.99435698005698,-39.2276152,-48.601832032,-52.247360799999996,14.992418175812157,0.39882141003344174,69.749,-55.011,69.499,69.999,0.07439475174627115,0,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,1,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-53.1036,16.081,20.08,29.184,-46.93590799999999,6.1676920000000095,-47.2534,5.850200000000001,40.092,41.092,40.592,True,-47.24730400000001,-0.03413018157083305,38.092,41.092,39.592,21.173566863033873,21.55699067625899,22.01231327586207,-51.8700616,-49.20561865599999,-48.16944639999999,4.412078720577508,0.4759906762589914,46.185,-53.954712,-0.8511120000000005,True,0.8511120000000005,0.0,-47.2534,41.13904887848645,41.436936629095676,41.79685015243902,-48.5936624,-51.488629184000004,-52.6144496,6.112464902720611,0.34493662909567746,69.749,-53.1311,69.499,69.999,0.034952130368358404,6,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,2,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-52.7802,16.081,20.08,27.968,-43.25293200000001,9.527267999999992,-43.7286,9.0516,40.092,41.092,40.592,True,-43.737556000000005,-0.02816410315992935,38.092,41.092,39.592,21.165258120362736,21.50050763566265,21.861189378531073,-50.8747464,-46.758966624,-45.1583856,8.21397333846626,0.4195076356626508,45.952,-54.15832,-1.3781200000000027,True,1.3781200000000027,0.0,-43.7286,41.137326273611905,41.432632192513374,41.78779590163934,-45.814544,-50.32018304,-52.072376000000006,9.620483002376309,0.3406321925133753,69.749,-53.2349,69.499,69.999,0.038804050930789605,0,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,3,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-53.0029,16.081,20.08,27.41,-39.905280000000005,13.097619999999992,-40.4633,12.5396,40.092,41.092,40.592,True,-40.463139999999996,-0.050735965158404554,38.092,41.092,39.592,21.16094873288669,21.4719126174008,21.824337931034485,-50.383376,-44.725204160000004,-42.524804,11.846095809128952,0.39091261740080085,46.531,-54.606075999999995,-1.6031759999999977,True,1.6031759999999977,0.0,-40.4633,41.13390989827856,41.432689840942565,41.80461310580205,-43.29185519999999,-49.40153443199999,-51.7775208,12.651893572020578,0.3406898409425665,69.749,-53.2318,69.499,69.999,0.05919011112068201,0,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,4,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-52.9053,16.081,20.08,28.064,-36.802991999999996,16.102308,-37.2284,15.676899999999996,40.092,41.092,40.592,True,-37.22802399999999,-0.04357272906543897,38.092,41.092,39.592,21.158408228643218,21.439219290167866,21.75909966386555,-49.6848384,-42.728641343999996,-40.023453599999996,16.08377318784991,0.3582192901678667,49.406,-54.91308800000001,-2.007788000000012,True,2.007788000000012,0.0,-37.2284,41.13248269454123,41.44879008680851,41.86037006200177,-40.7653376,-48.405122816,-51.37615040000001,14.577547673370283,0.356790086808509,69.749,-53.1067,69.499,69.999,0.08879653935014564,0,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,5,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-52.6245,16.081,20.08,25.992,-33.570804,19.053695999999995,-34.0271,18.5974,40.092,41.092,40.592,True,-34.035268,-0.050024849401076744,38.092,41.092,39.592,21.153173018980336,21.406808746602717,21.68845362035225,-48.8137608,-40.582564128,-37.3815432,21.357429301004878,0.32580874660271775,47.271,-54.86353199999999,-2.2390319999999946,True,2.2390319999999946,0.0,-34.0271,41.12753678851175,41.4296404527178,41.847800836820085,-38.1943864,-47.195725024,-50.6962456,17.35732781521269,0.33764045271779963,69.749,-52.948,69.499,69.999,0.08521807990034666,0,VH,CONTROL
1_VH_2_CONTROL,1_VH_2_CONTROL.atf,VH,CONTROL,6,VH_control,1_VH_2_CONTROL,IP_curr,21.081,41.092,-52.3987,16.081,20.08,26.504,-30.48058,21.91812,-31.369,21.0297,40.092,41.092,40.592,True,-31.368648000000004,-0.0773643867411736,38.092,41.092,39.592,21.149198442436266,21.385797616580312,21.654580341113107,-48.015076,-38.54644816,-34.864204,26.021652208816292,0.3047976165803128,47.849,-55.024035999999995,-2.6253359999999972,True,2.6253359999999972,0.0,-31.369,41.12696060533842,41.437994095152604,41.87796078629032,-36.1000072,-46.318982752,-50.2930288,18.898825805887427,0.34599409515260504,69.749,-53.1219,69.499,69.999,0.0868555251141552,5,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,1,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-57.5745,16.117,20.116,25.751,-50.20751200000001,7.366987999999992,-50.6287,6.945799999999998,40.075,41.075,40.575,True,-50.627688,-0.056189390489202413,38.075,41.075,39.575,21.141855345440927,21.511081394495406,21.982593852459015,-56.1011024,-52.918563584000005,-51.68090960000001,5.257512012477498,0.39408139449540514,49.77,-57.27477199999999,0.2997280000000089,False,0.0,0.2997280000000089,-50.6287,41.108798396198395,41.244498005040604,41.79979445378151,-51.9579144,-54.82901750399999,-55.945557599999994,5.770862447388648,0.16949800504060164,69.749,-57.0068,69.499,69.999,,0,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,2,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-57.0129,16.117,20.116,38.349,-44.980340000000005,12.032559999999997,-45.0684,11.944500000000005,40.075,41.075,40.575,True,-45.07579599999999,-0.019858031639020748,38.075,41.075,39.575,21.144567602222537,21.55801842012873,22.217689100655154,-54.606388,-49.408322080000005,-47.386852000000005,6.7276035477294345,0.44101842012872794,45.544,-57.92212000000001,-0.9092200000000048,True,0.9092200000000048,0.0,-45.0684,41.11435682760465,41.3723580168216,41.84091286970424,-47.639144,-53.191951040000006,-55.351376,10.614779250494346,0.29735801682159746,69.749,-56.8878,69.499,69.999,0.04273166701094849,0,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,3,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-56.4362,16.117,20.116,27.487,-41.585584,14.850616000000002,-42.0288,14.407400000000003,40.075,41.075,40.575,True,-42.026004,0.00958155850426045,38.075,41.075,39.575,21.13732838824577,21.449943253561255,21.86975854545455,-53.466076799999996,-47.050610688,-44.5557072,12.165487060167719,0.332943253561254,46.263,-57.128172000000006,-0.6919720000000069,True,0.6919720000000069,0.0,-42.0288,41.11521285517874,41.4040049238452,41.75972177985948,-45.048674399999996,-51.571603104000005,-54.10829760000001,14.056629556352052,0.3290049238451971,69.749,-56.2256,69.499,69.999,0.038430213744358614,0,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,4,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-55.954,16.117,20.116,31.264,-37.30967999999999,18.644320000000008,-38.5284,17.425600000000003,40.075,41.075,40.575,True,-38.527955999999996,-0.07833821796287847,38.075,41.075,39.575,21.13839065332707,21.455985721589588,21.95225923344948,-52.225136,-44.17078976,-41.038543999999995,13.744961131583967,0.3389857215895873,48.252,-57.021116,-1.0671159999999986,True,1.0671159999999986,0.0,-38.5284,41.11834023235031,41.46531567328103,41.98717669902913,-42.2269432,-50.215796512,-53.3225728,12.770676675685339,0.39031567328103023,69.749,-55.7678,69.499,69.999,0.05830190259105915,0,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,5,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-55.6519,16.117,20.116,28.487,-35.31909199999998,20.332808000000014,-35.4828,20.1691,40.075,41.075,40.575,True,-35.480951999999995,-0.02075651790242726,38.075,41.075,39.575,21.13619357814653,21.400440419807833,21.77685387234043,-51.5853384,-42.80156534399999,-39.38565359999998,19.04236131154352,0.28344041980783174,48.301,-58.234987999999994,-2.5830879999999965,True,2.5830879999999965,0.0,-35.4828,41.12061566993123,41.399538619611796,41.870229139847865,-40.0332376,-49.862182815999994,-53.68455039999999,18.21113593585535,0.3245386196117934,69.749,-56.6528,69.499,69.999,0.07376855650876518,0,VH,CONTROL
2_VH_1_CONTROL,2_VH_1_CONTROL.atf,VH,CONTROL,6,VH_control,2_VH_1_CONTROL,IP_curr,21.117,41.075,-56.0669,16.117,20.116,29.404,-32.27795199999999,23.788948000000005,-32.8857,23.181199999999997,40.075,41.075,40.575,True,-32.883432,-0.039353342744069576,38.075,41.075,39.575,21.134286706504703,21.401139090171608,21.817091452991455,-51.309110399999994,-41.03228486399999,-37.035741599999994,20.904026917564686,0.28413909017160677,52.199,-58.03515199999999,-1.9682519999999926,True,1.9682519999999926,0.0,-32.8857,41.11985354933417,41.455727559130175,42.130374458634094,-37.9155904,-48.780153664,-53.0052616,14.93256701680114,0.38072755913017176,69.749,-56.723,69.499,69.999,0.0747664957264952,1,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,1,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-60.9833,16.097,20.096,27.396,-53.675044,7.308256,-53.9398,7.043500000000002,40.089,41.089,40.589,False,,0.3198629202479931,,,,21.172882391195596,21.63778195363709,22.171918498293515,-59.5216488,-56.364482208,-55.1366952,4.389184303596164,0.5407819536370901,46.701,-60.79138799999999,0.1919120000000092,False,0.0,0.1919120000000092,-53.9398,41.15029033767971,41.48578870480023,41.83827610789981,-55.3101176,-58.270003616,-59.42107039999999,5.9753456800201095,0.39678870480022965,69.749,-59.7961,69.499,69.999,,0,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,2,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-59.2438,16.097,20.096,26.159,-49.51062000000001,9.73317999999999,-50.1892,9.0546,40.089,41.089,40.589,True,-50.187008,-0.05689412643930948,38.089,41.089,39.589,21.156861664494507,21.512933406143347,21.898783093053733,-57.297164,-53.092430240000006,-51.45725600000001,7.871329463203124,0.4159334061433455,46.32,-60.57202799999999,-1.3282279999999886,True,1.3282279999999886,0.0,-50.1892,41.143877266344205,41.527192524414716,42.024406327683614,-52.265765599999995,-56.75114729599999,-58.495462399999994,7.074947407782025,0.4381925244147169,69.749,-59.7504,69.499,69.999,0.035068846301591614,0,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,3,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-59.2926,16.097,20.096,36.225,-46.09034,13.202260000000003,-46.4478,12.8448,40.089,41.089,40.589,False,,-0.12451804795425794,,,,21.15773010094324,21.524629716840533,21.960289672544082,-56.652148,-50.94877168,-48.730791999999994,9.870115914510254,0.4276297168405314,46.277,-60.06517600000002,-0.7725760000000221,True,0.7725760000000221,0.0,-46.4478,41.147782455692976,41.5136451065158,41.96921580135441,-49.171275200000004,-55.05398163200002,-57.34170080000002,9.94654726783832,0.4246451065158041,69.749,-59.1339,69.499,69.999,0.03967603953647007,0,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,4,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-58.8165,16.097,20.096,28.002,-42.988772,15.827728,-43.2343,15.5822,40.089,41.089,40.589,True,-43.231927999999996,-0.008045745208181604,38.089,41.089,39.589,21.15292934575244,21.482331651970348,21.894642763489664,-55.650954399999996,-48.813375904,-46.1543176,12.803647032531504,0.3853316519703469,47.905,-59.182235999999996,-0.3657359999999983,True,0.3657359999999983,0.0,-43.2343,41.148795195335275,41.55223915237575,41.99161326053042,-46.423887199999996,-53.313395551999996,-55.9926488,11.3532943765087,0.4632391523757491,69.749,-58.4106,69.499,69.999,0.03532484892876735,0,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,5,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-58.2825,16.097,20.096,30.073,-40.233396,18.049104,-40.4633,17.819200000000002,40.089,41.089,40.589,True,-40.46167200000001,0.0036442339943976673,38.089,41.089,39.589,21.15338098307816,21.462551910878112,21.85259550949914,-54.6726792,-46.875466272,-43.8432168,15.488039780054402,0.3655519108781107,48.924,-59.991828000000005,-1.7093280000000064,True,1.7093280000000064,0.0,-40.4633,41.15085847577675,41.52100281644935,42.04285109170306,-44.3690056,-52.805329696,-56.08612240000001,13.135889906254612,0.4320028164493479,69.749,-58.9386,69.499,69.999,0.05057517406962807,0,VH,CONTROL
3_VH_1_CONTROL,3_VH_1_CONTROL.atf,VH,CONTROL,6,VH_control,3_VH_1_CONTROL,IP_curr,21.097,41.089,-58.4503,16.097,20.096,32.796,-37.816148000000005,20.634151999999993,-37.9761,20.474199999999996,40.089,41.089,40.589,True,-37.977163999999995,-0.01111812231365934,38.089,41.089,39.589,21.148896997021176,21.448225586221383,21.822403276003275,-54.3234696,-45.409515936000005,-41.9429784,18.382146664929678,0.351225586221382,47.813,-60.005612,-1.5553120000000007,True,1.5553120000000007,0.0,-37.9761,41.14757260405039,41.55013807881389,42.160846258503405,-42.382002400000005,-51.898751584,-55.5997096,13.044558241411261,0.4611380788138888,69.749,-59.2896,69.499,69.999,0.03264095550692922,106,VH,CONTROL
DH_1_MFA,DH_1_MFA.atf,DH,MFA,1,DH_MFA,DH_1,IP_curr,21.089,41.082,-65.3381,16.089,20.088,40.961,-54.656248000000005,10.681851999999992,-54.7089,10.629199999999997,40.082,41.082,40.582,False,,0.028299829540274643,,,,21.302634347215722,22.58004494227769,24.69841529010239,-63.2017296,-58.587169536000005,-56.7926184,1.8873747476042355,1.4910449422776928,69.843,-64.912716,0.425383999999994,False,0.0,0.425383999999994,-54.7089,41.261869876295556,42.44816434067898,44.35033416536662,-56.7496632,-61.157711712,-62.8719528,1.9823086903301845,1.3661643406789779,69.749,-64.8804,69.499,69.999,,4,DH,MFA
DH_1_MFA,DH_1_MFA.atf,DH,MFA,2,DH_MFA,DH_1,IP_curr,21.089,41.082,-65.1764,16.089,20.088,40.967,-48.92858000000001,16.24781999999999,-48.9746,16.2018,40.082,41.082,40.582,False,,0.08120992620669876,,,,21.294742770586616,22.501880858757065,24.758874626865666,-61.926836,-54.90777776000001,-52.17814400000001,2.814180407806826,1.4128808587570667,68.722,-64.74145200000001,0.43494799999999145,False,0.0,0.43494799999999145,-48.9746,41.256463076923076,42.575494022471915,44.79951772639692,-52.1279704,-58.93925046400001,-61.58808160000001,2.670043828255616,1.4934940224719142,69.749,-64.7095,69.499,69.999,,0,DH,MFA
DH_1_MFA,DH_1_MFA.atf,DH,MFA,3,DH_MFA,DH_1,IP_curr,21.089,41.082,-64.7888,16.089,20.088,41.045,-43.60022399999999,21.188576000000005,-43.6707,21.1181,40.082,41.082,40.582,False,,0.062422825782479416,,,,21.26838642833499,22.30552152459017,24.247082786885258,-60.55108479999999,-51.397619967999994,-47.837939199999994,4.268023346356621,1.2165215245901706,69.835,-64.63574399999999,0.15305600000000652,False,0.0,0.15305600000000652,-43.6707,41.24793036260375,42.69506375190169,45.152259104477594,-47.8637088,-56.92060780799999,-60.44273519999999,3.221815382780198,1.6130637519016915,69.749,-64.5996,69.499,69.999,,5,DH,MFA
DH_1_MFA,DH_1_MFA.atf,DH,MFA,4,DH_MFA,DH_1,IP_curr,21.089,41.082,-64.9078,16.089,20.088,41.037,-39.473028,25.434771999999995,-39.5294,25.378399999999992,40.082,41.082,40.582,False,,0.06308754432066978,,,,21.255133867506082,22.16521908312342,23.87380163934426,-59.8208456,-48.833024096,-44.559982399999996,5.827720249250099,1.0762190831234228,69.741,-64.950684,-0.04288400000000081,True,0.04288400000000081,0.0,-39.5294,41.244432264995524,42.781364065573776,45.46428097251586,-44.6136568,-55.595651488,-59.8664272,3.614530154319874,1.699364065573775,69.749,-64.9292,69.499,69.999,2.685500000001607,0,DH,MFA
DH_1_MFA,DH_1_MFA.atf,DH,MFA,5,DH_MFA,DH_1,IP_curr,21.089,41.082,-65.3687,16.089,20.088,41.025,-35.934200000000004,29.4345,-35.9924,29.3763,40.082,41.082,40.582,False,,0.08800588806973288,,,,21.2423151851374,22.05686283408976,23.684716625716625,-59.48180000000001,-46.766096000000005,-41.8211,7.230875197900184,0.967862834089761,69.835,-65.76966,-0.40095999999999776,True,0.40095999999999776,0.0,-35.9924,41.23606371359223,42.84044111475411,45.692564549180325,-41.947852000000005,-54.811628320000004,-59.81420800000001,4.009054785163593,1.7584411147541061,69.749,-65.7471,69.499,69.999,,0,DH,MFA
DH_1_MFA,DH_1_MFA.atf,DH,MFA,6,DH_MFA,DH_1,IP_curr,21.089,41.082,-66.4398,16.089,20.088,41.016,-32.81445599999999,33.62534400000001,-32.8796,33.5602,40.082,41.082,40.582,False,,0.12375673454440271,,,,21.229519847328245,21.97697904030132,23.518059872611467,-59.7147312,-45.188582591999996,-39.539524799999995,8.815754226323042,0.887979040301321,69.978,-66.028932,0.4108680000000078,False,0.0,0.4108680000000078,-32.8796,41.225507079513,42.854963737704914,45.79714980015987,-39.5094664,-53.829977824,-59.3990656,4.350646018371639,1.772963737704913,69.749,-66.0004,69.499,69.999,,0,DH,MFA
DH_2_MFA,DH_2_MFA.atf,DH,MFA,1,DH_MFA,DH_2,IP_curr,21.072,41.081,-52.8198,16.072,20.071,25.452,-44.389772,8.430028,-45.4193,7.400500000000001,40.081,41.081,40.581,False,,-0.06670097408614345,,,,21.164123545847094,21.547764646327682,21.949972599531616,-51.1337944,-47.492022304,-46.0757776,6.4363719422770105,0.4757646463276828,45.332,-54.845332,-2.0255319999999983,True,2.0255319999999983,0.0,-45.4193,41.14601639743981,41.51053725333333,41.95048271908272,-47.3045064,-51.376552224,-52.9601256,7.0302746651343595,0.42953725333332926,69.749,-53.4119,69.499,69.999,0.05870631117663909,0,DH,MFA
DH_2_MFA,DH_2_MFA.atf,DH,MFA,2,DH_MFA,DH_2,IP_curr,21.072,41.081,-53.2257,16.072,20.071,25.404,-40.16722800000001,13.058471999999995,-41.452,11.773700000000005,40.081,41.081,40.581,True,-41.453004,-0.07586359208445026,38.081,41.081,39.581,21.16302715038034,21.523660491921007,21.92513688888889,-50.614005600000006,-44.972745696000004,-42.778922400000006,10.280780843101777,0.45166049192100743,45.717,-55.825072,-2.5993719999999954,True,2.5993719999999954,0.0,-41.452,41.14763927184466,41.53864699266926,42.02975377616015,-44.3266144,-50.535781504,-52.9504576,9.776330802645639,0.4576469926692539,69.749,-53.7506,69.499,69.999,0.08632123834886819,0,DH,MFA
DH_2_MFA,DH_2_MFA.atf,DH,MFA,3,DH_MFA,DH_2,IP_curr,21.072,41.081,-53.2745,16.072,20.071,25.334,-35.890863999999986,17.383636000000017,-37.3932,15.881300000000003,40.081,41.081,40.581,True,-37.395028,-0.0621412807767155,38.081,41.081,39.581,21.157024714587738,21.487012898811248,21.85544160524161,-49.7977728,-42.288042047999994,-39.36759119999999,14.934034012601105,0.4150128988112485,44.825,-53.64624800000001,-0.37174800000000374,True,0.37174800000000374,0.0,-37.3932,41.13589522085446,41.51021464963909,41.90000166987797,-40.643809600000004,-47.66512633600001,-50.39563840000001,12.76239562231452,0.4292146496390856,69.749,-52.2247,69.499,69.999,0.05703530733429662,0,DH,MFA
DH_2_MFA,DH_2_MFA.atf,DH,MFA,4,DH_MFA,DH_2,IP_curr,21.072,41.081,-52.9236,16.072,20.071,26.159,-32.281132,20.642468,-33.4381,19.485500000000002,40.081,41.081,40.581,True,-33.441412,-0.07882895777712164,38.081,41.081,39.581,21.156155819162173,21.457656924401913,21.80133907455013,-48.7951064,-39.877560224,-36.4096256,19.196841667182575,0.3856569244019141,46.814,-56.144532,-3.2209319999999977,True,3.2209319999999977,0.0,-33.4381,41.14776781763326,41.59413117094355,42.21536131064903,-37.979386399999996,-47.788565024,-51.603245599999994,12.761279727843698,0.5131311709435451,69.749,-53.2928,69.499,69.999,0.1243397427512535,0,DH,MFA
DH_2_MFA,DH_2_MFA.atf,DH,MFA,5,DH_MFA,DH_2,IP_curr,21.072,41.081,-52.8503,16.072,20.071,26.712,-28.768311999999995,24.081988000000003,-29.6509,23.199399999999997,40.081,41.081,40.581,True,-29.651480000000003,-0.05843492039984051,38.081,41.081,39.581,21.1523169536,21.43116628548452,21.76986933721777,-48.033902399999995,-37.630483584,-33.5847096,23.397517657292738,0.3591662854845197,46.709,-55.723016,-2.872716000000004,True,2.872716000000004,0.0,-29.6509,41.144637485875705,41.60211015108658,42.23803826395039,-34.8653232,-46.128477312,-50.5085928,14.306985977772404,0.5211101510865745,69.749,-53.54,69.499,69.999,0.09474895833333345,0,DH,MFA
