file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,hybrid_stage,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,hybrid_parent_trial_number,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction,P_gap_eff_effective_plausible,gamma_t_eff_effective_plausible,gamma_s_eff_effective_plausible,volume_ratio_wa_wo_effective_plausible,effective_plausible,effective_selection_quality_order,effective_selection_quality_score,effective_diverse_selected,effective_selection_strategy,effective_selection_rank,effective_selection_target_k,effective_selection_distance_threshold,effective_selection_min_distance_to_previous
DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_095,all6,hybrid_optuna,generic_seed,trial_8,hybrid,e61866f5553ad5be,1,True,1.6073043322828255,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,6,0,8.390184276144936,3935.332712034737,0.358817016391893,0.6411829836081069,0.5,3935.332712034737,0.6411829836081069,0.5,1884.3801552705888,0.0,0.0,3936.473895018345,True,True,True,optuna_seeded,8.0,"[""scalar""]",[1.6073043322828255],False,,9,True,8.390184276144936,0.358817016391893,True,True,True,True,True,7,0.9439252336448598,True,quality_filtered_effective_maximin,2,3,0.5,6.002983380773915
DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_094,all6,hybrid_optuna,generic_seed,trial_58,hybrid,e61866f5553ad5be,1,True,1.591989512550798,1,1.961450752770843,0.0136525778605204,0.004207477161221,95.88871158928404,49.65141775502271,0.0007626004102879,3.7173503047679577e-06,1.3551823447749776e-07,0.2825118584933976,6,0,8.196190896112206,3780.156544324958,0.3633544261221025,0.6366455738778974,0.5,3780.156544324958,0.6366455738778974,0.5,1033.8673220869462,0.0,0.0,3781.293189898836,True,True,True,optuna_seeded,58.0,"[""scalar""]",[1.591989512550798],False,,7,True,8.196190896112206,0.3633544261221025,True,True,True,True,True,5,0.9626168224299065,True,quality_filtered_effective_maximin,3,3,0.5,5.0959065361740885
DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_pre_07,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_07,hybrid,e61866f5553ad5be,3,True,1.1045318187093409e+23,3,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,3.3024485900425566,825.21102448208,0.5002343326983888,0.4997656673016111,0.5833333333333334,825.21102448208,0.4997656673016111,0.5833333333333334,0.0,0.0,0.0,826.294123482715,True,True,True,scipy_pre,,,,,,2,True,3.3024485900425566,0.5002343326983888,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_069,all6,hybrid_optuna,generic_seed,trial_14,hybrid,e61866f5553ad5be,1,True,0.7552928392674496,1,2.8325101109673185,1.3271042689493891e-05,0.0003470797882863,70.12050914264131,1.4482498539465862,1.1990627027317798e-08,0.0061948055161047,1.980697601550337e-07,0.0724837014915406,6,0,3.095271106814093,787.5218418022934,0.5,0.5,0.0833333333333333,787.5218418022934,0.5,0.0833333333333333,572.0332699260125,0.0,0.0,788.1051751356267,True,True,True,optuna_seeded,14.0,"[""scalar""]",[0.7552928392674496],False,,39,True,3.095271106814093,0.5,True,True,True,True,True,37,0.6603773584905661,True,quality_filtered_effective_maximin,2,3,0.5,6.257649831008565
DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_083,all6,hybrid_optuna,generic_seed,trial_12,hybrid,e61866f5553ad5be,1,True,1.1079819028801705,1,4.526909870021316,0.0002196051554846,1.2497329497935364e-05,112.98365910397084,1.9477162020345955,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,6,0,3.4436742518430647,970.9316828133178,0.5,0.5,0.4166666666666667,970.9316828133178,0.5,0.4166666666666667,1437.4807096552236,0.0,0.0,971.8483494799844,True,True,True,optuna_seeded,12.0,"[""scalar""]",[1.1079819028801703],False,,41,True,3.4436742518430647,0.5,True,True,True,True,True,39,0.6415094339622642,True,quality_filtered_effective_maximin,3,3,0.5,5.347644486768724
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_071,all6,hybrid_optuna,generic_seed,trial_18,hybrid,e61866f5553ad5be,1,True,1.1329562154298944,1,11.047947022411012,2.21945931281307e-05,0.1299708277954853,122.35947559643142,0.0046624332525489,3.57538604039399e-08,1.459066821891249e-06,3.4618459927224015e-08,1.7969551065164342,6,0,9.690425414748626,5153.257689775271,0.4054007520561402,0.5945992479438597,0.0,5153.257689775271,0.5945992479438597,0.0,1683.5306118806045,0.0,0.0,5153.852289023214,True,True,True,optuna_seeded,18.0,"[""scalar""]",[1.1329562154298944],False,,2,True,9.690425414748626,0.4054007520561402,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_077,all6,hybrid_optuna,generic_seed,trial_8,hybrid,e61866f5553ad5be,1,True,1.274872112470038,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,6,0,11.406404319514762,6774.945102544517,0.358817016391893,0.6411829836081069,0.0,6774.945102544517,0.6411829836081069,0.0,1884.3801552705888,0.0,0.0,6775.586285528125,True,True,True,optuna_seeded,8.0,"[""scalar""]",[1.274872112470038],False,,44,True,11.406404319514762,0.358817016391893,True,True,True,True,True,43,0.5800000000000001,True,quality_filtered_effective_maximin,2,3,0.5,6.037645236641505
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_091,all6,hybrid_optuna,generic_seed,trial_28,hybrid,e61866f5553ad5be,1,True,1.4600685317417763,1,219.80601498745088,0.0001145166933149,0.062206592778955,41.32809942040651,0.0019710612680177,5.90062302525272e-07,1.3886531388585973e-06,7.804462321349573e-05,0.1225495683983335,6,0,6.466176876756992,2733.326573518078,0.3991635169669452,0.6008364830330549,0.5,2733.326573518078,0.6008364830330549,0.5,196.21887797185693,0.0,0.0,2734.427410001111,True,True,True,optuna_seeded,28.0,"[""scalar""]",[1.4600685317417765],False,,3,True,6.466176876756992,0.3991635169669452,True,True,True,True,True,3,0.98,True,quality_filtered_effective_maximin,3,3,0.5,3.7531156779009494
DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_009,all6,hybrid_optuna,generic_seed,trial_27,hybrid,e61866f5553ad5be,1,True,0.9844402110434948,1,15.247665730461504,0.0019029911770724,0.0022001789250279,95.79260237665932,0.4193393990762128,4.106585562403023e-05,5.890752019306703e-06,1.3953305003523227e-08,0.0941316984893462,6,0,5.7407085435306975,2025.7531436605304,0.501154708041544,0.4988452919584558,0.1666666666666666,2025.7531436605304,0.4988452919584558,0.1666666666666666,1028.679999530389,0.0,0.0,2026.4186556191555,True,True,True,optuna_seeded,27.0,"[""scalar""]",[0.9844402110434947],False,,1,True,5.747983450966527,0.5011547091449916,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_069,all6,hybrid_optuna,generic_seed,trial_12,hybrid,e61866f5553ad5be,1,True,1.2102583766848731,1,4.526909870021316,0.0002196051554846,1.2497329497935364e-05,112.98365910397084,1.9477162020345955,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,6,0,3.784650780327716,1245.6509704530797,0.5,0.5,0.5,1245.6509704530797,0.5,0.5,1437.4807096552236,0.0,0.0,1246.6509704530797,True,True,True,optuna_seeded,12.0,"[""scalar""]",[1.2102583766848731],False,,19,True,3.784650780327716,0.5,True,True,True,True,True,19,0.8301886792452831,True,quality_filtered_effective_maximin,2,3,0.5,7.566954377568393
DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_pre_06,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_06,hybrid,e61866f5553ad5be,3,True,100211.81743831452,2,21.62389411548485,0.0188528005559133,0.0112539379247973,1.0000002493155111e-10,0.1004417557745063,0.0002273248216595,6.0134753008028975e-05,0.0005418197065445,2.78601962601174,6,0,8.899357592712962,4304.0497231788695,0.5001050619566327,0.4998949380433672,0.5,4304.0497231788695,0.4998949380433672,0.5,1.8814945622646582e-16,0.0,0.0,4305.049618116913,True,True,True,scipy_pre,,,,,,10,True,8.899357592712962,0.5001050619566327,True,True,True,True,True,10,0.9150943396226415,True,quality_filtered_effective_maximin,3,3,0.5,4.896521495555243
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_099,all6,hybrid_optuna,generic_seed,trial_28,hybrid,e61866f5553ad5be,1,True,2.029004782701725,1,0.9141112576499326,0.0001145166933149,7.862859865951236e-05,146.75968586781437,12.349638239610574,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,6,0,7.721973853652833,3925.333019912981,0.3999937647234321,0.6000062352765678,1.0,3925.333019912981,0.6000062352765678,1.0,2410.316585048991,0.0,0.0,3926.933026148258,True,True,True,optuna_seeded,28.0,"[""scalar""]",[2.0290047827017252],False,,1,True,7.72208158024421,0.3999992487855623,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_095,all6,hybrid_optuna,generic_seed,trial_8,hybrid,e61866f5553ad5be,1,True,1.7839893928812542,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,6,0,11.57051536691665,7231.958230491575,0.358817016391893,0.6411829836081069,0.5,7231.958230491575,0.6411829836081069,0.5,1884.3801552705888,0.0,0.0,7233.099413475183,True,True,True,optuna_seeded,8.0,"[""scalar""]",[1.7839893928812542],False,,6,True,11.57051536691665,0.358817016391893,True,True,True,True,True,5,0.9626168224299065,True,quality_filtered_effective_maximin,2,3,0.5,6.002983380773915
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_070,all6,hybrid_optuna,generic_seed,trial_47,hybrid,e61866f5553ad5be,1,True,1.143974557521576,1,77.89742096919566,0.0037867109906285,0.0138530301370988,21.732850155880083,0.0709287603953254,2.076601219081333e-08,0.000420064819689,6.097180110074454e-08,0.2878894130338833,6,0,4.44608241217464,1531.3650439766177,0.3530300209325708,0.6469699790674293,0.25,1531.3650439766177,0.6469699790674293,0.25,71.05091826173674,0.0,0.0,1532.2620139556852,True,True,True,optuna_seeded,47.0,"[""scalar""]",[1.143974557521576],False,,16,True,4.44608241217464,0.3530300209325708,True,True,True,True,True,13,0.8878504672897196,True,quality_filtered_effective_maximin,3,3,0.5,4.897903635272086
DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_046,all6,hybrid_optuna,generic_seed,trial_57,hybrid,e61866f5553ad5be,1,True,0.815105609410904,1,256.2267815238258,0.0432718500649965,0.0021862213077049,79.87395280125561,1.62250852285351,0.003484461087647,1.7387047156128226e-05,3.003965438786385e-07,0.0572840272457404,6,0,4.195910987007627,1430.459866734284,0.5013338898672975,0.4986661101327025,0.0833333333333333,1430.459866734284,0.4986661101327025,0.0833333333333333,714.5795724982759,0.0,0.0,1431.04186617775,True,True,True,optuna_seeded,57.0,"[""scalar""]",[0.815105609410904],False,,2,True,4.195910987007627,0.5013338898672975,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_081,all6,hybrid_optuna,generic_seed,trial_12,hybrid,e61866f5553ad5be,1,True,1.0733953201569293,1,4.526909870021316,0.0002196051554846,1.2497329497935364e-05,112.98365910397084,1.9477162020345955,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,6,0,2.8211157628247263,967.1637411573666,0.5,0.5,0.4166666666666667,967.1637411573666,0.5,0.4166666666666667,1437.4807096552236,0.0,0.0,968.0804078240332,True,True,True,optuna_seeded,12.0,"[""scalar""]",[1.0733953201569293],False,,19,True,2.8211157628247263,0.5,True,True,True,True,True,17,0.8315789473684211,True,quality_filtered_effective_maximin,2,3,0.5,7.446385978509403
DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_073,all6,hybrid_optuna,generic_seed,trial_14,hybrid,e61866f5553ad5be,1,True,0.9827858508772714,1,2.8325101109673185,1.3271042689493891e-05,0.0003470797882863,70.12050914264131,1.4482498539465862,1.1990627027317798e-08,0.0061948055161047,1.980697601550337e-07,0.0724837014915406,6,0,7.190145315790886,3172.4408865902315,0.5,0.5,0.0833333333333333,3172.4408865902315,0.5,0.0833333333333333,572.0332699260125,0.0,0.0,3173.024219923565,True,True,True,optuna_seeded,14.0,"[""scalar""]",[0.9827858508772714],False,,41,True,7.190145315790886,0.5,True,True,True,True,True,37,0.6210526315789473,True,quality_filtered_effective_maximin,3,3,0.5,6.033442931675976
DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_089,all6,hybrid_optuna,generic_seed,trial_69,hybrid,e61866f5553ad5be,1,True,1.5932889306212616,1,0.5832103334447818,7.975270775105041e-05,1.265633677677358e-05,129.70151262056845,1.5066394276642283,1.831772358374243e-08,6.677572302239178e-08,2.3775778615364685e-07,0.3488310266310853,6,0,6.095703691089766,2673.582881650645,0.4120279411059476,0.5879720588940524,0.6666666666666666,2673.582881650645,0.5879720588940524,0.6666666666666666,1893.1125618297888,0.0,0.0,2674.8375203762057,True,True,True,optuna_seeded,69.0,"[""scalar""]",[1.5932889306212616],False,,1,True,5.750019158511894,0.4041954131080984,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_062,all6,hybrid_optuna,generic_seed,trial_54,hybrid,e61866f5553ad5be,1,True,1.251955940704477,1,0.9213891800015078,0.0079196371433568,2.520577752302661e-05,130.71777534517554,0.0046353568510839,0.0006571441459218,7.61951146249959e-08,0.0153433047096068,0.0897279691043337,6,0,7.886615034079608,3552.522349959272,0.3528560056332794,0.6471439943667204,0.1666666666666666,3552.522349959272,0.6471439943667204,0.1666666666666666,1903.4095487964,0.0,0.0,3553.336160620305,True,True,True,optuna_seeded,54.0,"[""scalar""]",[1.2519559407044767],False,,38,True,7.886615034079608,0.3528560056332794,True,True,True,True,True,34,0.6857142857142857,True,quality_filtered_effective_maximin,2,3,0.5,6.650649829455599
DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_095,all6,hybrid_optuna,generic_seed,trial_8,hybrid,e61866f5553ad5be,1,True,1.7414399570963792,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,6,0,7.804625522788907,3501.305224535599,0.358817016391893,0.6411829836081069,0.6666666666666666,3501.305224535599,0.6411829836081069,0.6666666666666666,1884.3801552705888,0.0,0.0,3502.6130741858733,True,True,True,optuna_seeded,8.0,"[""scalar""]",[1.7414399570963792],False,,6,True,7.804625522788907,0.358817016391893,True,True,True,True,True,5,0.9619047619047619,True,quality_filtered_effective_maximin,3,3,0.5,5.67911797312695
DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_070,all6,hybrid_optuna,generic_seed,trial_6,hybrid,e61866f5553ad5be,1,True,0.8850195920570051,1,32.89666777892559,0.0066382428982521,0.0065807277004591,12.22386326679854,0.0610608979287047,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,6,0,6.93457064559709,2861.816690406127,0.5002343326983888,0.4997656673016111,0.0,2861.816690406127,0.4997656673016111,0.0,16.4115314481825,0.0,0.0,2862.3164560734285,True,True,True,optuna_seeded,6.0,"[""scalar""]",[0.8850195920570051],False,,2,True,6.93457064559709,0.5002343326983888,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_087,all6,hybrid_optuna,generic_seed,trial_20,hybrid,e61866f5553ad5be,1,True,1.2355765262530785,1,2.208196636836063,0.0020526406157096,2.192526266200477,147.19696301374404,21.367932213512027,3.6568457747562097e-07,1.0826625051223874e-08,1.7742854208486845e-08,5.943824557438229,6,0,4.234595448676962,1493.6607810200612,0.4996787764511971,0.5003212235488029,0.5,1493.6607810200612,0.5003212235488029,0.5,2432.048097102136,0.0,0.0,1494.66110224361,True,True,True,optuna_seeded,20.0,"[""scalar""]",[1.2355765262530785],False,,53,True,4.234595448676962,0.4996787764511971,True,True,True,True,True,53,0.5094339622641509,True,quality_filtered_effective_maximin,2,3,0.5,6.072256340160646
DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_042,all6,hybrid_optuna,generic_seed,trial_36,hybrid,e61866f5553ad5be,1,True,0.5852484984284766,1,48.88921221888376,0.0046586291495489,1.0638987644557989e-05,116.6762734798047,0.1917863705218525,5.273002621234661e-08,2.4327263184560473e-08,0.0017978703048937,0.9216562901662836,6,0,1.536526969303144,462.360293507485,0.5001141109772537,0.4998858890227463,0.0,462.360293507485,0.4998858890227463,0.0,1528.738114868948,0.0,0.0,462.86017939650776,True,True,True,optuna_seeded,36.0,"[""scalar""]",[0.5852484984284766],False,,5,True,1.536526969303144,0.5001141109772537,True,True,True,True,True,5,0.9622641509433962,True,quality_filtered_effective_maximin,3,3,0.5,5.152053234792529
VH_1_MFA,VH,MFA,VH_1_MFA__hybrid_optuna_286,all6,hybrid_optuna,generic_seed,trial_197,hybrid,1710e98be83bf964,1,True,1.481364102588176,1,24.760680326072244,2.2996861779051523e-05,0.0009517039584512,82.3403261936782,6.305982520475504,6.943058517117419e-06,1.3815802088953085e-08,3.680689176139829e-05,1.455718336558958,6,0,5.402458464176738,1989.124368615541,0.3187724787549762,0.6812275212450238,0.5,1989.124368615541,0.6812275212450238,0.5,765.1427308370334,0.0,0.0,1990.305596136786,True,True,True,optuna_seeded,197.0,"[""scalar""]",[1.4813641025881759],False,,1,True,5.324644203277079,0.3276902138441131,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
VH_1_MFA,VH,MFA,VH_1_MFA__hybrid_optuna_282,all6,hybrid_optuna,generic_seed,trial_108,hybrid,1710e98be83bf964,1,True,1.4456552258423263,1,1.5340169941690651,6.268662217432259e-05,0.0003223813386672,104.93054534433928,16.069120417624195,2.277609708677161e-06,5.2756762324982975e-08,4.2597077450831365e-05,1.813500586562898,6,0,4.59767024565459,1616.608899859831,0.309770898916262,0.6902291010837379,0.5,1616.608899859831,0.6902291010837379,0.5,1234.4696089030376,0.0,0.0,1617.799128960915,True,True,True,optuna_seeded,108.0,"[""scalar""]",[1.4456552258423263],False,,2,True,4.59767024565459,0.309770898916262,True,True,True,True,True,2,0.0,True,quality_filtered_effective_maximin,2,3,0.5,0.7655521258556603
VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_089,all6,hybrid_optuna,generic_seed,trial_94,hybrid,e61866f5553ad5be,1,True,1.2205654698162922,1,121.76538798554547,0.0067690168401468,8.603984084005072,25.45821803202752,0.0224256069619371,0.0032986314524224,0.0023449227003439,0.0004453743366613,0.6065988974813709,6,0,2.8081588852331123,652.1456598624868,0.5187766904744362,0.4812233095255638,0.5833333333333334,652.1456598624868,0.4812233095255638,0.5833333333333334,78.7438829418707,0.0,0.0,653.2102165053458,True,True,True,optuna_seeded,94.0,"[""scalar""]",[1.2205654698162922],False,,1,True,2.8081588852331123,0.5187766904744362,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_092,all6,hybrid_optuna,generic_seed,trial_10,hybrid,e61866f5553ad5be,1,True,1.3019435296488324,1,0.5559979832948205,1.42856761240024e-05,11.156918462586772,146.4209849786993,4.811185305147927,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,6,0,4.217299921413843,1558.402720036197,0.5156842437630479,0.484315756236952,0.5833333333333334,1558.402720036197,0.484315756236952,0.5833333333333334,2410.292223544576,0.0,0.0,1559.470369125767,True,True,True,optuna_seeded,10.0,"[""scalar""]",[1.3019435296488324],False,,4,True,4.217299921413843,0.5156842437630479,True,True,True,True,True,4,0.97,True,quality_filtered_effective_maximin,2,3,0.5,6.42055340958792
VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_070,all6,hybrid_optuna,generic_seed,trial_59,hybrid,e61866f5553ad5be,1,True,0.9710278567064048,1,19.12037258242029,0.0615807538469742,2.5552439437347387,125.8363958162852,0.0048866700368928,2.87864555525892e-06,1.06257018845132e-07,3.709476750868728e-07,1.5293671615555429,6,0,4.167292036622294,1394.2135691872609,0.5104883675503894,0.4895116324496106,0.25,1394.2135691872609,0.4895116324496106,0.25,1769.3745200811338,0.0,0.0,1394.9530808197103,True,True,True,optuna_seeded,59.0,"[""scalar""]",[0.9710278567064048],False,,15,True,4.167292036622294,0.5104883675503894,True,True,True,True,True,15,0.86,True,quality_filtered_effective_maximin,3,3,0.5,5.094393570288059
VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_224,all6,hybrid_optuna,generic_seed,trial_106,hybrid,1710e98be83bf964,1,True,1.1827992667567602,1,9.116568587785832,1.3841727181348475e-05,2.93065865040608e-05,91.89985713957373,0.0551807040488677,5.543389284811165e-08,0.0003380627386805,0.0343935701718021,7.069309720441503,6,0,7.7903868016216835,3423.334802642248,0.3333333333333332,0.6666666666666666,0.0833333333333333,3423.334802642248,0.6666666666666666,0.0833333333333333,952.2114881955343,0.0,0.0,3424.084802642248,True,True,True,optuna_seeded,106.0,"[""scalar""]",[1.1827992667567602],False,,2,True,7.7903868016216835,0.3333333333333332,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_247,all6,hybrid_optuna,generic_seed,trial_69,hybrid,1710e98be83bf964,1,True,1.5451023011679892,1,24.05784338111556,7.975270775105041e-05,0.0004535793456268,28.14991985306285,8.984591085301403,1.4942058091019048e-08,7.131342184668549e-05,7.289842046909734e-06,0.8478705307374524,6,0,5.6072346612343305,2305.4417411936106,0.3497440689005848,0.6502559310994154,0.5833333333333334,2305.4417411936106,0.6502559310994154,0.5833333333333334,104.66455105792008,0.0,0.0,2306.6753304580434,True,True,True,optuna_seeded,69.0,"[""scalar""]",[1.5451023011679892],False,,1,True,5.12257282590481,0.3321493553625046,True,True,True,True,True,2,0.5,True,quality_filtered_effective_maximin,2,3,0.5,3.8891839688274414
VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_260,all6,hybrid_optuna,generic_seed,trial_275,hybrid,1710e98be83bf964,1,True,1.631450701171092,1,434.1213855442765,0.0029689578648499,0.0002722874887223,124.78007060265904,2.487512299313697,2.187165253890565e-05,0.0003084240770829,0.0223765936262635,4.942580610840768,6,0,6.376541321318695,2538.232218104036,0.3061349277910578,0.6938650722089422,0.5833333333333334,2538.232218104036,0.6938650722089422,0.5833333333333334,1731.6679903513727,0.0,0.0,2539.5094165095784,True,True,True,optuna_seeded,275.0,"[""scalar""]",[1.631450701171092],False,,3,True,6.376541321318695,0.3061349277910578,True,True,True,True,True,3,0.0,True,quality_filtered_effective_maximin,3,3,0.5,2.6077504645090817
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_pre_07,all6,legacy_db_verified_median,verified_seed,hybrid_pre_start_07,hybrid,e61866f5553ad5be,3,True,2.332670326246916e+22,3,32.89666784601452,0.0066382429656991,0.0065807275701597,12.223863578540897,0.0610608975447179,0.0010372803440127,2.2174885564303987e-05,8.794145686213767e-05,1.5799874999695134,6,0,3.663454767192995,1056.6735803203264,0.5170921728313226,0.4829078271686773,0.5,1056.6735803203264,0.4829078271686773,0.5,1.1454455082525155e-14,0.0,0.0,1057.656488147495,True,True,True,scipy_pre,,,,,,2,True,3.663454767192995,0.5170921728313226,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_099,all6,hybrid_optuna,generic_seed,trial_10,hybrid,e61866f5553ad5be,1,True,1.2719058201058533,1,0.5559979832948205,1.42856761240024e-05,11.156918462586772,146.4209849786993,4.811185305147927,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,6,0,5.176621149640224,2122.1130182972925,0.5156842437630479,0.484315756236952,0.5,2122.1130182972925,0.484315756236952,0.5,2410.292223544576,0.0,0.0,2123.0973340535293,True,True,True,optuna_seeded,10.0,"[""scalar""]",[1.2719058201058533],False,,4,True,5.176621149640224,0.5156842437630479,True,True,True,True,True,3,0.9789473684210527,True,quality_filtered_effective_maximin,2,3,0.5,6.053056941631162
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_035,all6,hybrid_optuna,generic_seed,trial_37,hybrid,e61866f5553ad5be,1,True,0.5751013768528128,1,68.11559555665126,0.0103568365994736,2.3295993276707465,137.30743198458413,0.0566935119237544,5.818769484986345e-05,5.373264839824644e-05,1.0390458083640002e-07,1.3194056748396272,6,0,1.4250793852779278,414.5922686078381,0.5040697001070721,0.495930299892928,0.0,414.5922686078381,0.495930299892928,0.0,2098.706280111885,0.0,0.0,415.088198907731,True,True,True,optuna_seeded,37.0,"[""scalar""]",[0.5751013768528128],False,,45,True,1.4250793852779278,0.5040697001070721,True,True,True,True,True,38,0.6105263157894737,True,quality_filtered_effective_maximin,3,3,0.5,3.207746512494258
VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_215,all6,hybrid_optuna,generic_seed,trial_25,hybrid,1710e98be83bf964,1,True,1.5955036284764323,1,269.5531676616278,3.878486071388191e-05,0.0563023026132733,126.92487956489236,9.2500591426147,1.2909968963860518e-06,2.534560222202759e-07,0.0001677339900706,0.3392357318580569,6,0,8.081875166104036,3859.440203612023,0.3534894363071253,0.6465105636928746,0.5,3859.440203612023,0.6465105636928746,0.5,1795.9068033347178,0.0,0.0,3860.586714175716,True,True,True,optuna_seeded,25.0,"[""scalar""]",[1.5955036284764323],False,,2,True,8.081875166104036,0.3534894363071253,True,True,True,True,True,1,1.0,True,quality_filtered_effective_maximin,1,3,0.5,
