file_id,region,condition,candidate_id,fit_scope,seed_source,provenance_status,start_label,optimizer_backend,optimization_config_hash,optimizer_status,optimizer_success,optimizer_cost,optimizer_nfev,gki,eps,gl_a,zth,zs,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,n_sweeps_scored,n_failures,mean_trace_rmse_mV,mean_trace_objective_loss,mean_weighted_pass_fraction,mean_feature_loss,mean_binary_penalty,objective_trace,objective_feature,objective_binary,objective_prior,objective_hidden,objective_fail,scalar_objective,optuna_trial_number,optuna_objective_names,optuna_objective_values,pareto_front,accepted_by_trace,accepted_by_feature_contract,eligible_by_contract,ensemble_rank,accepted_all6,holdout_mean_rmse_mV,holdout_mean_pass_fraction
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_02,all6,optuna,generic_seed,trial_2,optuna_scalar,7ba4070bce232982,1,True,1.3696770227569375,1,3.7618714422674273,0.0002920433847181409,0.0074767119751573555,117.77639420895204,0.008674832802525461,3.905441275210794e-06,5.589524205217922e-07,0.00019185373703841887,0.10470069436968715,6,0,9.648670101024676,3032.6899810382606,0.16636020507776675,0.8336397949222333,0.0,3032.6899810382606,0.8336397949222333,0.0,1542.3105924826207,0.0,0.0,3033.523620833183,2,"[""scalar""]",[1.3696770227569375],False,True,False,False,8,False,9.648670101024676,0.16636020507776675
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_04,all6,optuna,generic_seed,trial_4,optuna_scalar,7ba4070bce232982,1,True,1.611008224791219,1,1.1616751757695054,0.0009565499215943821,1.6469601954543077e-05,136.39806031181732,0.016443693426189242,6.724850206557239e-07,3.855073690026178e-08,0.0006160715952774536,0.514960710230099,6,0,13.992147133315173,5511.031913090182,0.16633328261517966,0.8336667173848205,0.0,5511.031913090182,0.8336667173848205,0.0,2076.4060783185105,0.0,0.0,5511.865579807566,4,"[""scalar""]",[1.611008224791219],False,True,False,False,9,False,13.992147133315173,0.16633328261517966
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_16,all6,optuna,generic_seed,trial_11,optuna_scalar,7ba4070bce232982,1,True,1.737888337546499,1,16.775755113607403,0.04268407710065494,0.0003722183790870474,61.55743845534446,3.550684928871095,4.439648242927518e-08,1.543743400929221e-08,0.0002850183875843364,0.2644311088245752,6,0,16.27597683252394,7133.225466758643,0.16633259759371977,0.8336674024062803,0.0,7133.225466758643,0.8336674024062803,0.0,435.5579361780068,0.0,0.0,7134.05913416105,11,"[""scalar""]",[1.737888337546499],False,True,False,False,10,False,16.27597683252394,0.16633259759371977
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_08,all6,optuna,generic_seed,trial_14,optuna_scalar,7ba4070bce232982,1,True,1.70089392694008,1,8.937231628119205,7.734482156646794e-05,5.6921360923338545e-05,50.64227571054419,26.959039527374532,0.0008092609705736079,0.001460103021015951,1.1185744978598895e-08,0.7485397499479053,6,0,6.61004211890728,1615.5454907019287,0.16633063522143562,0.8336693647785646,0.5,1615.5454907019287,0.8336693647785646,0.5,303.4958682409785,0.0,0.0,1616.8791600667073,14,"[""scalar""]",[1.70089392694008],False,True,False,False,11,False,6.61004211890728,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_09,all6,optuna,generic_seed,trial_13,optuna_scalar,7ba4070bce232982,1,True,1.7062738692124984,1,243.918030172607,0.0001870742013766025,4.9367425281490176e-05,34.19027438129125,0.101617074434352,1.3164984536291729e-07,0.0022664909586669274,5.962051091940058e-05,3.6050726496404693,6,0,6.706881079810814,1628.008165508876,0.16633063522143562,0.8336693647785646,0.5,1628.008165508876,0.8336693647785646,0.5,140.61970961930697,0.0,0.0,1629.3418348736545,13,"[""scalar""]",[1.7062738692124984],False,True,False,False,12,False,6.706881079810814,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_10,all6,optuna,generic_seed,trial_17,optuna_scalar,7ba4070bce232982,1,True,1.7130049264111564,1,96.344926626131,8.923807143379776e-05,0.3877154039923476,55.167469907887984,0.9358066596727541,8.64403589520682e-06,0.00820167818679503,4.947512505081393e-07,1.760248812753567,6,0,6.8280401093866585,1673.0327950008366,0.16633063522143562,0.8336693647785646,0.5,1673.0327950008366,0.8336693647785646,0.5,347.4070321277499,0.0,0.0,1674.3664643656152,17,"[""scalar""]",[1.7130049264111564],False,True,False,False,13,False,6.8280401093866585,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_11,all6,optuna,generic_seed,trial_0,optuna_scalar,7ba4070bce232982,1,True,1.7153812273544233,1,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,1.7670169402947916e-06,0.005061576888752304,0.0013303245101522893,1.192617378922354,6,0,6.870813526365462,1700.0888418126935,0.16633063522143562,0.8336693647785646,0.5,1700.0888418126935,0.8336693647785646,0.5,1884.9623677677987,0.0,0.0,1701.4225111774722,0,"[""scalar""]",[1.7153812273544233],False,True,False,False,14,False,6.870813526365462,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_12,all6,optuna,generic_seed,trial_1,optuna_scalar,7ba4070bce232982,1,True,1.7169458964227995,1,2.167640897475782,5.3370327626039544e-05,0.00014309923693515131,45.63633644393066,0.2922905212920093,0.00017718847354806813,1.328944872286916e-08,0.06156997328235192,4.115716865497774,6,0,6.898977569596231,1705.688790465727,0.16633063522143562,0.8336693647785646,0.5,1705.688790465727,0.8336693647785646,0.5,247.96419764334527,0.0,0.0,1707.0224598305056,1,"[""scalar""]",[1.7169458964227995],False,True,False,False,15,False,6.898977569596231,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_13,all6,optuna,generic_seed,trial_18,optuna_scalar,7ba4070bce232982,1,True,1.7221166905626208,1,4.584692361096161,5.572807500029961e-05,1.8068636876779403e-05,88.63394147823627,1.5270547642912053,6.32671490328928e-05,1.63926099183277e-05,4.2857653607320854e-08,4.178554800083274,6,0,6.992051864113017,1741.5421484194287,0.16633063522143562,0.8336693647785646,0.5,1741.5421484194287,0.8336693647785646,0.5,884.4722407777462,0.0,0.0,1742.8758177842074,18,"[""scalar""]",[1.7221166905626208],False,True,False,False,16,False,6.992051864113017,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_17,all6,optuna,generic_seed,trial_5,optuna_scalar,7ba4070bce232982,1,True,1.739757940660975,1,1.7928063051726981,0.07556810141274425,0.7658349297088648,140.92484123462836,16.023850290194936,9.44351568796269e-05,7.417652034871823e-07,4.369946783595573e-05,0.9056632724016693,6,0,7.309594365883394,1869.3632002894567,0.16633063522143562,0.8336693647785646,0.5,1869.3632002894567,0.8336693647785646,0.5,2209.4265924726005,0.0,0.0,1870.6968696542353,5,"[""scalar""]",[1.739757940660975],False,True,False,False,17,False,7.309594365883394,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_18,all6,optuna,generic_seed,trial_3,optuna_scalar,7ba4070bce232982,1,True,1.7504115264461437,1,1.6238367853137239,1.8205657658407255e-05,9.52700148001397,144.8448049611839,6.289771819487036,1.217325250419405e-05,3.5849855803404713e-05,2.114233203549711e-08,1.250112023666978,6,0,7.501358910016431,2156.8304014678447,0.16633063522143562,0.8336693647785646,0.5,2156.8304014678447,0.8336693647785646,0.5,2345.8492147040492,0.0,0.0,2158.164070832623,3,"[""scalar""]",[1.7504115264461437],False,True,False,False,18,False,7.501358910016431,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_19,all6,optuna,generic_seed,trial_16,optuna_scalar,7ba4070bce232982,1,True,1.7718937293461918,1,0.7135201760730417,0.00013019246714361573,5.284581395825891,35.934283600045866,0.004795751350199056,5.11732460509592e-07,1.6646452049870495e-08,0.0001849057164788623,0.717215249462198,6,0,7.888038562217294,2417.894531983479,0.16633063522143562,0.8336693647785646,0.5,2417.894531983479,0.8336693647785646,0.5,160.5274130079133,0.0,0.0,2419.2282013482572,16,"[""scalar""]",[1.7718937293461918],False,True,False,False,19,False,7.888038562217294,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_20,all6,optuna,generic_seed,trial_9,optuna_scalar,7ba4070bce232982,1,True,1.8063047460883137,1,4.726285695536151,0.008287522363768155,0.10405638904344937,133.08191138644898,0.16554793541373172,5.492736444508447e-05,9.669146694016007e-07,2.7855339243890973e-08,0.2597464703550868,6,0,8.50743686357549,2410.0642789041926,0.16633063522143562,0.8336693647785646,0.5,2410.0642789041926,0.8336693647785646,0.5,1971.7360855344975,0.0,0.0,2411.397948268971,9,"[""scalar""]",[1.8063047460883137],False,True,False,False,20,False,8.50743686357549,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_21,all6,optuna,generic_seed,trial_20,optuna_scalar,7ba4070bce232982,1,True,2.0250355336218138,1,2.970262877850963,0.004364516946807792,1.4103977179343188,83.28012173991935,0.3081854850882137,1.112751289677193e-06,4.795579858030175e-08,0.02970676276086375,5.221005766034187,6,0,12.444591039178489,4641.8334109896605,0.16633063522143562,0.8336693647785646,0.5,4641.8334109896605,0.8336693647785646,0.5,782.2559316447891,0.0,0.0,4643.167080354439,20,"[""scalar""]",[2.0250355336218138],False,True,False,False,21,False,12.444591039178489,0.16633063522143562
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__cand_23,all6,optuna,generic_seed,trial_21,optuna_scalar,7ba4070bce232982,1,True,5.004885209561634,1,39.652847169275695,0.00022704877557909215,0.0015862805689756897,108.8933518305359,16.424577324550118,2.8256199318003875e-07,3.619233530807122e-08,0.019077009926055256,5.900094429997561,6,3,6.724742348952385,1659.626024593622,0.11871158760238798,0.881288412397612,0.75,1659.626024593622,0.881288412397612,0.75,1331.1981971737332,0.0,3.0,1664.2573130060198,21,"[""scalar""]",[5.004885209561634],False,True,False,False,22,False,6.724742348952385,0.11871158760238798
